Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2023-07-03,2756,62.73,63.3,62.03,63.07,75146,471856000.0,0.46,0.7347069158281425
2023-07-04,2756,63.26,63.56,62.6,63.09,48265,304424928.0,0.02,0.0317107975265577
2023-07-05,2756,62.71,63.43,62.7,63.28,57420,362048864.0,0.19,0.301157077191314
2023-07-06,2756,63.1,63.1,62.11,62.6,60564,379098112.0,-0.68,-1.0745891276864727
2023-07-07,2756,62.31,62.45,61.75,62.0,34410,213431360.0,-0.6,-0.9584664536741214
2023-07-10,2756,62.28,64.48,62.2,62.88,63173,400272160.0,0.88,1.4193548387096775
2023-07-11,2756,62.82,63.32,62.44,62.94,39405,247357264.0,0.06,0.0954198473282442
2023-07-12,2756,62.9,63.6,62.59,62.66,37106,233857872.0,-0.28,-0.4448681283762313
2023-07-13,2756,63.09,64.13,62.76,63.19,47406,300216128.0,0.53,0.8458346632620491
2023-07-14,2756,63.24,63.49,62.57,62.71,38780,243863840.0,-0.48,-0.7596138629529988
2023-07-17,2756,62.7,62.7,60.05,60.69,76752,467692416.0,-2.02,-3.2211768457981185
2023-07-18,2756,60.69,60.89,55.17,56.39,251922,1435107584.0,-4.3,-7.085187015982863
2023-07-19,2756,55.85,55.96,54.71,55.03,95092,524101888.0,-1.36,-2.411775137435716
2023-07-20,2756,55.27,55.54,54.57,54.8,92394,508673888.0,-0.23,-0.4179538433581682
2023-07-21,2756,54.15,54.5,52.64,53.42,105809,565838656.0,-1.38,-2.5182481751824817
2023-07-24,2756,53.01,53.08,51.52,51.68,131617,685282624.0,-1.74,-3.257207038562336
2023-07-25,2756,52.43,54.13,52.07,54.0,132809,707821440.0,2.32,4.489164086687306
2023-07-26,2756,54.0,54.78,53.58,54.38,96716,523633312.0,0.38,0.7037037037037037
2023-07-27,2756,54.11,54.75,53.35,53.41,57441,310032096.0,-0.97,-1.7837440235380655
2023-07-28,2756,53.02,54.14,52.55,54.02,49763,266777072.0,0.61,1.1421082194345629
