Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,601800,10.86,11.34,10.85,11.15,534439,596800832,0.24,2.1998166819431715,0,1,0,1,0,0,1,0,1,7,4,1,2,3,1,2
2023-07-04,601800,11.15,11.36,11.03,11.12,435569,487477280,-0.03,-0.2690582959641255,0,1,1,0,0,1,0,0,,,,,,,,
2023-07-05,601800,11.11,11.55,11.11,11.23,681954,774074304,0.11,0.9892086330935252,,,,,,,,,2,2,1,0,1,1,0,1
2023-07-06,601800,11.21,11.3,10.94,10.97,427820,473483200,-0.26,-2.315227070347284,0,5,5,0,0,5,0,0,0,6,5,0,1,4,0,0
2023-07-07,601800,10.95,11.14,10.82,10.96,376444,412400832,-0.01,-0.0911577028258887,,,,,,,,,1,4,4,0,0,2,0,0
2023-07-10,601800,10.97,11.3,10.97,11.29,467448,521884256,0.33,3.010948905109489,,,,,,,,,1,6,4,0,2,3,0,0
2023-07-11,601800,11.26,11.37,11.17,11.3,380297,429080384,0.01,0.0885739592559787,,,,,,,,,1,3,1,2,0,1,1,0
2023-07-12,601800,11.28,11.35,10.96,11.03,419137,466066304,-0.27,-2.3893805309734515,0,1,1,0,0,1,0,0,0,2,2,0,0,2,0,0
2023-07-13,601800,11.1,11.33,11.04,11.23,363675,407520576,0.2,1.813236627379873,0,2,1,0,1,1,0,1,0,2,1,1,0,1,1,0
2023-07-14,601800,11.22,11.36,11.06,11.29,327177,367382048,0.06,0.5342831700801425,0,1,1,0,0,1,0,0,1,2,1,1,0,1,1,0
2023-07-17,601800,11.28,11.28,11.05,11.2,256880,285887776,-0.09,-0.7971656333038087,,,,,,,,,,,,,,,,
2023-07-18,601800,11.05,11.05,10.72,10.76,361378,392106464,-0.44,-3.928571428571429,0,2,2,0,0,2,0,0,2,4,1,2,1,1,1,1
2023-07-19,601800,10.77,10.91,10.71,10.9,294138,318127392,0.14,1.3011152416356877,,,,,,,,,2,1,2,0,0,1,0,0
2023-07-20,601800,10.87,10.98,10.73,10.75,235738,255831264,-0.15,-1.376146788990826,0,1,0,1,0,0,0,0,2,4,2,1,1,1,1,1
2023-07-21,601800,10.73,10.76,10.5,10.66,253329,269222464,-0.09,-0.8372093023255814,,,,,,,,,0,3,2,0,1,1,0,0
2023-07-24,601800,10.63,10.83,10.61,10.73,224981,241699072,0.07,0.6566604127579738,0,2,1,1,0,1,1,0,0,2,2,0,0,2,0,0
2023-07-25,601800,10.88,11.14,10.88,11.08,447167,494113888,0.35,3.2618825722274,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-26,601800,11.08,11.14,10.95,11.01,256402,282473536,-0.07,-0.631768953068592,,,,,,,,,,,,,,,,
2023-07-27,601800,11.02,11.09,10.89,10.96,224260,246378736,-0.05,-0.4541326067211626,0,2,1,0,1,1,0,1,,,,,,,,
2023-07-28,601800,10.9,11.41,10.8,11.35,579880,648760896,0.39,3.558394160583941,0,1,1,0,0,1,0,0,,,,,,,,
2023-07-31,601800,11.35,11.97,11.35,11.67,750186,879578816,0.32,2.8193832599118944,,,,,,,,,1,3,3,0,0,1,0,0
2023-08-01,601800,11.66,11.94,11.52,11.68,387774,454403616,0.01,0.0856898029134533,,,,,,,,,0,4,4,0,0,2,0,0
2023-08-02,601800,11.69,11.78,11.49,11.55,289768,336559680,-0.13,-1.1130136986301369,,,,,,,,,,,,,,,,
2023-08-03,601800,11.5,11.64,11.36,11.59,302181,347440512,0.04,0.3463203463203463,0,6,3,2,1,3,2,1,1,2,2,0,0,2,0,0
2023-08-04,601800,11.59,11.71,11.44,11.5,477840,552418048,-0.09,-0.7765314926660914,,,,,,,,,6,8,2,2,4,1,1,2
2023-08-07,601800,11.43,11.43,11.2,11.25,340540,383322432,-0.25,-2.1739130434782608,0,1,1,0,0,1,0,0,0,2,0,2,0,0,0,0
2023-08-08,601800,11.23,11.36,11.2,11.29,186902,210934192,0.04,0.3555555555555555,0,1,0,0,1,0,0,1,,,,,,,,
2023-08-09,601800,11.25,11.45,11.16,11.33,275705,312614816,0.04,0.354295837023915,0,2,2,0,0,2,0,0,0,1,0,0,1,0,0,1
2023-08-10,601800,11.33,11.45,11.25,11.37,219050,248137936,0.04,0.353045013239188,0,5,5,0,0,5,0,0,0,1,0,0,1,0,0,0
2023-08-11,601800,11.34,11.53,10.95,10.97,444621,499585504,-0.4,-3.518029903254178,0,2,2,0,0,0,0,0,1,6,2,2,2,2,0,1
2023-08-14,601800,10.76,11.55,10.76,11.42,586954,658162816,0.45,4.102096627164995,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0
2023-08-15,601800,11.37,11.47,11.22,11.45,339707,385703296,0.03,0.2626970227670753,0,1,0,1,0,0,1,0,2,4,2,1,1,0,1,1
2023-08-16,601800,11.36,11.44,11.11,11.24,314937,354609216,-0.21,-1.8340611353711789,0,1,1,0,0,1,0,0,,,,,,,,
2023-08-17,601800,11.22,11.37,11.13,11.37,247049,277688416,0.13,1.1565836298932384,0,3,2,0,1,2,0,1,,,,,,,,
2023-08-18,601800,11.34,11.43,10.97,10.98,394594,439656160,-0.39,-3.430079155672823,0,1,1,0,0,1,0,0,1,3,2,1,0,2,1,0
2023-08-21,601800,10.91,11.23,10.91,10.98,282507,313266720,0.0,0.0,0,4,1,3,0,1,1,0,0,1,1,0,0,0,0,0
2023-08-22,601800,10.99,11.34,10.99,11.28,422299,472422336,0.3,2.73224043715847,,,,,,,,,,,,,,,,
2023-08-23,601800,11.28,11.28,10.91,10.94,365220,402804224,-0.34,-3.0141843971631204,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
2023-08-24,601800,10.93,11.0,9.85,9.85,1376689,1389514240,-1.09,-9.963436928702013,0,3,2,1,0,1,1,0,2,8,5,0,3,2,0,1
2023-08-25,601800,9.64,9.76,9.4,9.53,734229,703910912,-0.32,-3.248730964467005,1,3,3,0,0,3,0,0,0,6,3,3,0,1,3,0
2023-08-28,601800,10.1,10.1,9.49,9.6,709812,692463872,0.07,0.7345225603357817,,,,,,,,,5,8,6,2,0,2,0,0
2023-08-29,601800,9.58,9.79,9.45,9.7,549539,529716384,0.1,1.0416666666666663,,,,,,,,,0,3,3,0,0,0,0,0
2023-08-30,601800,9.68,9.73,9.32,9.38,654483,620068288,-0.32,-3.2989690721649487,,,,,,,,,2,2,2,0,0,1,0,0
2023-08-31,601800,9.4,9.55,9.36,9.44,438791,413968832,0.06,0.6396588486140725,0,5,3,2,0,3,2,0,4,4,3,0,1,2,0,0
2023-09-01,601800,9.49,9.68,9.48,9.57,506731,485547776,0.13,1.3771186440677965,,,,,,,,,,,,,,,,
2023-09-04,601800,9.59,9.79,9.58,9.73,498852,483740640,0.16,1.671891327063741,0,1,0,1,0,0,1,0,2,2,1,1,0,0,1,0
2023-09-05,601800,9.71,9.73,9.49,9.55,359711,343763296,-0.18,-1.8499486125385407,,,,,,,,,0,1,1,0,0,1,0,0
2023-09-06,601800,9.52,9.54,9.43,9.51,248543,235684736,-0.04,-0.418848167539267,,,,,,,,,0,2,2,0,0,1,0,0
2023-09-07,601800,9.49,9.57,9.35,9.38,267734,253148144,-0.13,-1.3669821240799158,1,5,4,1,0,4,1,0,0,3,2,0,1,1,0,1
