Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,601799,123.58,130.5,123.03,128.08,17281,220795792.0,4.48,3.624595469255664,,,,,,,,,1,1,1,0,0,1,0,0
2023-07-04,601799,128.09,134.04,126.58,127.94,19688,258644528.0,-0.14,-0.1093066833229231,,,,,,,,,1,1,0,0,1,0,0,1
2023-07-05,601799,129.5,132.88,126.22,131.95,20021,262240352.0,4.01,3.1342816945443177,,,,,,,,,,,,,,,,
2023-07-06,601799,131.37,134.5,130.0,134.08,15140,201590224.0,2.13,1.614247821144373,,,,,,,,,,,,,,,,
2023-07-07,601799,133.49,134.9,132.7,134.6,8508,114006120.0,0.52,0.3878281622911694,,,,,,,,,1,1,1,0,0,0,0,0
2023-07-10,601799,134.6,134.6,128.9,129.8,13229,172579824.0,-4.8,-3.566121842496285,,,,,,,,,,,,,,,,
2023-07-11,601799,130.69,134.85,129.28,133.88,12013,159671504.0,4.08,3.1432973805855164,,,,,,,,,,,,,,,,
2023-07-12,601799,133.88,134.65,131.81,132.5,7489,99542608.0,-1.38,-1.0307738273080371,,,,,,,,,,,,,,,,
2023-07-13,601799,132.99,133.06,129.87,131.0,8278,108266640.0,-1.5,-1.1320754716981132,,,,,,,,,,,,,,,,
2023-07-14,601799,128.34,133.33,128.34,129.85,7777,101231184.0,-1.15,-0.8778625954198473,,,,,,,,,,,,,,,,
2023-07-17,601799,129.5,131.48,129.5,130.98,7406,96805760.0,1.13,0.8702348864073931,0,1,1,0,0,1,0,0,,,,,,,,
2023-07-18,601799,132.15,133.27,130.8,131.16,8889,117081152.0,0.18,0.1374255611543747,,,,,,,,,,,,,,,,
2023-07-19,601799,130.82,132.47,130.06,131.61,4408,57882564.0,0.45,0.3430924062214089,,,,,,,,,,,,,,,,
2023-07-20,601799,131.61,135.16,131.0,131.0,8496,112505184.0,-0.61,-0.4634906162145734,,,,,,,,,2,2,2,0,0,1,0,0
2023-07-21,601799,132.54,133.99,129.58,133.07,6556,86758496.0,2.07,1.5801526717557253,,,,,,,,,,,,,,,,
2023-07-24,601799,133.07,133.59,129.6,130.8,11708,153011824.0,-2.27,-1.7058690914556247,,,,,,,,,,,,,,,,
2023-07-25,601799,130.2,138.16,130.2,137.8,14554,196117104.0,7.0,5.351681957186544,,,,,,,,,,,,,,,,
2023-07-26,601799,135.83,139.9,135.83,138.0,10805,149420704.0,0.2,0.1451378809869375,,,,,,,,,,,,,,,,
2023-07-27,601799,148.0,151.5,139.81,140.38,45845,663973376.0,2.38,1.7246376811594202,,,,,,,,,1,1,1,0,0,1,0,0
2023-07-28,601799,141.59,145.09,137.0,143.0,16412,233070720.0,2.62,1.8663627297335803,,,,,,,,,0,1,1,0,0,0,0,0
2023-07-31,601799,142.84,144.75,141.55,143.19,12194,174928432.0,0.19,0.1328671328671328,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-01,601799,143.2,150.35,142.01,148.0,16944,250764928.0,4.81,3.359173126614987,,,,,,,,,,,,,,,,
2023-08-02,601799,147.99,152.0,147.16,150.0,10419,155897440.0,2.0,1.351351351351351,,,,,,,,,,,,,,,,
2023-08-03,601799,151.49,151.49,140.0,141.6,28189,401512384.0,-8.4,-5.6000000000000005,,,,,,,,,,,,,,,,
2023-08-04,601799,142.94,144.85,137.38,140.85,15600,219080656.0,-0.75,-0.5296610169491525,,,,,,,,,,,,,,,,
2023-08-07,601799,141.14,145.18,139.69,144.9,14099,202142656.0,4.05,2.8753993610223643,,,,,,,,,,,,,,,,
2023-08-08,601799,142.8,148.64,142.8,145.47,7602,111057064.0,0.57,0.3933747412008281,,,,,,,,,,,,,,,,
2023-08-09,601799,144.4,144.99,141.51,143.8,7700,110048888.0,-1.67,-1.148003024678628,,,,,,,,,,,,,,,,
2023-08-10,601799,143.19,143.58,140.1,141.36,9243,130411400.0,-2.44,-1.6968011126564673,,,,,,,,,,,,,,,,
2023-08-11,601799,141.52,143.62,140.12,140.12,6773,95850160.0,-1.24,-0.8771929824561403,,,,,,,,,,,,,,,,
2023-08-14,601799,139.0,139.74,135.5,139.0,8752,120489272.0,-1.12,-0.7993148729660291,,,,,,,,,,,,,,,,
2023-08-15,601799,140.13,140.14,135.0,136.68,21002,287086944.0,-2.32,-1.669064748201439,,,,,,,,,,,,,,,,
2023-08-16,601799,136.28,137.99,133.33,134.0,11835,159046064.0,-2.68,-1.96078431372549,,,,,,,,,,,,,,,,
2023-08-17,601799,134.0,139.95,132.81,137.59,13931,190862976.0,3.59,2.67910447761194,,,,,,,,,,,,,,,,
2023-08-18,601799,138.05,138.8,135.8,136.51,11004,151290992.0,-1.08,-0.784940766044044,,,,,,,,,,,,,,,,
2023-08-21,601799,136.33,136.99,133.53,134.43,9127,123152088.0,-2.08,-1.5236978975899202,,,,,,,,,,,,,,,,
2023-08-22,601799,135.8,136.19,132.05,135.0,11972,160007808.0,0.57,0.4240124972104441,,,,,,,,,,,,,,,,
2023-08-23,601799,134.68,135.32,133.3,133.85,11006,147909472.0,-1.15,-0.8518518518518519,,,,,,,,,,,,,,,,
2023-08-24,601799,132.98,136.23,132.13,135.15,10152,136440272.0,1.3,0.9712364587224503,,,,,,,,,,,,,,,,
2023-08-25,601799,135.0,136.03,132.55,135.34,8539,115161408.0,0.19,0.1405845357010728,,,,,,,,,2,2,1,0,1,1,0,1
2023-08-28,601799,142.0,145.0,134.11,143.64,34637,490492352.0,8.3,6.132702822521058,,,,,,,,,4,4,4,0,0,4,0,0
2023-08-29,601799,143.05,149.98,142.41,147.49,17748,260414336.0,3.85,2.6803118908382064,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-30,601799,148.27,150.7,146.19,148.5,13618,203331760.0,1.01,0.6847921893009695,,,,,,,,,1,1,1,0,0,0,0,0
2023-08-31,601799,149.97,150.6,147.5,147.85,6528,96928200.0,-0.65,-0.4377104377104377,,,,,,,,,,,,,,,,
2023-09-01,601799,149.0,149.0,144.3,147.86,6822,100215144.0,0.01,0.0067636117686844,,,,,,,,,,,,,,,,
2023-09-04,601799,146.0,147.82,144.17,146.04,14470,211056128.0,-1.82,-1.230894089003111,,,,,,,,,1,1,0,1,0,0,0,0
2023-09-05,601799,145.5,150.82,145.5,149.01,22533,336984480.0,2.97,2.0336894001643384,,,,,,,,,,,,,,,,
2023-09-06,601799,150.24,150.49,148.43,150.39,11066,165790256.0,1.38,0.9261123414535936,,,,,,,,,,,,,,,,
2023-09-07,601799,149.91,152.45,147.89,150.66,14505,219285008.0,0.27,0.1795332136445242,,,,,,,,,,,,,,,,
2023-09-08,601799,152.87,156.2,149.1,151.8,15535,236259072.0,1.14,0.7566706491437674,,,,,,,,,,,,,,,,
2023-09-11,601799,151.74,156.8,151.74,154.0,16173,250227104.0,2.2,1.4492753623188406,,,,,,,,,,,,,,,,
2023-09-12,601799,155.31,155.31,150.81,153.94,11060,169308656.0,-0.06,-0.0389610389610389,,,,,,,,,,,,,,,,
2023-09-13,601799,153.47,153.48,150.13,150.98,8981,135644464.0,-2.96,-1.9228270754839547,,,,,,,,,,,,,,,,
2023-09-14,601799,150.04,151.5,145.6,146.8,20338,300121440.0,-4.18,-2.7685786196847264,,,,,,,,,,,,,,,,
2023-09-15,601799,146.0,148.99,145.55,148.25,10527,155467376.0,1.45,0.9877384196185286,,,,,,,,,,,,,,,,
2023-09-18,601799,151.21,155.0,148.49,150.57,16080,244846912.0,2.32,1.5649241146711637,,,,,,,,,,,,,,,,
2023-09-19,601799,150.97,156.8,149.5,154.77,19683,303980576.0,4.2,2.789400278940028,,,,,,,,,,,,,,,,
2023-09-20,601799,156.54,156.54,148.51,149.5,15272,230353488.0,-5.27,-3.405052658784001,,,,,,,,,,,,,,,,
2023-09-21,601799,149.79,149.79,145.8,147.59,9909,145721632.0,-1.91,-1.2775919732441472,,,,,,,,,,,,,,,,
2023-09-22,601799,148.5,148.5,145.0,145.22,9466,138020128.0,-2.37,-1.6057998509384104,,,,,,,,,,,,,,,,
2023-09-25,601799,145.22,151.03,145.22,149.37,23573,350065152.0,4.15,2.8577330946150665,,,,,,,,,,,,,,,,
2023-09-26,601799,149.22,152.5,147.29,149.23,13242,198865760.0,-0.14,-0.0937269866773783,,,,,,,,,,,,,,,,
2023-09-27,601799,149.15,151.49,148.03,149.0,8977,134035336.0,-0.23,-0.1541245057964216,,,,,,,,,,,,,,,,
2023-09-28,601799,149.19,153.49,148.01,152.0,13745,208176416.0,3.0,2.013422818791946,,,,,,,,,,,,,,,,
2023-10-09,601799,153.66,160.5,153.05,156.08,30304,475756288.0,4.08,2.68421052631579,,,,,,,,,,,,,,,,
2023-10-10,601799,155.22,156.8,152.99,153.81,9042,139288032.0,-2.27,-1.454382368016402,,,,,,,,,,,,,,,,
2023-10-11,601799,162.98,163.0,151.5,153.49,30678,477411328.0,-0.32,-0.2080488914895,,,,,,,,,,,,,,,,
2023-10-12,601799,153.81,155.7,151.0,152.27,19718,302315264.0,-1.22,-0.7948400547266923,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
2023-10-13,601799,151.72,154.55,149.58,150.5,11385,172615648.0,-1.77,-1.1624088789649965,,,,,,,,,0,1,0,0,1,0,0,1
2023-10-16,601799,150.6,153.41,149.0,153.2,14046,212808400.0,2.7,1.7940199335548173,,,,,,,,,0,1,1,0,0,1,0,0
2023-10-17,601799,152.0,156.65,151.0,155.05,16073,248765408.0,1.85,1.2075718015665795,,,,,,,,,0,1,1,0,0,0,0,0
2023-10-18,601799,155.23,157.3,153.5,156.6,13746,213683552.0,1.55,0.999677523379555,,,,,,,,,,,,,,,,
2023-10-19,601799,155.22,157.56,151.5,151.53,8964,137320800.0,-5.07,-3.2375478927203063,,,,,,,,,,,,,,,,
2023-10-20,601799,151.21,152.2,147.66,149.39,10117,150991808.0,-2.14,-1.4122615983633604,,,,,,,,,4,4,0,4,0,0,2,0
2023-10-23,601799,149.69,150.92,145.06,148.01,15053,221555088.0,-1.38,-0.923756610214874,,,,,,,,,,,,,,,,
2023-10-24,601799,148.0,151.55,146.13,146.8,24627,365089408.0,-1.21,-0.8175123302479561,,,,,,,,,,,,,,,,
2023-10-25,601799,146.88,147.77,137.91,142.16,41543,588636480.0,-4.64,-3.160762942779292,,,,,,,,,,,,,,,,
2023-10-26,601799,140.0,142.78,135.09,140.95,34882,486320320.0,-1.21,-0.8511536297129995,,,,,,,,,2,2,1,1,0,1,1,0
2023-10-27,601799,139.54,146.3,139.54,142.89,21208,302611648.0,1.94,1.376374600922313,,,,,,,,,,,,,,,,
2023-10-30,601799,141.5,149.05,140.15,145.7,22715,330398784.0,2.81,1.9665476940303728,,,,,,,,,1,1,1,0,0,1,0,0
2023-10-31,601799,146.07,147.5,144.14,146.2,9553,139345632.0,0.5,0.3431708991077556,,,,,,,,,,,,,,,,
2023-11-01,601799,146.14,151.79,145.12,145.56,14198,210586608.0,-0.64,-0.4377564979480164,,,,,,,,,,,,,,,,
