Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600019,5.62,5.79,5.61,5.75,497010,284620416,0.13,2.3131672597864767,,,,,,,,,,,,,,,,
2023-07-04,600019,5.75,5.78,5.7,5.72,312396,178975184,-0.03,-0.5217391304347827,,,,,,,,,,,,,,,,
2023-07-05,600019,5.72,5.75,5.7,5.73,261875,149991792,0.01,0.1748251748251748,0,1,0,1,0,0,1,0,4,5,2,2,1,2,2,1
2023-07-06,600019,5.72,5.73,5.67,5.68,214528,122191752,-0.05,-0.8726003490401396,,,,,,,,,,,,,,,,
2023-07-07,600019,5.66,5.74,5.65,5.71,252646,144055472,0.03,0.528169014084507,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-10,600019,5.72,5.77,5.67,5.69,270692,154403664,-0.02,-0.3502626970227671,,,,,,,,,,,,,,,,
2023-07-11,600019,5.68,5.75,5.68,5.71,239438,136771904,0.02,0.3514938488576449,,,,,,,,,0,1,0,0,1,0,0,1
2023-07-12,600019,5.71,5.72,5.64,5.66,247709,140850144,-0.05,-0.8756567425569177,,,,,,,,,0,1,0,1,0,0,1,0
2023-07-13,600019,5.68,5.77,5.67,5.74,373647,214347904,0.08,1.413427561837456,,,,,,,,,,,,,,,,
2023-07-14,600019,5.73,5.82,5.73,5.77,423199,244812528,0.03,0.5226480836236934,,,,,,,,,8,8,6,1,1,2,1,1
2023-07-17,600019,5.77,5.78,5.71,5.74,218082,124999640,-0.03,-0.5199306759098787,1,2,0,2,0,0,2,0,,,,,,,,
2023-07-18,600019,5.75,5.75,5.68,5.71,269017,153551440,-0.03,-0.5226480836236934,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0
2023-07-19,600019,5.7,5.75,5.68,5.74,284699,162814000,0.03,0.5253940455341506,,,,,,,,,0,1,0,0,1,0,0,1
2023-07-20,600019,5.74,5.8,5.73,5.76,497584,287068768,0.02,0.3484320557491289,0,1,0,1,0,0,1,0,,,,,,,,
2023-07-21,600019,5.77,5.78,5.71,5.76,329566,189366032,0.0,0.0,0,1,1,0,0,0,0,0,,,,,,,,
2023-07-24,600019,5.75,5.81,5.73,5.76,264207,152253104,0.0,0.0,,,,,,,,,0,1,1,0,0,0,0,0
2023-07-25,600019,5.83,6.11,5.83,6.09,1699026,1026227584,0.33,5.729166666666666,,,,,,,,,2,3,3,0,0,1,0,0
2023-07-26,600019,6.08,6.24,6.02,6.1,874606,533021568,0.01,0.1642036124794745,,,,,,,,,,,,,,,,
2023-07-27,600019,6.1,6.44,6.09,6.29,2046657,1293376512,0.19,3.114754098360656,,,,,,,,,0,2,1,0,1,0,0,1
2023-07-28,600019,6.28,6.53,6.26,6.48,1341724,864996736,0.19,3.02066772655008,,,,,,,,,1,3,2,1,0,1,1,0
2023-07-31,600019,6.48,6.6,6.38,6.42,1266276,818459008,-0.06,-0.9259259259259258,,,,,,,,,0,5,3,1,1,1,1,0
2023-08-01,600019,6.43,6.55,6.38,6.47,1067746,689697920,0.05,0.778816199376947,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-02,600019,6.41,6.54,6.36,6.5,882075,569520384,0.03,0.463678516228748,,,,,,,,,,,,,,,,
2023-08-03,600019,6.45,6.55,6.42,6.54,650007,421406688,0.04,0.6153846153846154,,,,,,,,,,,,,,,,
2023-08-04,600019,6.57,6.71,6.5,6.52,781573,514442176,-0.02,-0.3058103975535168,,,,,,,,,,,,,,,,
2023-08-07,600019,6.5,6.5,6.33,6.4,748750,478650688,-0.12,-1.8404907975460123,,,,,,,,,4,5,0,4,1,0,2,0
2023-08-08,600019,6.4,6.44,6.35,6.36,365561,233365632,-0.04,-0.625,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-09,600019,6.39,6.43,6.33,6.37,438356,279668192,0.01,0.1572327044025157,,,,,,,,,0,2,1,1,0,1,1,0
2023-08-10,600019,6.36,6.44,6.35,6.42,329344,210853920,0.05,0.7849293563579277,,,,,,,,,,,,,,,,
2023-08-11,600019,6.44,6.45,6.26,6.29,474624,300203360,-0.13,-2.0249221183800623,,,,,,,,,0,1,0,0,1,0,0,0
2023-08-14,600019,6.24,6.31,6.16,6.27,463029,288888480,-0.02,-0.3179650238473768,,,,,,,,,,,,,,,,
2023-08-15,600019,6.29,6.34,6.23,6.29,305752,192315104,0.02,0.3189792663476874,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-16,600019,6.3,6.35,6.24,6.29,308476,193933840,0.0,0.0,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-17,600019,6.25,6.27,6.17,6.25,502446,312625408,-0.04,-0.6359300476947536,,,,,,,,,,,,,,,,
2023-08-18,600019,6.27,6.33,6.21,6.22,290901,182314576,-0.03,-0.48,,,,,,,,,1,2,1,0,1,1,0,1
2023-08-21,600019,6.22,6.28,6.17,6.17,340991,211947536,-0.05,-0.8038585209003215,,,,,,,,,,,,,,,,
