Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2023-07-03,600015,5.42,5.49,5.41,5.48,204473,111435408,0.07,1.2939001848428835
2023-07-04,600015,5.47,5.47,5.37,5.4,237066,128178664,-0.08,-1.45985401459854
2023-07-05,600015,5.41,5.41,5.36,5.39,145945,78630760,-0.01,-0.1851851851851852
2023-07-06,600015,5.39,5.4,5.3,5.32,230836,123233760,-0.07,-1.2987012987012987
2023-07-07,600015,5.31,5.39,5.3,5.37,172498,92405432,0.05,0.9398496240601504
2023-07-10,600015,5.39,5.4,5.35,5.36,112463,60421332,-0.01,-0.186219739292365
2023-07-11,600015,5.38,5.42,5.37,5.4,136574,73702080,0.04,0.7462686567164178
2023-07-12,600015,5.41,5.44,5.38,5.39,127294,68934472,-0.01,-0.1851851851851852
2023-07-13,600015,5.41,5.49,5.4,5.49,216749,118255416,0.1,1.855287569573284
2023-07-14,600015,5.49,5.55,5.46,5.52,156933,86552552,0.03,0.546448087431694
2023-07-17,600015,5.51,5.52,5.46,5.5,110154,60367572,-0.02,-0.3623188405797101
2023-07-18,600015,5.5,5.52,5.46,5.47,110249,60409628,-0.03,-0.5454545454545455
2023-07-19,600015,5.47,5.54,5.45,5.52,142034,78082560,0.05,0.9140767824497258
2023-07-20,600015,5.54,5.57,5.51,5.52,141158,78256248,0.0,0.0
2023-07-21,600015,5.53,5.55,5.51,5.54,123799,68471032,0.02,0.3623188405797101
2023-07-24,600015,5.52,5.56,5.51,5.54,136835,75787656,0.0,0.0
2023-07-25,600015,5.56,5.62,5.55,5.61,253206,141548560,0.07,1.263537906137184
2023-07-26,600015,5.6,5.62,5.56,5.59,208224,116452624,-0.02,-0.35650623885918
2023-07-27,600015,5.6,5.68,5.59,5.62,244947,138199984,0.03,0.5366726296958855
2023-07-28,600015,5.63,5.77,5.61,5.77,393037,224632800,0.15,2.6690391459074734
2023-07-31,600015,5.78,5.84,5.74,5.8,404450,234128624,0.03,0.5199306759098787
2023-08-01,600015,5.8,5.83,5.75,5.8,308699,178795984,0.0,0.0
2023-08-02,600015,5.78,5.81,5.71,5.73,300884,172805856,-0.07,-1.206896551724138
2023-08-03,600015,5.74,5.8,5.7,5.78,278362,160089776,0.05,0.8726003490401396
2023-08-04,600015,5.81,5.86,5.77,5.79,297080,172743920,0.01,0.1730103806228373
2023-08-07,600015,5.77,5.77,5.69,5.72,241005,137823088,-0.07,-1.208981001727116
2023-08-08,600015,5.72,5.78,5.69,5.73,199678,114500560,0.01,0.1748251748251748
2023-08-09,600015,5.74,5.77,5.72,5.73,170906,98127432,0.0,0.0
2023-08-10,600015,5.74,5.76,5.69,5.75,182325,104399272,0.02,0.3490401396160558
2023-08-11,600015,5.74,5.76,5.6,5.6,266750,151027248,-0.15,-2.608695652173913
2023-08-14,600015,5.58,5.6,5.51,5.58,244402,135983840,-0.02,-0.3571428571428571
2023-08-15,600015,5.58,5.66,5.57,5.64,173331,97368160,0.06,1.0752688172043012
2023-08-16,600015,5.62,5.68,5.59,5.65,165523,93393872,0.01,0.1773049645390071
2023-08-17,600015,5.63,5.64,5.53,5.57,259208,144561312,-0.08,-1.415929203539823
2023-08-18,600015,5.57,5.65,5.56,5.58,205189,115101160,0.01,0.1795332136445242
2023-08-21,600015,5.6,5.62,5.51,5.52,247084,137382032,-0.06,-1.0752688172043012
2023-08-22,600015,5.53,5.59,5.52,5.58,184818,102681480,0.06,1.0869565217391304
2023-08-23,600015,5.58,5.63,5.56,5.57,203389,113826296,-0.01,-0.1792114695340501
2023-08-24,600015,5.57,5.59,5.51,5.51,201921,111728560,-0.06,-1.0771992818671454
2023-08-25,600015,5.51,5.6,5.5,5.58,223392,124407904,0.07,1.2704174228675136
2023-08-28,600015,5.85,5.88,5.76,5.8,1030203,599551232,0.22,3.942652329749104
2023-08-29,600015,5.78,5.81,5.63,5.64,677678,384402688,-0.16,-2.7586206896551726
2023-08-30,600015,5.64,5.65,5.59,5.61,293046,164440352,-0.03,-0.5319148936170213
2023-08-31,600015,5.6,5.65,5.54,5.54,261333,145995024,-0.07,-1.2477718360071302
2023-09-01,600015,5.55,5.61,5.54,5.57,198403,110749576,0.03,0.5415162454873645
