Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,002371,322.98,324.98,298.89,303.92,108859,3361948416.0,-13.73,-4.322367385487171,,,,,,,,,,,,,,,,
2023-07-04,002371,302.91,310.77,301.0,306.54,52945,1617079168.0,2.62,0.8620689655172413,,,,,,,,,,,,,,,,
2023-07-05,002371,304.02,305.3,294.0,295.0,73175,2183045120.0,-11.54,-3.7645984210869705,,,,,,,,,0,1,0,0,1,0,0,0
2023-07-06,002371,293.5,294.0,286.01,289.99,54682,1584723712.0,-5.01,-1.6983050847457628,,,,,,,,,,,,,,,,
2023-07-07,002371,288.11,288.11,283.65,285.14,43338,1239276544.0,-4.85,-1.67247146453326,,,,,,,,,,,,,,,,
2023-07-10,002371,284.01,287.99,283.32,286.48,38364,1096432512.0,1.34,0.4699445886231325,,,,,,,,,1,0,0,0,1,0,0,0
2023-07-11,002371,286.2,294.11,285.01,293.77,63194,1832161024.0,7.29,2.544680256911477,,,,,,,,,,,,,,,,
2023-07-12,002371,293.0,293.0,284.0,284.76,61635,1767501568.0,-9.01,-3.067025223814549,,,,,,,,,1,0,1,0,0,0,0,0
2023-07-13,002371,285.15,290.63,284.66,289.53,50250,1448842880.0,4.77,1.675094816687737,,,,,,,,,,,,,,,,
2023-07-14,002371,290.4,299.1,287.77,298.9,97199,2864964864.0,9.37,3.2362794874451697,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-17,002371,300.0,302.0,286.58,288.7,102396,2991245312.0,-10.2,-3.412512546002008,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-18,002371,288.0,290.88,285.5,286.56,56368,1623070336.0,-2.14,-0.741253896778663,,,,,,,,,,,,,,,,
2023-07-19,002371,285.13,287.5,272.98,276.63,101523,2822487040.0,-9.93,-3.465242881072027,,,,,,,,,1,2,0,1,1,0,0,0
