Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2023-07-03,601998,6.08,6.09,5.81,5.98,631281,375296032,0.0,0.0
2023-07-04,601998,5.96,5.98,5.91,5.96,364108,216606912,-0.02,-0.334448160535117
2023-07-05,601998,5.96,5.98,5.9,5.94,234188,138819200,-0.02,-0.3355704697986577
2023-07-06,601998,5.93,5.97,5.85,5.86,297929,175528416,-0.08,-1.3468013468013469
2023-07-07,601998,5.86,5.93,5.84,5.91,238996,140897040,0.05,0.8532423208191127
2023-07-10,601998,5.93,5.94,5.87,5.88,167339,98680992,-0.03,-0.5076142131979695
2023-07-11,601998,5.9,5.94,5.87,5.92,141859,83852480,0.04,0.6802721088435374
2023-07-12,601998,5.93,5.97,5.85,5.86,259183,153121392,-0.06,-1.0135135135135136
2023-07-13,601998,5.89,6.07,5.88,6.07,474699,284134720,0.21,3.583617747440273
2023-07-14,601998,6.07,6.28,6.05,6.18,696039,430588704,0.11,1.8121911037891267
2023-07-17,601998,6.17,6.18,6.03,6.08,285847,173354720,-0.1,-1.6181229773462782
2023-07-18,601998,6.08,6.1,5.97,5.99,356976,214464784,-0.09,-1.4802631578947367
2023-07-19,601998,5.99,6.09,5.98,6.08,411933,249123536,0.09,1.5025041736227045
2023-07-20,601998,5.75,5.75,5.54,5.58,818225,458876640,-0.5,-8.223684210526317
2023-07-21,601998,5.6,5.67,5.58,5.63,372405,209223776,0.05,0.8960573476702508
2023-07-24,601998,5.6,5.75,5.58,5.69,447618,254086336,0.06,1.0657193605683837
2023-07-25,601998,5.77,5.95,5.73,5.89,636765,373011200,0.2,3.5149384885764503
2023-07-26,601998,5.87,5.93,5.73,5.78,365646,211670352,-0.11,-1.867572156196944
2023-07-27,601998,5.78,5.97,5.78,5.87,493958,290601056,0.09,1.5570934256055362
2023-07-28,601998,5.85,6.1,5.83,6.06,794294,475992672,0.19,3.2367972742759794
2023-07-31,601998,6.08,6.18,5.97,6.01,883548,534163520,-0.05,-0.825082508250825
2023-08-01,601998,5.99,6.08,5.96,6.03,599689,361194848,0.02,0.3327787021630615
2023-08-02,601998,6.0,6.0,5.8,5.83,709569,417219616,-0.2,-3.316749585406302
2023-08-03,601998,5.83,5.9,5.75,5.87,389664,227116896,0.04,0.6861063464837049
2023-08-04,601998,5.92,6.01,5.88,5.92,474425,281819552,0.05,0.8517887563884157
2023-08-07,601998,5.9,5.9,5.77,5.82,509016,296703168,-0.1,-1.6891891891891893
2023-08-08,601998,5.8,5.81,5.73,5.75,396265,228364816,-0.07,-1.202749140893471
2023-08-09,601998,5.73,5.77,5.71,5.75,216664,124507704,0.0,0.0
2023-08-10,601998,5.74,5.75,5.68,5.73,253188,144640976,-0.02,-0.3478260869565217
2023-08-11,601998,5.73,5.74,5.6,5.6,401277,226488448,-0.13,-2.2687609075043627
2023-08-14,601998,5.54,5.55,5.47,5.5,486237,267685120,-0.1,-1.7857142857142856
2023-08-15,601998,5.52,5.61,5.5,5.58,438660,243828208,0.08,1.4545454545454546
2023-08-16,601998,5.57,5.59,5.53,5.57,260195,144727216,-0.01,-0.1792114695340501
2023-08-17,601998,5.55,5.59,5.47,5.52,292750,161475120,-0.05,-0.8976660682226212
2023-08-18,601998,5.51,5.68,5.5,5.58,422947,237505472,0.06,1.0869565217391304
2023-08-21,601998,5.59,5.6,5.48,5.48,281462,155208672,-0.1,-1.7921146953405016
2023-08-22,601998,5.51,5.54,5.48,5.54,242941,133889496,0.06,1.094890510948905
2023-08-23,601998,5.53,5.64,5.5,5.57,333057,186073408,0.03,0.5415162454873645
