Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,000723,7.54,7.78,7.51,7.68,807279,618577152.0,0.14,1.8567639257294428,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
2023-07-04,000723,7.7,7.71,7.56,7.64,481271,366324896.0,-0.04,-0.5208333333333333,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-05,000723,7.62,7.83,7.58,7.75,706813,545871104.0,0.11,1.4397905759162304,,,,,,,,,2,2,2,0,0,2,0,0
2023-07-06,000723,7.74,7.74,7.57,7.68,441355,337015136.0,-0.07,-0.903225806451613,,,,,,,,,,,,,,,,
2023-07-07,000723,7.63,7.77,7.61,7.62,329826,252887216.0,-0.06,-0.78125,,,,,,,,,,,,,,,,
2023-07-10,000723,7.68,7.73,7.58,7.6,357247,273018880.0,-0.02,-0.2624671916010498,,,,,,,,,,,,,,,,
2023-07-11,000723,7.6,7.63,7.51,7.58,313996,237154032.0,-0.02,-0.2631578947368421,,,,,,,,,,,,,,,,
2023-07-12,000723,7.58,7.82,7.5,7.59,566660,433984672.0,0.01,0.1319261213720316,0,1,0,0,1,0,0,1,,,,,,,,
2023-07-13,000723,7.56,7.69,7.54,7.63,323697,247297360.0,0.04,0.5270092226613966,,,,,,,,,,,,,,,,
2023-07-14,000723,7.67,7.91,7.61,7.81,801249,624224768.0,0.18,2.3591087811271296,,,,,,,,,1,1,0,0,1,0,0,0
2023-07-17,000723,7.68,7.68,7.5,7.59,420157,318389696.0,-0.22,-2.8169014084507045,,,,,,,,,3,3,3,0,0,1,0,0
2023-07-18,000723,7.62,7.85,7.51,7.83,801156,619818240.0,0.24,3.1620553359683794,0,1,1,0,0,0,0,0,,,,,,,,
2023-07-19,000723,7.83,7.83,7.66,7.73,430805,333124384.0,-0.1,-1.277139208173691,,,,,,,,,1,2,1,1,0,1,1,0
2023-07-20,000723,7.76,7.89,7.68,7.69,424560,330041024.0,-0.04,-0.517464424320828,,,,,,,,,1,2,1,0,1,1,0,0
2023-07-21,000723,7.65,7.76,7.57,7.66,301478,230902768.0,-0.03,-0.3901170351105332,,,,,,,,,2,2,2,0,0,0,0,0
2023-07-24,000723,7.62,7.64,7.21,7.44,547404,407151936.0,-0.22,-2.8720626631853787,,,,,,,,,,,,,,,,
2023-07-25,000723,7.44,7.59,7.43,7.52,306545,230331744.0,0.08,1.0752688172043012,,,,,,,,,3,3,1,1,1,0,0,0
2023-07-26,000723,7.51,7.58,7.45,7.5,245659,184493040.0,-0.02,-0.2659574468085106,,,,,,,,,,,,,,,,
2023-07-27,000723,7.48,7.75,7.46,7.54,493828,376343648.0,0.04,0.5333333333333333,0,1,0,1,0,0,1,0,,,,,,,,
2023-07-28,000723,7.49,7.77,7.41,7.71,585145,447131232.0,0.17,2.254641909814324,,,,,,,,,1,1,0,0,1,0,0,1
2023-07-31,000723,7.71,7.84,7.7,7.77,430253,334592064.0,0.06,0.7782101167315175,,,,,,,,,2,3,1,2,0,1,1,0
2023-08-01,000723,7.81,8.17,7.75,8.05,1068664,854101696.0,0.28,3.603603603603604,,,,,,,,,,,,,,,,
2023-08-02,000723,8.06,8.08,7.85,7.9,547801,432882944.0,-0.15,-1.8633540372670807,,,,,,,,,,,,,,,,
2023-08-03,000723,7.85,7.85,7.73,7.82,321111,250518400.0,-0.08,-1.0126582278481011,,,,,,,,,1,1,0,0,1,0,0,1
2023-08-04,000723,7.81,7.87,7.74,7.78,341274,265627232.0,-0.04,-0.5115089514066496,,,,,,,,,1,1,0,1,0,0,1,0
2023-08-07,000723,7.76,7.81,7.7,7.78,206499,160245680.0,0.0,0.0,,,,,,,,,1,1,0,1,0,0,1,0
2023-08-08,000723,7.77,8.48,7.59,8.19,985060,791383424.0,0.41,5.269922879177378,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-09,000723,8.25,8.42,8.0,8.05,1011868,830575488.0,-0.14,-1.7094017094017095,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-10,000723,8.0,8.37,7.96,8.31,1101205,909768896.0,0.26,3.229813664596273,,,,,,,,,2,2,0,2,0,0,2,0
2023-08-11,000723,8.26,8.26,8.1,8.15,639147,521808416.0,-0.16,-1.9253910950661848,,,,,,,,,,,,,,,,
2023-08-14,000723,8.05,8.12,7.89,8.11,403623,324546240.0,-0.04,-0.49079754601227,,,,,,,,,1,1,1,0,0,1,0,0
2023-08-15,000723,8.07,8.1,7.85,7.88,377942,300310560.0,-0.23,-2.8360049321824907,,,,,,,,,,,,,,,,
2023-08-16,000723,7.81,7.95,7.7,7.71,324662,253974960.0,-0.17,-2.1573604060913705,,,,,,,,,2,2,1,0,1,1,0,0
