Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,000568,209.0,219.24,206.13,218.0,88362,1903074432.0,8.43,4.022522307582192,,,,,,,,,11,19,10,2,7,3,1,1
2023-07-04,000568,218.0,221.5,215.68,220.85,59784,1309876864.0,2.85,1.3073394495412844,2,7,5,2,0,5,2,0,1,8,2,3,3,0,1,0
2023-07-05,000568,220.0,220.85,213.16,214.72,54011,1161297024.0,-6.13,-2.7756395743717457,0,2,1,0,1,1,0,1,1,13,4,4,5,2,3,2
2023-07-06,000568,213.99,217.69,212.17,212.68,35353,756527232.0,-2.04,-0.9500745156482862,0,1,0,1,0,0,1,0,1,10,6,3,1,4,1,1
2023-07-07,000568,212.02,213.68,210.15,211.35,36184,766973184.0,-1.33,-0.6253526424675568,0,3,2,0,1,2,0,1,2,8,3,4,1,0,0,0
2023-07-10,000568,214.35,216.58,212.1,213.0,39778,852086976.0,1.65,0.7806955287437899,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0
2023-07-11,000568,214.24,214.49,210.3,212.43,33554,711732032.0,-0.57,-0.2676056338028169,0,1,0,1,0,0,0,0,4,9,3,2,4,2,2,2
2023-07-12,000568,212.43,215.61,211.81,213.85,38297,821018496.0,1.42,0.6684554912206373,,,,,,,,,2,5,1,2,2,0,1,1
2023-07-13,000568,215.99,227.87,215.8,227.25,104431,2338475776.0,13.4,6.266074351180734,1,3,1,2,0,1,2,0,7,11,7,2,2,3,0,1
2023-07-14,000568,228.36,229.99,225.32,228.99,50257,1142234880.0,1.74,0.7656765676567656,0,3,2,1,0,2,1,0,2,5,1,0,4,0,0,2
2023-07-17,000568,227.13,227.21,220.22,222.99,48730,1085353216.0,-6.0,-2.6202017555351764,0,4,3,1,0,1,0,0,1,3,2,1,0,1,0,0
