Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,002714,42.3,42.54,41.93,42.09,150203,633291840,-0.06,-0.1423487544483986,,,,,,,,,5,5,2,1,2,2,1,1
2023-07-04,002714,42.23,42.8,41.6,42.28,195477,822578432,0.19,0.4514136374435732,,,,,,,,,1,3,1,1,1,1,0,1
2023-07-05,002714,42.2,42.2,40.96,41.09,236488,976663744,-1.19,-2.814569536423841,,,,,,,,,6,8,2,4,2,0,2,1
2023-07-06,002714,40.88,41.66,40.71,41.18,189411,780415744,0.09,0.2190313944998783,,,,,,,,,8,7,7,1,0,0,0,0
2023-07-07,002714,40.97,42.07,40.78,41.68,222720,925127296,0.5,1.2141816415735796,,,,,,,,,1,4,3,0,1,1,0,1
2023-07-10,002714,41.69,42.29,41.67,42.0,159741,670723200,0.32,0.7677543186180422,,,,,,,,,,,,,,,,
2023-07-11,002714,42.21,42.22,41.82,42.04,116734,490712576,0.04,0.0952380952380952,,,,,,,,,,,,,,,,
2023-07-12,002714,42.0,42.38,41.72,42.24,165668,698681984,0.2,0.4757373929590865,,,,,,,,,,,,,,,,
2023-07-13,002714,41.76,41.95,41.47,41.86,131341,548517312,-0.38,-0.8996212121212122,,,,,,,,,,,,,,,,
2023-07-14,002714,41.85,42.01,41.5,41.59,113457,472672384,-0.27,-0.6450071667462972,,,,,,,,,5,5,1,0,4,1,0,0
2023-07-17,002714,41.59,43.45,41.42,42.9,288113,1229954432,1.31,3.1497956239480644,,,,,,,,,13,16,3,5,8,1,3,1
2023-07-18,002714,42.69,43.06,42.38,42.54,174980,747373376,-0.36,-0.8391608391608392,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0
2023-07-19,002714,42.34,42.94,42.2,42.45,111794,475306880,-0.09,-0.2115655853314527,,,,,,,,,2,2,0,2,0,0,0,0
2023-07-20,002714,42.44,42.75,42.35,42.41,110516,470165760,-0.04,-0.094228504122497,,,,,,,,,0,3,0,0,3,0,0,0
2023-07-21,002714,42.42,43.34,42.41,43.02,177797,763960768,0.61,1.4383400141476066,,,,,,,,,6,8,0,4,4,0,1,0
