Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600886,12.66,12.74,12.55,12.68,142648,180538592.0,0.03,0.2371541501976284,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-04,600886,12.66,12.67,12.31,12.38,164447,203923376.0,-0.3,-2.365930599369085,,,,,,,,,0,3,0,2,1,0,1,0
2023-07-05,600886,12.42,12.54,12.28,12.37,136666,169232096.0,-0.01,-0.0807754442649434,,,,,,,,,0,1,0,1,0,0,1,0
2023-07-06,600886,12.36,12.49,12.31,12.35,103477,128085880.0,-0.02,-0.1616814874696847,,,,,,,,,,,,,,,,
2023-07-07,600886,12.37,12.42,12.25,12.29,109893,135362128.0,-0.06,-0.4858299595141701,,,,,,,,,0,1,0,1,0,0,0,0
2023-07-10,600886,12.42,12.5,12.33,12.44,162474,201626416.0,0.15,1.2205044751830758,,,,,,,,,6,6,5,1,0,1,1,0
2023-07-11,600886,12.48,12.75,12.34,12.62,206015,258753456.0,0.18,1.4469453376205788,,,,,,,,,2,2,1,0,1,0,0,0
2023-07-12,600886,12.64,12.67,12.51,12.55,79704,100156056.0,-0.07,-0.554675118858954,,,,,,,,,,,,,,,,
2023-07-13,600886,12.55,12.62,12.5,12.54,127080,159522688.0,-0.01,-0.0796812749003984,0,1,1,0,0,1,0,0,,,,,,,,
2023-07-14,600886,12.55,12.59,12.38,12.52,113284,141555792.0,-0.02,-0.1594896331738437,,,,,,,,,3,6,6,0,0,3,0,0
2023-07-17,600886,12.54,12.7,12.48,12.69,117990,148835008.0,0.17,1.3578274760383386,,,,,,,,,1,2,1,0,1,0,0,1
2023-07-18,600886,12.69,12.69,12.45,12.58,102925,129459376.0,-0.11,-0.8668242710795903,,,,,,,,,0,2,1,1,0,0,0,0
2023-07-19,600886,12.6,12.63,12.52,12.58,57764,72600352.0,0.0,0.0,,,,,,,,,18,17,2,11,5,1,1,2
2023-07-20,600886,12.57,12.63,12.5,12.5,73309,91971240.0,-0.08,-0.6359300476947536,12,12,4,8,1,4,8,1,1,2,1,1,0,1,0,0
2023-07-21,600886,12.51,12.61,12.47,12.6,76708,96353768.0,0.1,0.8,,,,,,,,,1,1,0,1,0,0,0,0
2023-07-24,600886,12.56,12.71,12.5,12.7,99677,126128016.0,0.1,0.7936507936507936,,,,,,,,,1,1,0,1,0,0,1,0
2023-07-25,600886,12.76,12.79,12.34,12.4,256193,319032544.0,-0.3,-2.3622047244094486,,,,,,,,,,,,,,,,
2023-07-26,600886,12.43,12.52,12.25,12.51,156503,194182304.0,0.11,0.8870967741935484,,,,,,,,,1,3,1,1,1,1,1,0
2023-07-27,600886,12.49,12.65,12.42,12.43,89785,112521840.0,-0.08,-0.6394884092725819,,,,,,,,,,,,,,,,
2023-07-28,600886,12.4,12.55,12.36,12.54,148445,184935696.0,0.11,0.8849557522123894,,,,,,,,,2,3,1,1,1,1,1,1
2023-07-31,600886,12.5,12.8,12.49,12.72,218500,277282592.0,0.18,1.4354066985645932,,,,,,,,,,,,,,,,
2023-08-01,600886,12.72,13.13,12.72,13.09,276265,357984064.0,0.37,2.908805031446541,,,,,,,,,,,,,,,,
2023-08-02,600886,13.1,13.21,12.97,13.02,154118,201163168.0,-0.07,-0.53475935828877,,,,,,,,,0,2,0,1,1,0,0,1
2023-08-03,600886,13.05,13.2,12.95,13.17,236729,310548864.0,0.15,1.152073732718894,,,,,,,,,,,,,,,,
2023-08-04,600886,12.91,12.98,12.71,12.93,168032,216367360.0,-0.24,-1.8223234624145783,,,,,,,,,5,5,2,3,0,2,2,0
2023-08-07,600886,12.93,13.07,12.75,13.05,146890,190294656.0,0.12,0.9280742459396752,,,,,,,,,,,,,,,,
2023-08-08,600886,13.07,13.38,13.06,13.1,177072,233270768.0,0.05,0.3831417624521072,,,,,,,,,,,,,,,,
2023-08-09,600886,13.11,13.13,12.79,12.93,154661,199750816.0,-0.17,-1.297709923664122,,,,,,,,,0,3,0,3,0,0,2,0
2023-08-10,600886,12.98,13.15,12.86,13.08,135939,177454432.0,0.15,1.160092807424594,,,,,,,,,,,,,,,,
2023-08-11,600886,13.12,13.12,12.77,12.86,124976,161040896.0,-0.22,-1.6819571865443423,,,,,,,,,,,,,,,,
2023-08-14,600886,12.8,12.98,12.66,12.92,128549,165301840.0,0.06,0.4665629860031104,,,,,,,,,,,,,,,,
2023-08-15,600886,12.96,13.24,12.89,13.12,139827,183305328.0,0.2,1.547987616099071,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-16,600886,13.13,13.16,12.97,13.12,106801,139806304.0,0.0,0.0,,,,,,,,,,,,,,,,
2023-08-17,600886,13.11,13.12,12.82,12.97,139955,181155072.0,-0.15,-1.1432926829268293,,,,,,,,,,,,,,,,
2023-08-18,600886,12.99,13.15,12.96,13.04,103346,135049232.0,0.07,0.5397070161912104,,,,,,,,,,,,,,,,
2023-08-21,600886,13.01,13.08,12.87,12.93,106372,138187456.0,-0.11,-0.843558282208589,,,,,,,,,,,,,,,,
2023-08-22,600886,12.96,13.07,12.84,13.0,100960,130701728.0,0.07,0.5413766434648105,,,,,,,,,,,,,,,,
2023-08-23,600886,12.95,13.22,12.9,12.97,126285,164934384.0,-0.03,-0.2307692307692307,,,,,,,,,,,,,,,,
2023-08-24,600886,12.95,12.98,12.74,12.83,156730,201306368.0,-0.14,-1.0794140323824208,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-25,600886,12.86,13.09,12.75,12.98,93445,121406720.0,0.15,1.1691348402182384,,,,,,,,,,,,,,,,
2023-08-28,600886,13.3,13.36,12.74,12.78,284319,366277696.0,-0.2,-1.5408320493066257,,,,,,,,,,,,,,,,
2023-08-29,600886,12.78,12.85,12.56,12.61,264598,335637600.0,-0.17,-1.330203442879499,,,,,,,,,1,1,0,0,1,0,0,1
2023-08-30,600886,12.74,13.07,12.52,12.55,298404,379520064.0,-0.06,-0.4758128469468675,,,,,,,,,4,4,4,0,0,3,0,0
2023-08-31,600886,12.52,12.74,12.52,12.71,245399,310048064.0,0.16,1.2749003984063745,,,,,,,,,1,1,1,0,0,1,0,0
2023-09-01,600886,12.63,12.69,12.42,12.49,285980,357217344.0,-0.22,-1.730920535011802,,,,,,,,,,,,,,,,
2023-09-04,600886,12.48,12.55,12.25,12.41,375533,466355360.0,-0.08,-0.6405124099279423,,,,,,,,,,,,,,,,
2023-09-05,600886,12.41,12.69,12.36,12.55,263301,329898464.0,0.14,1.1281224818694602,,,,,,,,,0,1,1,0,0,1,0,0
2023-09-06,600886,12.52,12.57,12.27,12.3,249171,307596768.0,-0.25,-1.99203187250996,,,,,,,,,,,,,,,,
2023-09-07,600886,12.3,12.48,12.22,12.25,183138,225720592.0,-0.05,-0.4065040650406504,,,,,,,,,0,1,1,0,0,1,0,0
2023-09-08,600886,12.3,12.37,12.2,12.35,194276,238562272.0,0.1,0.8163265306122449,0,1,1,0,0,1,0,0,,,,,,,,
2023-09-11,600886,12.33,12.52,12.32,12.34,253845,314438432.0,-0.01,-0.0809716599190283,,,,,,,,,1,1,1,0,0,1,0,0
2023-09-12,600886,12.34,12.44,12.23,12.31,212330,260855744.0,-0.03,-0.2431118314424635,,,,,,,,,2,2,2,0,0,1,0,0
2023-09-13,600886,12.3,12.43,12.26,12.35,307677,380187520.0,0.04,0.3249390739236393,,,,,,,,,0,1,1,0,0,1,0,0
2023-09-14,600886,12.4,12.93,12.38,12.71,571881,727336512.0,0.36,2.91497975708502,,,,,,,,,1,3,3,0,0,2,0,0
2023-09-15,600886,12.73,12.74,12.21,12.22,621468,768452544.0,-0.49,-3.855232100708104,,,,,,,,,0,1,0,0,1,0,0,0
2023-09-18,600886,12.23,12.24,12.0,12.14,361088,437423360.0,-0.08,-0.6546644844517185,,,,,,,,,,,,,,,,
2023-09-19,600886,12.12,12.28,12.06,12.18,263559,321304960.0,0.04,0.3294892915980231,,,,,,,,,,,,,,,,
2023-09-20,600886,12.19,12.27,12.02,12.12,287000,348221984.0,-0.06,-0.4926108374384236,,,,,,,,,2,1,0,2,0,0,2,0
2023-09-21,600886,12.16,12.29,11.97,11.99,278362,336432480.0,-0.13,-1.0726072607260726,,,,,,,,,,,,,,,,
2023-09-22,600886,11.99,12.03,11.85,11.97,271875,324493824.0,-0.02,-0.1668056713928273,,,,,,,,,,,,,,,,
2023-09-25,600886,11.95,12.11,11.9,11.99,225742,270696864.0,0.02,0.1670843776106934,,,,,,,,,0,1,0,1,0,0,0,0
