Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,603799,46.17,47.23,46.1,46.56,168348,785615040.0,0.65,1.4158135482465692,,,,,,,,,2,2,1,1,0,1,1,0
2023-07-04,603799,45.49,45.49,44.5,45.25,388141,1745154816.0,-1.31,-2.813573883161512,,,,,,,,,3,3,2,1,0,0,0,0
2023-07-05,603799,45.25,46.62,45.11,45.99,372774,1716352640.0,0.74,1.6353591160220993,,,,,,,,,3,3,3,0,0,2,0,0
2023-07-06,603799,45.82,45.82,44.66,44.88,183744,826208000.0,-1.11,-2.4135681669928246,0,1,1,0,0,1,0,0,1,2,1,1,0,1,1,0
2023-07-07,603799,44.9,44.96,43.84,43.98,191449,844194304.0,-0.9,-2.005347593582888,0,1,0,1,0,0,1,0,2,2,0,1,1,0,1,0
2023-07-10,603799,44.21,46.16,44.21,44.8,233152,1054594240.0,0.82,1.8644838562983173,,,,,,,,,2,2,2,0,0,1,0,0
2023-07-11,603799,44.8,46.1,44.57,45.99,285141,1300036352.0,1.19,2.65625,,,,,,,,,3,3,0,3,0,0,1,0
2023-07-12,603799,46.1,46.53,45.77,45.87,189765,876040832.0,-0.12,-0.2609262883235486,,,,,,,,,1,1,1,0,0,0,0,0
2023-07-13,603799,46.8,47.09,46.19,46.3,193132,898918016.0,0.43,0.9374318726836712,,,,,,,,,,,,,,,,
2023-07-14,603799,46.43,46.6,45.73,45.74,155527,715909632.0,-0.56,-1.2095032397408207,,,,,,,,,,,,,,,,
2023-07-17,603799,45.99,46.76,45.17,46.17,162179,746688512.0,0.43,0.940096195889812,,,,,,,,,,,,,,,,
2023-07-18,603799,46.0,48.38,45.84,47.48,302111,1427942144.0,1.31,2.837340264240849,0,1,0,0,1,0,0,1,,,,,,,,
2023-07-19,603799,47.02,48.1,47.02,47.82,203950,973722688.0,0.34,0.7160909856781803,0,2,1,1,0,1,1,0,,,,,,,,
2023-07-20,603799,48.0,51.6,48.0,50.06,480020,2388821504.0,2.24,4.684232538686742,,,,,,,,,4,5,5,0,0,2,0,0
2023-07-21,603799,49.7,50.3,49.06,49.82,266528,1326991488.0,-0.24,-0.4794246903715541,0,4,3,1,0,3,1,0,0,1,1,0,0,1,0,0
2023-07-24,603799,49.75,50.2,49.11,49.25,168321,834952640.0,-0.57,-1.1441188277800078,,,,,,,,,1,1,1,0,0,1,0,0
2023-07-25,603799,50.69,51.48,49.71,50.94,265819,1349192576.0,1.69,3.4314720812182737,,,,,,,,,9,10,4,3,3,1,1,2
2023-07-26,603799,51.2,51.5,49.77,49.9,142443,717274560.0,-1.04,-2.041617589320769,1,1,0,0,1,0,0,1,4,4,0,3,1,0,0,0
2023-07-27,603799,50.01,50.4,48.9,48.98,155279,765849152.0,-0.92,-1.8436873747494988,0,2,1,1,0,1,1,0,,,,,,,,
2023-07-28,603799,48.65,49.68,48.2,49.24,115091,565811200.0,0.26,0.5308289097590854,,,,,,,,,0,1,0,0,1,0,0,1
2023-07-31,603799,49.25,51.47,49.25,50.33,202113,1022543168.0,1.09,2.2136474411047926,,,,,,,,,,,,,,,,
2023-08-01,603799,50.27,50.65,49.71,50.29,118740,596088064.0,-0.04,-0.0794754619511226,,,,,,,,,2,3,2,1,0,2,1,0
2023-08-02,603799,50.29,51.22,50.0,50.34,130054,657145216.0,0.05,0.0994233446013124,,,,,,,,,,,,,,,,
2023-08-03,603799,49.9,50.38,49.35,50.0,110700,551801344.0,-0.34,-0.6754072308303536,,,,,,,,,,,,,,,,
2023-08-04,603799,50.45,52.96,50.3,52.02,342490,1771944576.0,2.02,4.04,0,1,0,1,0,0,1,0,,,,,,,,
2023-08-07,603799,51.88,51.9,50.82,51.4,133360,684494272.0,-0.62,-1.1918492887351018,,,,,,,,,1,2,1,1,0,1,1,0
2023-08-08,603799,51.6,51.6,50.55,51.36,109873,562403392.0,-0.04,-0.0778210116731517,0,1,1,0,0,0,0,0,3,3,0,3,0,0,1,0
2023-08-09,603799,51.06,51.85,51.01,51.4,80030,411700992.0,0.04,0.0778816199376947,,,,,,,,,,,,,,,,
2023-08-10,603799,51.41,52.12,50.91,51.46,94654,487097184.0,0.06,0.1167315175097276,,,,,,,,,,,,,,,,
2023-08-11,603799,51.4,51.66,49.82,49.82,136482,690426688.0,-1.64,-3.186941313641664,,,,,,,,,,,,,,,,
2023-08-14,603799,49.5,50.2,48.78,49.96,119835,592591360.0,0.14,0.2810116419108792,,,,,,,,,,,,,,,,
2023-08-15,603799,49.88,50.2,48.8,49.17,88732,438250432.0,-0.79,-1.5812650120096077,,,,,,,,,,,,,,,,
2023-08-16,603799,48.87,51.21,48.87,50.08,219136,1106016512.0,0.91,1.8507219849501728,,,,,,,,,,,,,,,,
2023-08-17,603799,49.84,50.5,49.07,50.42,135426,675521728.0,0.34,0.6789137380191693,0,1,1,0,0,1,0,0,,,,,,,,
2023-08-18,603799,50.19,50.46,48.5,48.5,101780,502103168.0,-1.92,-3.8080126933756446,,,,,,,,,1,1,0,1,0,0,1,0
2023-08-21,603799,48.56,48.97,47.76,47.79,83216,401168992.0,-0.71,-1.4639175257731958,,,,,,,,,,,,,,,,
2023-08-22,603799,47.85,48.2,46.26,47.11,144369,677104768.0,-0.68,-1.4228918183720445,,,,,,,,,,,,,,,,
2023-08-23,603799,47.15,47.35,45.24,45.45,124334,570879552.0,-1.66,-3.523668011037996,,,,,,,,,,,,,,,,
