Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,002120,9.56,9.73,9.56,9.67,173912,168130432.0,0.11,1.1506276150627617,,,,,,,,,,,,,,,,
2023-07-04,002120,9.71,9.71,9.6,9.62,155292,149562320.0,-0.05,-0.5170630816959669,,,,,,,,,,,,,,,,
2023-07-05,002120,9.61,9.68,9.53,9.62,134881,129463176.0,0.0,0.0,,,,,,,,,,,,,,,,
2023-07-06,002120,9.58,9.6,9.5,9.52,123844,118119448.0,-0.1,-1.0395010395010396,,,,,,,,,,,,,,,,
2023-07-07,002120,9.49,9.56,9.46,9.55,90166,85790576.0,0.03,0.315126050420168,,,,,,,,,,,,,,,,
2023-07-10,002120,9.57,9.7,9.57,9.64,127732,123173024.0,0.09,0.9424083769633508,,,,,,,,,,,,,,,,
2023-07-11,002120,9.65,9.67,9.57,9.61,109220,104824376.0,-0.03,-0.3112033195020747,,,,,,,,,4,4,0,1,3,0,1,2
2023-07-12,002120,9.75,9.87,9.5,9.52,249124,239537696.0,-0.09,-0.9365244536940688,,,,,,,,,,,,,,,,
2023-07-13,002120,9.51,9.63,9.5,9.62,187396,179762704.0,0.1,1.050420168067227,,,,,,,,,0,1,0,0,1,0,0,1
2023-07-14,002120,9.62,9.62,9.54,9.58,110745,105974736.0,-0.04,-0.4158004158004158,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2023-07-17,002120,9.9,9.92,9.68,9.75,414239,405377792.0,0.17,1.7745302713987474,,,,,,,,,,,,,,,,
2023-07-18,002120,9.76,9.89,9.63,9.79,297317,290349920.0,0.04,0.4102564102564102,,,,,,,,,0,1,1,0,0,1,0,0
2023-07-19,002120,9.77,9.85,9.71,9.78,140927,137882656.0,-0.01,-0.1021450459652706,,,,,,,,,2,3,1,0,2,0,0,1
2023-07-20,002120,9.71,9.8,9.68,9.69,148575,144755392.0,-0.09,-0.9202453987730062,,,,,,,,,,,,,,,,
2023-07-21,002120,9.66,9.87,9.65,9.77,183632,179692096.0,0.08,0.8255933952528379,,,,,,,,,,,,,,,,
2023-07-24,002120,9.75,9.79,9.66,9.7,154133,149596000.0,-0.07,-0.7164790174002047,,,,,,,,,,,,,,,,
2023-07-25,002120,9.77,10.08,9.77,10.0,409758,406757024.0,0.3,3.09278350515464,,,,,,,,,,,,,,,,
2023-07-26,002120,10.01,10.06,9.91,9.95,152893,152207104.0,-0.05,-0.5,,,,,,,,,,,,,,,,
2023-07-27,002120,9.98,10.16,9.96,10.06,244498,246421840.0,0.11,1.105527638190955,,,,,,,,,,,,,,,,
2023-07-28,002120,10.02,10.2,9.98,10.17,220030,222715952.0,0.11,1.0934393638170974,,,,,,,,,,,,,,,,
2023-07-31,002120,10.2,10.41,10.18,10.39,263759,272579168.0,0.22,2.1632251720747298,,,,,,,,,,,,,,,,
2023-08-01,002120,10.33,10.88,10.33,10.64,538235,573833216.0,0.25,2.4061597690086622,,,,,,,,,,,,,,,,
2023-08-02,002120,10.59,10.69,10.45,10.54,247092,260707696.0,-0.1,-0.9398496240601504,,,,,,,,,,,,,,,,
2023-08-03,002120,10.54,10.96,10.45,10.91,397914,427080352.0,0.37,3.510436432637571,,,,,,,,,,,,,,,,
2023-08-04,002120,10.88,10.97,10.76,10.81,280772,305148448.0,-0.1,-0.916590284142988,,,,,,,,,,,,,,,,
2023-08-07,002120,10.81,10.93,10.69,10.86,230295,249635312.0,0.05,0.4625346901017576,,,,,,,,,0,1,1,0,0,1,0,0
2023-08-08,002120,10.86,10.92,10.75,10.9,163411,177284784.0,0.04,0.3683241252302026,,,,,,,,,,,,,,,,
2023-08-09,002120,10.8,10.83,10.55,10.6,344163,367456960.0,-0.3,-2.752293577981652,,,,,,,,,,,,,,,,
2023-08-10,002120,10.64,10.78,10.61,10.75,171490,183853840.0,0.15,1.4150943396226416,,,,,,,,,,,,,,,,
2023-08-11,002120,10.73,10.8,10.48,10.49,159637,168900064.0,-0.26,-2.4186046511627906,,,,,,,,,,,,,,,,
2023-08-14,002120,10.4,10.48,10.33,10.39,160269,166590416.0,-0.1,-0.9532888465204956,,,,,,,,,,,,,,,,
2023-08-15,002120,10.45,10.52,10.28,10.38,132835,138018992.0,-0.01,-0.0962463907603465,,,,,,,,,,,,,,,,
2023-08-16,002120,10.32,10.39,10.26,10.27,109730,113188752.0,-0.11,-1.0597302504816954,,,,,,,,,,,,,,,,
2023-08-17,002120,10.26,10.38,10.1,10.34,165088,168795344.0,0.07,0.6815968841285297,,,,,,,,,,,,,,,,
2023-08-18,002120,10.3,10.4,10.09,10.1,153710,157282848.0,-0.24,-2.321083172147002,,,,,,,,,0,1,0,0,1,0,0,1
2023-08-21,002120,10.15,10.18,9.83,9.84,252230,250921488.0,-0.26,-2.5742574257425743,,,,,,,,,,,,,,,,
