Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2023-07-03,000617,7.25,7.46,7.22,7.4,1167292,860215552.0,0.17,2.351313969571231
2023-07-04,000617,7.41,7.45,7.28,7.35,881848,649561856.0,-0.05,-0.6756756756756757
2023-07-05,000617,7.37,7.54,7.3,7.32,1041253,771988736.0,-0.03,-0.4081632653061224
2023-07-06,000617,7.25,7.33,7.19,7.2,736217,533550944.0,-0.12,-1.639344262295082
2023-07-07,000617,7.17,7.26,7.12,7.19,551750,396475456.0,-0.01,-0.1388888888888889
2023-07-10,000617,7.23,7.26,7.11,7.18,543175,388827648.0,-0.01,-0.1390820584144645
2023-07-11,000617,7.08,7.11,7.04,7.09,486273,343859712.0,-0.09,-1.2534818941504178
2023-07-12,000617,7.1,7.1,6.76,6.81,1275128,881497856.0,-0.28,-3.9492242595204514
2023-07-13,000617,6.86,7.06,6.85,7.03,1119088,780066880.0,0.22,3.2305433186490458
2023-07-14,000617,7.0,7.24,7.0,7.14,1040205,742599552.0,0.11,1.5647226173541962
2023-07-17,000617,7.06,7.07,6.95,7.05,619128,434052640.0,-0.09,-1.2605042016806722
2023-07-18,000617,7.05,7.06,6.96,6.98,448473,313690272.0,-0.07,-0.9929078014184398
2023-07-19,000617,6.98,7.04,6.96,7.03,396494,277861664.0,0.05,0.7163323782234957
2023-07-20,000617,7.03,7.06,6.88,6.9,564298,393272800.0,-0.13,-1.849217638691323
2023-07-21,000617,6.88,6.95,6.81,6.87,410215,281972992.0,-0.03,-0.4347826086956521
2023-07-24,000617,6.85,6.9,6.77,6.82,423498,289650848.0,-0.05,-0.727802037845706
2023-07-25,000617,6.94,7.22,6.94,7.17,1441716,1023662656.0,0.35,5.131964809384164
2023-07-26,000617,7.14,7.24,7.01,7.05,833307,590605952.0,-0.12,-1.6736401673640169
2023-07-27,000617,7.03,7.21,7.02,7.05,873823,620981888.0,0.0,0.0
2023-07-28,000617,7.01,7.38,6.96,7.34,2129551,1538093696.0,0.29,4.113475177304964
2023-07-31,000617,7.31,7.5,7.3,7.4,1777258,1316013440.0,0.06,0.8174386920980926
2023-08-01,000617,7.31,7.43,7.23,7.28,1009465,738042240.0,-0.12,-1.6216216216216215
2023-08-02,000617,7.25,7.39,7.18,7.22,875257,635737920.0,-0.06,-0.8241758241758242
2023-08-03,000617,7.25,7.38,7.15,7.32,922399,670235392.0,0.1,1.3850415512465373
2023-08-04,000617,7.43,7.85,7.43,7.56,2729596,2079611520.0,0.24,3.278688524590164
2023-08-07,000617,7.46,7.47,7.33,7.35,1261330,931859648.0,-0.21,-2.7777777777777777
2023-08-08,000617,7.35,7.38,7.2,7.29,829744,604249216.0,-0.06,-0.8163265306122449
2023-08-09,000617,7.23,7.38,7.23,7.3,661626,484290688.0,0.01,0.1371742112482853
2023-08-10,000617,7.32,7.44,7.27,7.42,876588,645598464.0,0.12,1.643835616438356
2023-08-11,000617,7.43,7.48,7.15,7.17,1053456,763497600.0,-0.25,-3.3692722371967654
2023-08-14,000617,7.05,7.11,6.91,7.06,915768,640983936.0,-0.11,-1.5341701534170151
2023-08-15,000617,7.01,7.12,6.97,7.04,528041,372045696.0,-0.02,-0.28328611898017
2023-08-16,000617,7.0,7.14,6.95,7.01,610892,429903360.0,-0.03,-0.4261363636363636
2023-08-17,000617,6.97,7.08,6.81,7.07,842785,585909120.0,0.06,0.8559201141226819
2023-08-18,000617,7.14,7.2,7.01,7.07,1026498,729859584.0,0.0,0.0
2023-08-21,000617,7.02,7.07,6.88,6.88,684999,477542304.0,-0.19,-2.6874115983026874
2023-08-22,000617,6.9,7.05,6.87,7.03,684688,477174304.0,0.15,2.1802325581395348
2023-08-23,000617,6.98,6.99,6.82,6.83,681143,469287264.0,-0.2,-2.844950213371266
2023-08-24,000617,6.85,6.88,6.47,6.59,1191229,789044032.0,-0.24,-3.513909224011713
2023-08-25,000617,6.51,6.68,6.45,6.5,691865,453185824.0,-0.09,-1.3657056145675266
2023-08-28,000617,7.05,7.05,6.7,6.73,1438425,987170816.0,0.23,3.5384615384615383
2023-08-29,000617,6.71,6.81,6.66,6.79,829327,558572032.0,0.06,0.8915304606240713
2023-08-30,000617,6.73,6.78,6.67,6.73,625346,420328544.0,-0.06,-0.8836524300441826
2023-08-31,000617,6.72,6.8,6.65,6.73,840433,564024704.0,0.0,0.0
2023-09-01,000617,6.67,6.74,6.66,6.68,447575,299459296.0,-0.05,-0.7429420505200593
2023-09-04,000617,6.71,6.76,6.67,6.74,545064,366304128.0,0.06,0.8982035928143712
2023-09-05,000617,6.73,6.73,6.55,6.58,654285,432891424.0,-0.16,-2.373887240356084
2023-09-06,000617,6.54,6.56,6.49,6.56,436204,284539136.0,-0.02,-0.303951367781155
2023-09-07,000617,6.53,6.54,6.45,6.45,389052,252654768.0,-0.11,-1.676829268292683
2023-09-08,000617,6.4,6.43,6.25,6.39,518130,328495552.0,-0.06,-0.9302325581395348
2023-09-11,000617,6.45,6.59,6.39,6.57,592511,386196896.0,0.18,2.8169014084507045
2023-09-12,000617,6.53,6.57,6.43,6.46,456690,295485824.0,-0.11,-1.67427701674277
2023-09-13,000617,6.45,6.49,6.39,6.41,309663,199164176.0,-0.05,-0.7739938080495357
2023-09-14,000617,6.4,6.54,6.4,6.47,512319,331284256.0,0.06,0.93603744149766
2023-09-15,000617,6.49,6.52,6.4,6.42,366332,236252304.0,-0.05,-0.7727975270479135
2023-09-18,000617,6.36,6.42,6.29,6.4,321110,204722256.0,-0.02,-0.3115264797507788
2023-09-19,000617,6.37,6.45,6.37,6.41,297796,190891440.0,0.01,0.15625
2023-09-20,000617,6.41,6.44,6.39,6.41,237973,152657568.0,0.0,0.0
2023-09-21,000617,6.37,6.44,6.33,6.33,279884,178582608.0,-0.08,-1.24804992199688
2023-09-22,000617,6.34,6.53,6.32,6.52,622789,402233376.0,0.19,3.001579778830964
2023-09-25,000617,6.49,6.5,6.32,6.35,601445,384345696.0,-0.17,-2.607361963190184
2023-09-26,000617,6.35,6.5,6.32,6.42,475499,304999360.0,0.07,1.1023622047244095
2023-09-27,000617,6.41,6.65,6.39,6.56,931801,610518080.0,0.14,2.1806853582554515
2023-09-28,000617,6.59,6.64,6.52,6.62,674141,444335744.0,0.06,0.9146341463414632
2023-10-09,000617,6.61,6.61,6.43,6.5,565832,367184768.0,-0.12,-1.812688821752266
2023-10-10,000617,6.5,6.57,6.26,6.29,946102,601132224.0,-0.21,-3.230769230769231
2023-10-11,000617,6.29,6.44,6.25,6.33,494704,313705632.0,0.04,0.6359300476947536
2023-10-12,000617,6.37,6.44,6.35,6.37,465996,297395168.0,0.04,0.631911532385466
2023-10-13,000617,6.31,6.33,6.14,6.18,771673,478448064.0,-0.19,-2.9827315541601256
2023-10-16,000617,6.22,6.24,6.13,6.24,526790,326176384.0,0.06,0.9708737864077668
2023-10-17,000617,6.24,6.41,6.23,6.35,698390,441307872.0,0.11,1.7628205128205128
2023-10-18,000617,6.32,6.33,6.14,6.14,583007,361359936.0,-0.21,-3.307086614173228
2023-10-19,000617,6.1,6.14,6.0,6.0,601368,364698368.0,-0.14,-2.280130293159609
2023-10-20,000617,6.0,6.11,5.98,6.0,422072,254505216.0,0.0,0.0
