Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2023-07-03,601328,5.84,5.9,5.81,5.89,867022,507917632,0.09,1.5517241379310345
2023-07-04,601328,5.87,5.88,5.78,5.81,698034,406983584,-0.08,-1.3582342954159592
2023-07-05,601328,5.81,5.84,5.77,5.79,591107,342865600,-0.02,-0.3442340791738382
2023-07-06,601328,5.78,5.83,5.74,5.75,1022578,590671424,-0.04,-0.690846286701209
2023-07-07,601328,5.74,5.78,5.72,5.75,647511,372268128,0.0,0.0
2023-07-10,601328,5.77,5.8,5.74,5.78,799509,461364544,0.03,0.5217391304347827
2023-07-11,601328,5.8,5.83,5.76,5.8,1135662,658818688,0.02,0.3460207612456747
2023-07-12,601328,5.45,5.49,5.42,5.43,1444567,787791552,-0.37,-6.379310344827586
2023-07-13,601328,5.44,5.52,5.44,5.51,1230056,674641472,0.08,1.4732965009208103
2023-07-14,601328,5.51,5.62,5.48,5.58,1228938,682666688,0.07,1.2704174228675136
2023-07-17,601328,5.57,5.57,5.47,5.52,884393,486632384,-0.06,-1.0752688172043012
2023-07-18,601328,5.53,5.54,5.5,5.5,608792,335890816,-0.02,-0.3623188405797101
2023-07-19,601328,5.49,5.54,5.47,5.52,532287,292840608,0.02,0.3636363636363636
2023-07-20,601328,5.53,5.59,5.52,5.56,685335,381251232,0.04,0.7246376811594203
2023-07-21,601328,5.54,5.58,5.53,5.55,418568,232386864,-0.01,-0.1798561151079137
2023-07-24,601328,5.53,5.56,5.49,5.52,504336,278735744,-0.03,-0.5405405405405406
2023-07-25,601328,5.56,5.63,5.54,5.6,1021394,571498176,0.08,1.4492753623188406
2023-07-26,601328,5.6,5.64,5.59,5.62,466094,261467040,0.02,0.3571428571428571
2023-07-27,601328,5.64,5.72,5.62,5.68,949158,539290112,0.06,1.0676156583629894
2023-07-28,601328,5.68,5.8,5.63,5.78,1194804,686220288,0.1,1.7605633802816902
2023-07-31,601328,5.81,5.88,5.77,5.82,1323914,771132224,0.04,0.6920415224913495
2023-08-01,601328,5.8,5.86,5.78,5.8,775851,450693760,-0.02,-0.3436426116838488
2023-08-02,601328,5.78,5.78,5.63,5.66,1229188,700457152,-0.14,-2.413793103448276
2023-08-03,601328,5.68,5.72,5.63,5.71,827547,470121376,0.05,0.88339222614841
2023-08-04,601328,5.73,5.78,5.69,5.7,907342,519386496,-0.01,-0.1751313485113835
2023-08-07,601328,5.68,5.69,5.61,5.65,946014,533368736,-0.05,-0.8771929824561403
