Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600809,88.91,89.26,87.36,88.8,64864,573076864,-0.9,-1.0033444816053512,,,,,,,,,0,4,1,0,3,0,0,0
2020-01-03,600809,88.0,88.08,86.92,87.64,48305,422062656,-1.16,-1.3063063063063065,1,2,1,1,0,1,0,0,1,4,4,0,0,3,0,0
2020-01-06,600809,87.83,87.83,86.0,86.5,65461,566564544,-1.14,-1.300775901414879,,,,,,,,,0,1,1,0,0,0,0,0
2020-01-07,600809,86.59,87.65,86.25,86.92,36738,319750976,0.42,0.4855491329479769,0,1,0,0,1,0,0,0,0,3,1,1,1,1,0,0
2020-01-08,600809,86.5,88.05,86.06,87.7,53485,467912704,0.78,0.897376898297285,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0
2020-01-09,600809,87.7,92.59,87.41,91.48,112670,1017899840,3.78,4.310148232611175,,,,,,,,,,,,,,,,
2020-01-10,600809,91.47,96.6,91.41,94.2,89936,846873024,2.72,2.973327503279405,0,1,0,1,0,0,1,0,1,3,2,0,1,1,0,1
2020-01-13,600809,94.18,97.58,94.18,95.2,76287,731453184,1.0,1.0615711252653928,,,,,,,,,0,6,5,0,1,0,0,1
2020-01-14,600809,95.2,95.89,94.0,94.46,40959,387546272,-0.74,-0.7773109243697479,,,,,,,,,0,4,3,0,1,1,0,0
2020-01-15,600809,94.81,97.02,94.51,96.15,53930,516448736,1.69,1.7891170865975017,0,1,0,0,1,0,0,1,2,7,4,0,3,2,0,1
2020-01-16,600809,96.55,97.89,95.1,97.49,50046,486143008,1.34,1.3936557462298491,,,,,,,,,0,3,3,0,0,0,0,0
2020-01-17,600809,97.76,98.33,96.05,96.69,28938,280739520,-0.8,-0.8205969843060826,,,,,,,,,,,,,,,,
2020-01-20,600809,96.71,97.35,95.26,95.9,42115,404134528,-0.79,-0.8170441617540594,,,,,,,,,0,5,1,0,4,0,0,0
2020-01-21,600809,94.88,95.83,93.2,94.5,40316,381596224,-1.4,-1.45985401459854,,,,,,,,,0,4,2,0,2,1,0,0
2020-01-22,600809,94.49,96.7,92.96,95.48,45169,429540640,0.98,1.037037037037037,,,,,,,,,1,6,1,1,4,0,1,0
2020-01-23,600809,95.69,96.5,90.77,91.68,49280,456301536,-3.8,-3.97989107666527,,,,,,,,,0,1,0,0,1,0,0,0
2020-02-03,600809,82.51,82.51,82.51,82.51,11596,95678592,-9.17,-10.0021815008726,,,,,,,,,0,3,0,0,3,0,0,0
2020-02-04,600809,75.5,81.87,75.5,79.75,170179,1326564864,-2.76,-3.345049084959399,,,,,,,,,1,2,1,0,1,1,0,0
2020-02-05,600809,80.0,82.5,77.6,81.28,99523,796536192,1.53,1.9184952978056429,,,,,,,,,,,,,,,,
