Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600111,10.88,11.12,10.85,11.07,575613,632313216,0.23,2.121771217712177,,,,,,,,,2,2,2,0,0,1,0,0
2020-01-03,600111,11.09,11.23,11.0,11.06,584166,648384768,-0.01,-0.0903342366757,,,,,,,,,,,,,,,,
2020-01-06,600111,11.01,11.35,10.95,11.27,830794,931187520,0.21,1.89873417721519,,,,,,,,,,,,,,,,
2020-01-07,600111,11.23,11.32,11.04,11.18,573611,639459904,-0.09,-0.7985803016858917,,,,,,,,,,,,,,,,
2020-01-08,600111,11.17,11.23,10.89,10.9,503159,555180992,-0.28,-2.5044722719141324,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
2020-01-09,600111,10.98,11.05,10.88,10.96,313105,343039264,0.06,0.5504587155963303,,,,,,,,,,,,,,,,
2020-01-10,600111,10.98,11.03,10.91,10.95,244123,267785936,-0.01,-0.0912408759124087,,,,,,,,,,,,,,,,
2020-01-13,600111,10.95,11.06,10.8,11.05,289126,316311328,0.1,0.91324200913242,,,,,,,,,,,,,,,,
2020-01-14,600111,11.05,11.24,11.04,11.08,391674,436835968,0.03,0.2714932126696832,,,,,,,,,,,,,,,,
2020-01-15,600111,11.07,11.07,10.84,10.85,275402,300158400,-0.23,-2.0758122743682312,,,,,,,,,,,,,,,,
2020-01-16,600111,10.88,11.03,10.74,10.79,228981,248781424,-0.06,-0.5529953917050692,,,,,,,,,,,,,,,,
2020-01-17,600111,10.8,10.86,10.67,10.7,218440,234464368,-0.09,-0.8341056533827619,,,,,,,,,,,,,,,,
2020-01-20,600111,10.72,10.95,10.66,10.88,249758,270670272,0.18,1.6822429906542056,,,,,,,,,,,,,,,,
2020-01-21,600111,10.86,10.87,10.55,10.57,271213,289181824,-0.31,-2.849264705882353,0,1,1,0,0,1,0,0,,,,,,,,
2020-01-22,600111,10.55,10.64,10.34,10.56,238960,250614656,-0.01,-0.0946073793755913,1,2,2,0,0,2,0,0,,,,,,,,
2020-01-23,600111,10.5,10.54,10.05,10.14,338820,347705792,-0.42,-3.977272727272727,0,1,1,0,0,1,0,0,,,,,,,,
2020-02-03,600111,9.13,9.13,9.13,9.13,133646,122018800,-1.01,-9.960552268244577,,,,,,,,,,,,,,,,
2020-02-04,600111,8.28,9.05,8.28,8.9,602749,530583808,-0.23,-2.519167579408544,,,,,,,,,,,,,,,,
2020-02-05,600111,8.96,9.42,8.96,9.28,478855,443409248,0.38,4.269662921348314,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2020-02-06,600111,9.39,9.42,9.21,9.36,334569,311763072,0.08,0.8620689655172413,,,,,,,,,,,,,,,,
2020-02-07,600111,9.28,9.49,9.2,9.4,332065,310330048,0.04,0.4273504273504274,,,,,,,,,,,,,,,,
2020-02-10,600111,9.37,9.61,9.3,9.58,328763,312238208,0.18,1.9148936170212765,,,,,,,,,,,,,,,,
2020-02-11,600111,9.68,9.69,9.52,9.55,262054,251605776,-0.03,-0.313152400835073,,,,,,,,,,,,,,,,
2020-02-12,600111,9.55,9.86,9.51,9.83,424940,413534240,0.28,2.931937172774869,,,,,,,,,,,,,,,,
2020-02-13,600111,9.83,10.04,9.66,9.79,434578,427355424,-0.04,-0.4069175991861647,,,,,,,,,,,,,,,,
2020-02-14,600111,9.75,9.97,9.69,9.81,357238,351273632,0.02,0.2042900919305413,,,,,,,,,,,,,,,,
2020-02-17,600111,9.88,10.05,9.84,10.01,644510,641002560,0.2,2.038735983690112,,,,,,,,,,,,,,,,
2020-02-18,600111,10.18,10.47,10.04,10.27,874174,898024768,0.26,2.5974025974025974,,,,,,,,,,,,,,,,
2020-02-19,600111,10.2,10.2,9.97,10.0,650767,653481792,-0.27,-2.6290165530671863,,,,,,,,,,,,,,,,
2020-02-20,600111,10.04,10.13,9.83,10.11,524611,524127840,0.11,1.1,0,1,0,1,0,0,1,0,,,,,,,,
2020-02-21,600111,10.07,10.28,10.01,10.2,635971,647177536,0.09,0.8902077151335311,,,,,,,,,3,3,0,3,0,0,2,0
2020-02-24,600111,10.14,10.14,9.93,10.04,661422,662383424,-0.16,-1.568627450980392,,,,,,,,,,,,,,,,
2020-02-25,600111,9.81,9.93,9.5,9.79,769897,748927616,-0.25,-2.49003984063745,,,,,,,,,1,2,1,0,1,1,0,1
2020-02-26,600111,9.66,9.92,9.55,9.68,529856,516655648,-0.11,-1.1235955056179776,,,,,,,,,,,,,,,,
