Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,002179,39.4,40.09,38.87,39.45,100309,395639840.0,0.39,0.998463901689708,,,,,,,,,1,1,0,0,1,0,0,0
2020-01-03,002179,39.5,39.99,39.41,39.79,80092,318217344.0,0.34,0.861850443599493,,,,,,,,,,,,,,,,
2020-01-06,002179,40.1,40.99,39.6,40.46,112702,455905536.0,0.67,1.683840160844433,,,,,,,,,,,,,,,,
2020-01-07,002179,40.64,40.75,39.8,40.08,80023,320494720.0,-0.38,-0.9391992090954028,,,,,,,,,,,,,,,,
2020-01-08,002179,40.57,40.87,39.8,39.8,97920,394329536.0,-0.28,-0.6986027944111777,,,,,,,,,,,,,,,,
2020-01-09,002179,39.8,39.83,39.1,39.68,97849,386008320.0,-0.12,-0.3015075376884422,,,,,,,,,,,,,,,,
2020-01-10,002179,39.7,39.8,39.15,39.42,64985,255889264.0,-0.26,-0.655241935483871,,,,,,,,,,,,,,,,
2020-01-13,002179,39.2,39.53,38.66,39.43,71195,278940000.0,0.01,0.0253678335870116,,,,,,,,,,,,,,,,
2020-01-14,002179,39.59,39.89,39.19,39.27,72141,285082400.0,-0.16,-0.4057823991884351,,,,,,,,,3,3,3,0,0,1,0,0
2020-01-15,002179,39.26,39.28,38.8,39.09,56937,222079456.0,-0.18,-0.4583651642475172,,,,,,,,,,,,,,,,
2020-01-16,002179,39.2,39.24,38.75,38.8,62857,244505680.0,-0.29,-0.7418777180864671,,,,,,,,,0,1,0,1,0,0,1,0
2020-01-17,002179,38.96,38.99,38.45,38.62,54993,212794496.0,-0.18,-0.4639175257731959,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-20,002179,38.76,38.97,38.61,38.83,57913,224517808.0,0.21,0.5437597099948214,,,,,,,,,1,1,0,0,1,0,0,0
2020-01-21,002179,38.78,39.33,38.61,38.72,66700,259630128.0,-0.11,-0.28328611898017,,,,,,,,,,,,,,,,
2020-01-22,002179,38.54,38.96,38.21,38.73,63195,243881360.0,0.01,0.0258264462809917,,,,,,,,,,,,,,,,
2020-01-23,002179,38.78,38.94,36.9,37.37,101616,384154816.0,-1.36,-3.5114898011877096,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-02-03,002179,33.63,35.38,33.63,35.07,192103,664971968.0,-2.3,-6.154669521006155,,,,,,,,,1,1,1,0,0,1,0,0
2020-02-04,002179,35.36,36.45,35.1,35.68,122687,436529888.0,0.61,1.7393783860849727,,,,,,,,,,,,,,,,
2020-02-05,002179,35.68,36.49,35.6,35.93,77759,279977440.0,0.25,0.7006726457399104,,,,,,,,,,,,,,,,
2020-02-06,002179,36.0,37.09,35.61,36.8,81465,297137920.0,0.87,2.4213748956303927,,,,,,,,,,,,,,,,
2020-02-07,002179,36.66,36.66,35.85,36.33,76051,275627296.0,-0.47,-1.2771739130434785,,,,,,,,,,,,,,,,
2020-02-10,002179,36.29,36.29,35.5,35.85,95539,341597184.0,-0.48,-1.3212221304706853,,,,,,,,,,,,,,,,
2020-02-11,002179,35.86,36.45,35.86,36.33,68530,248176800.0,0.48,1.338912133891213,,,,,,,,,,,,,,,,
2020-02-12,002179,36.15,36.4,35.9,36.4,51930,188174672.0,0.07,0.1926782273603083,,,,,,,,,0,1,0,1,0,0,1,0
2020-02-13,002179,36.38,36.77,36.01,36.06,75346,273581344.0,-0.34,-0.934065934065934,0,1,0,1,0,0,1,0,,,,,,,,
2020-02-14,002179,36.06,36.38,35.8,36.17,62015,223840816.0,0.11,0.3050471436494731,,,,,,,,,,,,,,,,
2020-02-17,002179,36.11,38.16,36.07,37.95,147220,554073088.0,1.78,4.921205418855405,0,1,1,0,0,1,0,0,,,,,,,,
2020-02-18,002179,38.09,39.39,38.09,38.92,149743,582373952.0,0.97,2.555994729907773,,,,,,,,,,,,,,,,
2020-02-19,002179,38.51,39.38,38.21,38.75,95894,373214368.0,-0.17,-0.4367934224049331,,,,,,,,,0,1,0,0,1,0,0,1
2020-02-20,002179,38.8,39.13,38.28,38.94,97664,378504896.0,0.19,0.4903225806451612,,,,,,,,,,,,,,,,
2020-02-21,002179,39.2,39.77,39.0,39.61,108117,426668736.0,0.67,1.7205957883923988,,,,,,,,,3,3,3,0,0,1,0,0
2020-02-24,002179,39.7,41.41,39.7,40.91,180488,735719168.0,1.3,3.281999495077001,,,,,,,,,,,,,,,,
2020-02-25,002179,40.0,41.4,39.81,40.89,123589,501916896.0,-0.02,-0.0488878024932779,0,1,0,0,1,0,0,1,,,,,,,,
2020-02-26,002179,40.49,41.92,40.04,40.86,147033,602335552.0,-0.03,-0.0733675715333822,,,,,,,,,,,,,,,,
2020-02-27,002179,40.68,41.32,40.35,40.9,103785,424437760.0,0.04,0.0978952520802741,,,,,,,,,,,,,,,,
2020-02-28,002179,39.2,41.0,39.03,39.29,140096,561631680.0,-1.61,-3.9364303178484095,,,,,,,,,5,5,3,0,2,1,0,0
2020-03-02,002179,40.0,40.3,38.73,39.26,145735,571388288.0,-0.03,-0.0763553066938152,,,,,,,,,,,,,,,,
2020-03-03,002179,39.7,40.75,39.2,39.54,147699,590694528.0,0.28,0.7131940906775344,,,,,,,,,,,,,,,,
2020-03-04,002179,39.1,39.95,38.7,39.01,119655,469407328.0,-0.53,-1.340414769853313,,,,,,,,,,,,,,,,
2020-03-05,002179,39.55,39.98,39.11,39.42,89911,354890208.0,0.41,1.051012560881825,0,1,1,0,0,1,0,0,,,,,,,,
2020-03-06,002179,39.0,39.48,38.86,39.07,76445,299335808.0,-0.35,-0.8878741755454084,0,1,1,0,0,0,0,0,,,,,,,,
2020-03-09,002179,38.73,38.85,37.44,37.5,138871,527170624.0,-1.57,-4.018428461735347,0,1,0,1,0,0,1,0,,,,,,,,
2020-03-10,002179,37.3,38.38,37.0,38.11,81526,308718016.0,0.61,1.6266666666666665,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-03-11,002179,38.2,39.25,38.14,38.14,96665,373879904.0,0.03,0.0787194961952243,0,1,0,1,0,0,1,0,,,,,,,,
2020-03-12,002179,37.7,38.2,37.44,37.78,73669,278577568.0,-0.36,-0.9438909281594128,,,,,,,,,0,1,0,1,0,0,0,0
2020-03-13,002179,37.04,38.33,36.36,37.63,94818,353886816.0,-0.15,-0.3970354685018528,0,1,0,1,0,0,0,0,,,,,,,,
2020-03-16,002179,37.63,38.5,36.68,37.01,110706,417124320.0,-0.62,-1.6476215785277704,,,,,,,,,,,,,,,,
2020-03-17,002179,37.3,37.65,36.31,36.68,81966,301315136.0,-0.33,-0.8916509051607674,,,,,,,,,,,,,,,,
2020-03-18,002179,36.69,37.14,34.88,35.23,104690,378024192.0,-1.45,-3.953107960741548,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
2020-03-19,002179,35.14,35.9,34.46,35.02,158612,555406912.0,-0.21,-0.5960828839057621,,,,,,,,,,,,,,,,
2020-03-20,002179,34.7,35.53,33.8,33.82,126842,434515808.0,-1.2,-3.4266133637921183,,,,,,,,,,,,,,,,
2020-03-23,002179,33.08,33.36,32.16,32.8,114115,373242816.0,-1.02,-3.015966883500888,,,,,,,,,,,,,,,,
2020-03-24,002179,33.17,33.5,32.55,33.22,69137,228270496.0,0.42,1.2804878048780488,,,,,,,,,,,,,,,,
2020-03-25,002179,33.99,34.13,33.22,33.33,135659,454980576.0,0.11,0.3311258278145695,,,,,,,,,1,1,0,0,1,0,0,1
