tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20230403,601988,3.38,3.38,3.39,3.35,3.36,174610298,587196841.0,49803
20230404,601988,3.36,3.37,3.43,3.35,3.43,237369205,806629277.0,48016
20230406,601988,3.43,3.42,3.46,3.41,3.44,145282636,499347926.0,34148
20230407,601988,3.44,3.44,3.45,3.41,3.43,118461830,405827065.0,27407
20230410,601988,3.43,3.43,3.45,3.41,3.43,150665699,517364659.0,36411
20230411,601988,3.43,3.44,3.46,3.42,3.46,191372454,658610513.0,35198
20230412,601988,3.46,3.46,3.53,3.45,3.49,277212370,970973344.0,53735
20230413,601988,3.49,3.49,3.55,3.48,3.54,217472683,765046048.0,45039
20230414,601988,3.54,3.54,3.55,3.5,3.51,157922606,555030997.0,41086
20230417,601988,3.51,3.51,3.58,3.5,3.58,282708720,1003303320.0,61825
20230418,601988,3.58,3.58,3.64,3.57,3.6,275066262,990258799.0,53864
20230419,601988,3.6,3.6,3.64,3.58,3.61,217108696,784313400.0,48447
20230420,601988,3.61,3.6,3.64,3.57,3.6,229313181,824103069.0,50046
20230421,601988,3.6,3.59,3.65,3.57,3.58,284943173,1027665986.0,56761
20230424,601988,3.58,3.58,3.66,3.57,3.62,311925242,1129540003.0,65954
20230425,601988,3.62,3.64,3.71,3.63,3.67,335322299,1232648754.0,73614
20230426,601988,3.67,3.67,3.69,3.58,3.66,306562428,1112093927.0,61241
20230427,601988,3.66,3.66,3.68,3.61,3.67,186113552,679827759.0,47503
20230428,601988,3.67,3.66,3.69,3.63,3.67,226704779,829750349.0,56383
20230504,601988,3.67,3.65,3.97,3.65,3.94,631070023,2427606078.0,136429
20230505,601988,3.94,3.93,4.18,3.93,4.08,665262112,2711914066.0,139921
20230508,601988,4.08,4.09,4.49,4.08,4.49,941382675,4109075170.0,182949
20230509,601988,4.49,4.65,4.77,4.43,4.56,1310416599,5986730011.0,274104
20230510,601988,4.56,4.45,4.5,4.24,4.31,1078241969,4670414768.0,221020
20230511,601988,4.31,4.26,4.31,4.13,4.16,784238054,3295854042.0,153508
20230512,601988,4.16,4.15,4.2,4.1,4.16,531245828,2208027496.0,104644
20230515,601988,4.16,4.1,4.2,3.99,4.18,706461545,2886385623.0,125861
20230516,601988,4.18,4.15,4.32,4.13,4.19,670751951,2839012820.0,130988
20230517,601988,4.19,4.16,4.22,4.08,4.15,354923904,1470182808.0,87951
20230518,601988,4.15,4.16,4.27,4.16,4.21,442986511,1865666852.0,87993
