tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20230403,600011,8.57,8.56,8.56,8.18,8.39,85684242,714943931.0,42276
20230404,600011,8.39,8.37,8.38,8.08,8.31,136417913,1124719903.0,62692
20230406,600011,8.31,8.27,8.38,8.16,8.28,45726696,378858096.0,30276
20230407,600011,8.28,8.27,8.55,8.22,8.52,34666298,290866091.0,26911
20230410,600011,8.52,8.46,9.0,8.45,8.85,61672551,545234776.0,55482
20230411,600011,8.85,8.85,8.93,8.74,8.88,32521748,287331069.0,33368
20230412,600011,8.88,8.88,8.89,8.61,8.73,31699031,276029629.0,26160
20230413,600011,8.73,8.73,8.86,8.58,8.76,50507480,439970427.0,35823
20230414,600011,8.76,8.78,9.29,8.75,9.08,79051433,717547778.0,52840
20230417,600011,9.08,9.12,9.23,8.98,9.18,45269104,413024691.0,42625
20230418,600011,9.18,9.21,9.27,8.74,8.85,48077699,427269766.0,38730
20230419,600011,8.85,8.84,9.1,8.78,9.03,35349143,317401366.0,34865
20230420,600011,9.03,9.12,9.12,8.83,8.88,26899600,238991083.0,26735
20230421,600011,8.88,8.88,8.96,8.69,8.73,32928947,289587703.0,35172
20230424,600011,8.73,8.78,9.09,8.68,8.92,47717229,426565407.0,41512
20230425,600011,8.92,9.0,9.17,8.88,9.07,57048613,516589555.0,42611
20230426,600011,9.07,9.6,9.85,9.3,9.56,145239105,1395880883.0,93006
20230427,600011,9.56,9.36,9.8,9.33,9.65,98796907,944687738.0,69059
20230428,600011,9.65,9.61,9.78,9.51,9.7,74033781,715290439.0,50377
20230504,600011,9.7,9.66,10.11,9.6,9.98,71714507,710424124.0,51262
20230505,600011,9.98,9.99,10.27,9.9,10.07,81206015,816681018.0,49041
20230508,600011,10.07,10.07,10.51,9.93,9.98,81083672,823371205.0,67118
20230509,600011,9.98,9.95,10.02,9.72,9.76,64746093,638150146.0,65428
20230510,600011,9.76,9.76,9.87,9.55,9.64,31909118,309520535.0,38737
20230511,600011,9.64,9.64,9.86,9.51,9.69,44111258,426390986.0,67331
20230512,600011,9.69,9.68,10.21,9.65,9.86,76844977,767809009.0,62383
20230515,600011,9.86,9.97,10.19,9.22,9.31,178173741,1693657514.0,110177
20230516,600011,9.31,9.33,9.62,9.17,9.37,96883380,911004085.0,87127
20230517,600011,9.37,9.35,9.58,9.26,9.47,59521158,562902400.0,61928
20230518,600011,9.47,9.5,9.77,9.41,9.47,59459951,568869223.0,66524
20230519,600011,9.47,9.52,9.6,9.28,9.29,43235283,407667321.0,43844
20230522,600011,9.29,9.27,9.8,9.25,9.6,84885875,814267013.0,63660
20230523,600011,9.6,9.65,9.7,9.27,9.31,50785461,478876775.0,48242
20230524,600011,9.31,9.31,9.34,9.07,9.16,46475327,426552311.0,51529
20230525,600011,9.16,9.14,9.52,9.1,9.41,49533012,464492914.0,51922
20230526,600011,9.41,9.46,9.87,9.46,9.71,90671500,880559130.0,70403
20230529,600011,9.71,9.68,10.45,9.68,10.29,123547523,1256200491.0,109814
20230530,600011,10.29,10.27,10.33,10.0,10.24,71962075,729731534.0,75282
20230531,600011,10.24,10.22,10.55,10.07,10.18,63896384,654856947.0,59382
20230601,600011,10.18,10.19,10.33,9.92,10.09,70145261,709735877.0,74915
20230602,600011,10.09,10.11,10.21,9.74,9.87,84307540,835369582.0,70731
20230605,600011,9.87,9.85,10.1,9.69,9.88,60600257,600630227.0,56988
20230606,600011,9.88,9.8,9.84,9.43,9.46,66561754,636009268.0,52628
20230607,600011,9.46,9.49,9.54,9.25,9.34,80273066,748438033.0,57198
20230608,600011,9.34,9.34,9.5,9.18,9.45,48067656,449686050.0,45233
20230609,600011,9.45,9.45,9.68,9.36,9.57,58252063,556974385.0,52127
20230612,600011,9.57,9.63,9.67,8.92,8.95,123419814,1127316660.0,90744
20230613,600011,8.95,8.94,9.06,8.77,8.8,75592911,670391840.0,63318
20230614,600011,8.8,8.9,8.92,8.67,8.72,70814984,620698161.0,55850
20230615,600011,8.72,8.74,8.78,8.54,8.69,82399878,711616381.0,55100
20230616,600011,8.69,8.73,8.74,8.48,8.5,121699898,1040270208.0,78061
20230619,600011,8.5,8.54,8.88,8.46,8.84,116125394,1010173209.0,79813
20230620,600011,8.84,8.81,8.92,8.65,8.8,89074399,782704697.0,56210
20230621,600011,8.8,8.81,9.1,8.79,8.84,102562541,916941864.0,78286
20230626,600011,8.84,8.93,9.35,8.89,9.15,138187205,1264296453.0,93827
20230627,600011,9.15,9.16,9.2,8.84,9.15,81223262,736712269.0,63632
20230628,600011,9.15,9.1,9.4,9.08,9.33,73340598,681045783.0,67593
20230629,600011,9.33,9.32,9.35,9.11,9.25,45545153,419948504.0,43768
20230630,600011,9.25,9.26,9.37,9.08,9.26,55905938,515905132.0,51325
20230703,600011,9.26,9.28,9.52,9.21,9.3,64813916,607527485.0,69105
20230704,600011,9.3,9.3,9.48,9.23,9.38,56723819,531362786.0,49723
20230705,600011,9.38,9.28,9.49,9.28,9.45,41727998,393019769.0,43262
20230706,600011,9.45,9.46,9.52,9.34,9.39,28778168,271201622.0,36837
20230707,600011,9.39,9.38,9.61,9.36,9.43,40768974,386798649.0,43434
20230710,600011,9.43,9.54,9.82,9.49,9.58,63525368,611129103.0,55006
20230711,600011,9.58,9.58,9.61,9.41,9.53,29470585,280116801.0,32053
20230712,600011,9.53,9.61,9.62,9.46,9.5,35930377,342127194.0,35570
20230713,600011,9.5,9.44,9.52,9.33,9.47,34270184,323325543.0,35448
20230714,600011,9.47,9.42,9.45,9.11,9.16,84031951,773017315.0,89646
20230717,600011,9.16,9.37,9.41,9.2,9.35,56176715,523845721.0,55567
20230718,600011,9.35,9.37,9.4,9.13,9.3,37576146,349058136.0,38345
20230719,600011,9.3,9.3,9.33,9.18,9.26,23443853,216780213.0,33478
20230720,600011,9.26,9.27,9.27,9.06,9.07,27917162,255151936.0,32606
20230721,600011,9.07,9.07,9.18,8.99,9.12,37401076,339872418.0,45795
20230724,600011,9.12,9.05,9.3,8.93,9.26,45816277,420143975.0,56683
20230725,600011,9.26,9.2,9.25,8.47,8.63,177847348,1543113248.0,121747
20230726,600011,8.63,8.55,8.74,8.4,8.69,108118596,928786478.0,80547
20230727,600011,8.69,8.6,8.69,8.46,8.51,79522927,679687697.0,69790
20230728,600011,8.51,8.45,8.66,8.41,8.57,61280772,522811158.0,56857
20230731,600011,8.57,8.54,8.61,8.44,8.6,81103601,691842258.0,67054
20230801,600011,8.6,8.6,8.98,8.51,8.95,108919674,961588459.0,83847
20230802,600011,8.95,8.9,8.97,8.75,8.91,60106784,533605934.0,58548
20230803,600011,8.91,8.9,9.08,8.83,9.02,43397044,390323114.0,45119
20230804,600011,9.02,9.0,9.1,8.81,8.95,55487803,497117627.0,52507
20230807,600011,8.95,8.98,9.17,8.87,9.13,50001377,452916981.0,55732
20230808,600011,9.13,9.12,9.35,9.0,9.05,39909163,364462533.0,43372
20230809,600011,9.05,9.05,9.05,8.8,8.9,47110028,417972713.0,45555
20230810,600011,8.9,8.92,9.05,8.83,8.84,30828523,274661416.0,39210
20230811,600011,8.84,8.84,8.89,8.73,8.8,37194013,327827270.0,44907
20230814,600011,8.8,8.79,9.15,8.69,9.09,57862224,521813630.0,54499
20230815,600011,9.09,9.1,9.49,9.04,9.28,70436837,656855483.0,62015
20230816,600011,9.28,9.21,9.28,9.12,9.19,38849829,357374081.0,41121
20230817,600011,9.19,9.2,9.21,8.94,9.06,34912011,315021888.0,40441
20230818,600011,9.06,9.03,9.14,8.96,8.96,16626067,150206576.0,27525
20230821,600011,8.96,8.92,8.95,8.8,8.8,22011092,195259193.0,33909
20230822,600011,8.8,8.81,8.93,8.69,8.87,29135222,256506665.0,33769
20230823,600011,8.87,8.86,8.93,8.57,8.58,33336597,290333120.0,37003
20230824,600011,8.58,8.59,8.67,8.42,8.53,27788900,236880467.0,32780
20230825,600011,8.53,8.52,8.64,8.41,8.55,23583260,201580582.0,32153
20230828,600011,8.55,8.94,8.95,8.17,8.22,87688836,735583589.0,84201
20230829,600011,8.22,8.21,8.27,8.1,8.2,57171437,468249583.0,61582
20230830,600011,8.2,8.23,8.36,8.1,8.14,50082676,410196095.0,50092
20230831,600011,8.14,8.12,8.19,7.98,8.15,55525884,449039438.0,51024
20230901,600011,8.15,8.09,8.11,7.95,8.01,39515252,316690213.0,37827
20230904,600011,8.01,8.0,8.01,7.69,7.8,131185472,1022468830.0,96018
20230905,600011,7.8,7.81,8.09,7.78,8.02,127992680,1019050858.0,80414
20230906,600011,8.02,8.03,8.07,7.91,8.01,64750112,518347189.0,47482
20230907,600011,8.01,8.02,8.02,7.89,7.91,34929089,277217285.0,35953
20230908,600011,7.91,7.89,8.51,7.86,8.36,123022856,1014993013.0,80326
20230911,600011,8.36,8.35,8.44,8.23,8.27,88995381,741697099.0,61520
20230912,600011,8.27,8.27,8.57,8.25,8.42,68835040,582689350.0,52006
20230913,600011,8.42,8.43,8.5,8.32,8.42,28768313,241483670.0,33750
20230914,600011,8.42,8.4,8.67,8.4,8.59,72274551,620015471.0,56631
20230915,600011,8.59,8.56,8.62,8.29,8.33,50136668,421210802.0,46144
20230918,600011,8.33,8.33,8.41,8.17,8.2,48899511,402421067.0,62341
20230919,600011,8.2,8.21,8.27,8.13,8.23,34669775,284798625.0,34294
20230920,600011,8.23,8.23,8.24,8.07,8.1,27419985,222389749.0,26762
20230921,600011,8.1,8.08,8.25,8.04,8.09,35342252,287477727.0,35278
