tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20230403,603486,82.6,82.5,85.3,80.05,80.41,6648017,544871341.0,24539
20230404,603486,80.41,80.42,81.5,78.65,80.9,4952627,396899095.0,21138
20230406,603486,80.9,80.54,82.48,79.26,80.6,3585021,289333162.0,16214
20230407,603486,80.6,81.0,82.41,79.6,82.04,3540583,289367274.0,12837
20230410,603486,82.04,83.17,84.6,81.5,82.41,3591221,298341287.0,17604
20230411,603486,82.41,82.39,85.6,81.61,83.39,4190401,351501899.0,19063
20230412,603486,83.39,83.0,83.88,80.51,81.51,3695591,301063578.0,14807
20230413,603486,81.51,81.3,81.39,80.03,80.36,2457408,198042494.0,9107
20230414,603486,80.36,80.36,82.45,79.5,81.87,2937495,238169366.0,11532
20230417,603486,81.87,81.49,84.47,81.39,82.77,2788452,230770889.0,11389
20230418,603486,82.77,82.28,82.6,80.83,81.15,1938200,158111093.0,8180
20230419,603486,81.15,80.89,81.71,79.08,79.55,3057264,244935071.0,12509
20230420,603486,79.55,79.22,81.4,78.81,80.7,3161946,254657645.0,11948
20230421,603486,80.7,80.6,81.1,76.0,76.25,3940699,306921524.0,17433
20230424,603486,76.25,76.23,76.77,72.91,73.61,5050304,374446648.0,22177
20230425,603486,73.61,73.95,73.95,70.68,72.58,5398561,387326046.0,22963
20230426,603486,72.58,73.0,73.19,71.13,71.25,2776829,199870111.0,14225
20230427,603486,71.25,70.0,71.27,69.17,70.87,6673614,468278536.0,31561
20230428,603486,70.87,71.0,72.5,69.09,69.5,3677749,257584024.0,17981
20230504,603486,69.5,69.61,73.85,69.5,71.0,5838889,420145801.0,25977
20230505,603486,71.0,70.29,70.98,68.8,69.04,3031695,210826854.0,15603
20230508,603486,69.04,68.99,69.47,67.02,67.33,4577318,310274780.0,20371
20230509,603486,67.33,67.32,68.48,65.63,66.48,3453237,230921899.0,16710
20230510,603486,66.48,66.5,68.75,66.4,67.7,3215433,217756788.0,17083
20230511,603486,67.7,67.5,67.83,66.7,67.27,1985945,133512471.0,9335
20230512,603486,67.27,67.5,68.46,66.38,66.96,2505702,168352831.0,13337
20230515,603486,66.96,67.0,67.48,66.16,67.26,2250649,150361014.0,10737
20230516,603486,67.26,67.58,67.6,66.33,66.5,2003457,133417630.0,11086
20230517,603486,66.5,66.88,66.88,64.83,65.11,3706324,242025365.0,17625
20230518,603486,65.11,65.17,67.49,65.17,66.75,4355215,289894870.0,20446
20230519,603486,66.75,66.87,71.81,66.4,70.96,7383432,515486116.0,30720
20230522,603486,70.96,70.9,75.19,70.5,74.88,8409287,620181766.0,32156
20230523,603486,74.88,74.06,75.75,73.58,74.91,4401447,328386692.0,18777
20230524,603486,74.91,74.16,74.85,72.8,73.65,3972801,292414838.0,16351
20230525,603486,73.65,72.78,73.72,71.0,72.05,3452903,248628087.0,15117
20230526,603486,72.05,72.2,73.63,70.85,72.96,2710125,195873978.0,13823
20230529,603486,72.96,73.0,73.5,70.89,71.74,3789822,271819642.0,14908
20230530,603486,71.74,71.89,73.27,69.36,70.77,3433919,243104404.0,17169
20230531,603486,70.77,71.0,72.36,68.87,69.24,2899007,202352516.0,14960
20230601,603486,69.24,69.21,72.38,67.68,70.21,3071488,215242035.0,15749
20230602,603486,70.21,70.3,76.74,69.98,75.31,7063380,523234093.0,32719
20230605,603486,75.31,75.0,75.0,72.11,74.22,5182317,378765301.0,22541
20230606,603486,74.22,74.2,75.22,72.3,72.69,3506698,258301472.0,15747
20230607,603486,72.69,72.74,73.48,70.8,71.22,2588363,185436738.0,12177
20230608,603486,71.22,71.32,72.81,70.9,72.6,3316180,238152874.0,15063
20230609,603486,72.6,73.08,73.2,68.33,68.63,5332210,372504899.0,20541
20230612,603486,68.63,68.0,73.0,67.23,71.98,5516439,391211439.0,20826
20230613,603486,71.98,71.9,71.9,68.86,69.73,3821386,266771866.0,14419
