tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20230403,2812,113.82,113.48,115.68,112.25,113.92,9190739,1048330883.15,36650
20230404,2812,113.92,113.54,113.93,110.0,112.06,10359541,1155516872.36,44987
20230406,2812,112.06,111.45,112.33,110.02,111.3,5878933,652111697.98,27938
20230407,2812,111.3,111.3,114.28,110.6,111.83,5995735,674581574.91,26384
20230410,2812,111.83,112.31,119.25,111.66,118.0,16097307,1864249254.51,65440
20230411,2812,118.0,121.1,124.05,118.6,120.2,18627000,2257281416.5,65752
20230412,2812,120.2,118.91,118.91,114.82,115.57,10708946,1244261268.93,44511
20230413,2812,115.57,114.66,116.22,113.52,115.16,4771656,547347101.82,20762
20230414,2812,115.16,115.15,119.83,114.66,116.51,10986156,1288928814.8,42628
20230417,2812,116.51,116.47,118.42,114.85,115.2,7673114,889765268.74,29393
20230418,2812,115.2,114.21,119.8,113.7,118.2,10769736,1268471360.18,39807
20230419,2812,118.2,117.85,118.06,114.35,114.55,7863288,907472832.0,34324
20230420,2812,114.55,114.22,114.22,109.44,109.91,8996419,994633159.16,36642
20230421,2812,109.91,111.28,112.21,107.53,107.86,6236558,684483381.48,27842
20230424,2812,107.86,107.06,108.44,104.55,105.78,5920053,627958195.68,25780
20230425,2812,105.78,105.65,106.0,97.6,100.71,14729291,1481256824.75,58439
20230426,2812,100.71,100.5,108.38,100.0,106.51,10582768,1110659837.06,45832
20230427,2812,106.51,104.95,112.27,104.95,109.53,13548084,1493072561.52,54432
20230428,2812,109.53,108.36,109.26,103.68,104.1,10365833,1093788544.26,42565
20230504,2812,104.1,103.08,105.87,101.42,102.0,7387627,762303780.68,31698
20230505,2812,102.0,102.5,103.66,100.87,101.53,6729333,687837535.43,26428
20230508,2812,101.53,101.77,104.47,100.76,103.0,5695385,582954575.03,28363
20230509,2812,103.0,102.14,105.5,100.22,100.3,6289105,637504589.81,33089
20230510,2812,100.3,100.3,103.78,98.7,101.85,8447567,855307701.29,35397
20230511,2812,101.85,101.31,106.02,99.99,104.11,9095096,943425597.92,35413
20230512,2812,104.11,104.11,105.52,102.61,102.75,5346035,553277252.22,24758
