日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sz000766,通化金马,6.4,6.59,6.28,6.57,67474,43526064.0,0.19,2.978056426332288
2015-01-06,15:00,sz000766,通化金马,6.55,6.85,6.53,6.83,99347,66724676.0,0.26,3.95738203957382
2015-01-07,15:00,sz000766,通化金马,6.81,6.88,6.66,6.76,64436,43475960.0,-0.07,-1.0248901903367496
2015-01-08,15:00,sz000766,通化金马,6.77,6.82,6.7,6.73,42354,28596332.0,-0.03,-0.4437869822485207
2015-01-09,15:00,sz000766,通化金马,6.76,6.76,6.61,6.62,36460,24439170.0,-0.11,-1.634472511144131
2015-01-12,15:00,sz000766,通化金马,6.57,6.57,6.3,6.45,56244,36063524.0,-0.17,-2.56797583081571
2015-01-13,15:00,sz000766,通化金马,6.41,6.65,6.37,6.64,45091,29525762.0,0.19,2.945736434108527
2015-01-14,15:00,sz000766,通化金马,6.65,6.8,6.63,6.72,70408,47262604.0,0.08,1.2048192771084338
2015-01-15,15:00,sz000766,通化金马,6.72,7.15,6.71,6.95,112225,78172248.0,0.23,3.422619047619048
2015-01-16,15:00,sz000766,通化金马,6.94,6.94,6.8,6.9,58490,40139192.0,-0.05,-0.7194244604316548
2015-01-19,15:00,sz000766,通化金马,6.81,7.06,6.5,6.72,78274,53799808.0,-0.18,-2.608695652173913
2015-01-20,15:00,sz000766,通化金马,6.74,7.0,6.74,6.98,65638,45511636.0,0.26,3.869047619047619
2015-01-21,15:00,sz000766,通化金马,6.96,7.24,6.94,7.22,122443,87488168.0,0.24,3.43839541547278
2015-01-22,15:00,sz000766,通化金马,7.2,7.26,7.09,7.18,67702,48518452.0,-0.04,-0.554016620498615
2015-01-23,15:00,sz000766,通化金马,7.19,7.27,7.1,7.11,55326,39687040.0,-0.07,-0.9749303621169916
2015-01-26,15:00,sz000766,通化金马,7.1,7.25,7.06,7.25,53246,38126452.0,0.14,1.969057665260197
2015-01-27,15:00,sz000766,通化金马,7.26,7.29,7.07,7.18,60220,43239356.0,-0.07,-0.9655172413793104
2015-01-28,15:00,sz000766,通化金马,7.17,7.2,7.09,7.13,46224,32994038.0,-0.05,-0.6963788300835655
2015-01-29,15:00,sz000766,通化金马,7.08,7.14,6.93,6.99,52695,37038476.0,-0.14,-1.9635343618513323
2015-01-30,15:00,sz000766,通化金马,7.02,7.05,6.94,6.97,32531,22733218.0,-0.02,-0.2861230329041487
2015-02-02,15:00,sz000766,通化金马,6.93,7.05,6.85,6.96,30439,21268616.0,-0.01,-0.1434720229555237
2015-02-03,15:00,sz000766,通化金马,6.97,7.07,6.97,7.03,29656,20841198.0,0.07,1.0057471264367817
2015-02-04,15:00,sz000766,通化金马,7.03,7.08,6.97,6.98,34496,24287602.0,-0.05,-0.7112375533428165
2015-02-05,15:00,sz000766,通化金马,7.04,7.07,6.88,6.89,32598,22739320.0,-0.09,-1.2893982808022924
2015-02-06,15:00,sz000766,通化金马,6.88,7.07,6.8,6.81,40800,28199046.0,-0.08,-1.161103047895501
2015-02-09,15:00,sz000766,通化金马,6.78,6.94,6.75,6.91,33012,22601980.0,0.1,1.4684287812041117
2015-02-10,15:00,sz000766,通化金马,6.91,7.13,6.85,7.07,62552,43908928.0,0.16,2.315484804630969
2015-02-11,15:00,sz000766,通化金马,7.1,7.13,7.02,7.07,30307,21402730.0,0.0,0.0
2015-02-12,15:00,sz000766,通化金马,7.06,7.08,7.0,7.07,40000,28174612.0,0.0,0.0
2015-02-13,15:00,sz000766,通化金马,7.08,7.23,7.06,7.19,100343,71743912.0,0.12,1.6973125884016973
2015-02-16,15:00,sz000766,通化金马,7.19,7.28,7.14,7.27,63059,45612648.0,0.08,1.1126564673157162
2015-02-17,15:00,sz000766,通化金马,7.3,7.33,7.2,7.31,62102,45144864.0,0.04,0.5502063273727648
2015-02-25,15:00,sz000766,通化金马,7.33,7.33,7.2,7.23,46309,33603376.0,-0.08,-1.094391244870041
2015-02-26,15:00,sz000766,通化金马,7.23,7.28,7.19,7.25,54937,39703784.0,0.02,0.2766251728907331
2015-02-27,15:00,sz000766,通化金马,7.26,7.39,7.22,7.39,90457,66269020.0,0.14,1.9310344827586208
2015-03-02,15:00,sz000766,通化金马,7.39,7.64,7.35,7.57,107046,80660376.0,0.18,2.435723951285521
2015-03-03,15:00,sz000766,通化金马,7.58,7.59,7.45,7.47,72164,54139372.0,-0.1,-1.321003963011889
2015-03-04,15:00,sz000766,通化金马,7.47,7.95,7.46,7.83,146938,114039896.0,0.36,4.819277108433735
2015-03-05,15:00,sz000766,通化金马,7.83,7.84,7.65,7.79,84495,65448104.0,-0.04,-0.5108556832694764
2015-03-06,15:00,sz000766,通化金马,7.82,7.91,7.73,7.8,83267,65141692.0,0.01,0.128369704749679
2015-03-09,15:00,sz000766,通化金马,7.8,7.99,7.76,7.87,97988,77268360.0,0.07,0.8974358974358974
2015-03-10,15:00,sz000766,通化金马,7.88,7.93,7.77,7.84,87702,69033088.0,-0.03,-0.3811944091486658
2015-03-11,15:00,sz000766,通化金马,7.78,7.84,7.61,7.66,100927,77581296.0,-0.18,-2.295918367346939
2015-03-12,15:00,sz000766,通化金马,7.67,7.79,7.64,7.7,73247,56484208.0,0.04,0.5221932114882507
2015-03-13,15:00,sz000766,通化金马,7.68,7.87,7.63,7.79,76323,58971320.0,0.09,1.1688311688311688
2015-03-16,15:00,sz000766,通化金马,7.78,8.05,7.75,8.04,131219,104572224.0,0.25,3.209242618741977
2015-03-17,15:00,sz000766,通化金马,8.1,8.25,8.01,8.09,136159,110580024.0,0.05,0.6218905472636816
2015-03-18,15:00,sz000766,通化金马,8.1,8.26,8.02,8.26,173175,141271504.0,0.17,2.1013597033374536
2015-03-19,15:00,sz000766,通化金马,8.3,8.65,8.2,8.47,209702,177727856.0,0.21,2.5423728813559325
2015-08-27,15:00,sz000766,通化金马,8.42,8.42,7.62,7.62,434481,336599968.0,-0.85,-10.035419126328216
2015-08-28,15:00,sz000766,通化金马,7.3,8.38,7.16,8.38,249248,195589856.0,0.76,9.973753280839896
2015-08-31,15:00,sz000766,通化金马,9.22,9.22,8.91,9.22,454545,418816480.0,0.84,10.023866348448689
2015-09-01,15:00,sz000766,通化金马,9.0,9.0,8.3,8.3,655092,553368448.0,-0.92,-9.97830802603037
2015-09-02,15:00,sz000766,通化金马,7.47,8.19,7.47,7.47,361300,274247232.0,-0.83,-10.0
2015-09-07,15:00,sz000766,通化金马,7.55,7.82,6.72,6.72,322727,234746192.0,-0.75,-10.040160642570282
2015-09-08,15:00,sz000766,通化金马,6.71,7.25,6.41,7.15,277532,188663008.0,0.43,6.398809523809524
2015-09-09,15:00,sz000766,通化金马,7.3,7.45,7.02,7.23,288182,209328288.0,0.08,1.118881118881119
2015-09-10,15:00,sz000766,通化金马,7.03,7.5,6.98,7.23,196349,143193104.0,0.0,0.0
2015-09-11,15:00,sz000766,通化金马,7.2,7.95,7.16,7.95,434527,342777216.0,0.72,9.95850622406639
2015-09-14,15:00,sz000766,通化金马,8.06,8.22,7.16,7.16,413948,316578016.0,-0.79,-9.937106918238994
2015-09-15,15:00,sz000766,通化金马,6.7,6.98,6.44,6.44,274143,180893104.0,-0.72,-10.05586592178771
2015-09-16,15:00,sz000766,通化金马,6.5,7.08,6.44,7.04,225674,152637840.0,0.6,9.316770186335404
2015-09-17,15:00,sz000766,通化金马,6.93,7.11,6.61,6.61,230989,158979360.0,-0.43,-6.107954545454546
2015-09-18,15:00,sz000766,通化金马,6.75,6.86,6.55,6.68,105755,70622512.0,0.07,1.059001512859304
2015-09-21,15:00,sz000766,通化金马,6.66,7.0,6.5,7.0,123943,83968816.0,0.32,4.790419161676647
2015-09-22,15:00,sz000766,通化金马,7.0,7.7,6.9,7.32,276201,205445904.0,0.32,4.571428571428571
2015-09-23,15:00,sz000766,通化金马,7.1,7.32,6.95,7.25,169208,121019032.0,-0.07,-0.9562841530054644
2015-09-24,15:00,sz000766,通化金马,7.22,7.71,7.22,7.45,172099,129295136.0,0.2,2.7586206896551726
2015-09-25,15:00,sz000766,通化金马,7.35,7.75,7.2,7.27,152726,114190888.0,-0.18,-2.416107382550336
2015-09-28,15:00,sz000766,通化金马,7.35,7.5,7.13,7.48,108011,79523048.0,0.21,2.8885832187070157
2015-09-29,15:00,sz000766,通化金马,7.22,7.42,7.04,7.11,108852,78483200.0,-0.37,-4.946524064171124
2015-09-30,15:00,sz000766,通化金马,7.16,7.47,7.1,7.29,103444,75405016.0,0.18,2.5316455696202533
2015-10-08,15:00,sz000766,通化金马,7.66,7.72,7.5,7.56,146921,111898352.0,0.27,3.7037037037037033
2015-10-09,15:00,sz000766,通化金马,7.6,7.95,7.58,7.77,153440,119506176.0,0.21,2.7777777777777777
2015-10-12,15:00,sz000766,通化金马,7.87,8.55,7.82,8.55,383437,320169216.0,0.78,10.038610038610038
2015-10-13,15:00,sz000766,通化金马,8.45,9.4,8.32,9.34,416579,375516960.0,0.79,9.239766081871345
2015-10-14,15:00,sz000766,通化金马,9.08,9.27,8.83,9.01,317816,287864320.0,-0.33,-3.5331905781584587
2015-10-15,15:00,sz000766,通化金马,8.98,9.91,8.94,9.91,278045,269500544.0,0.9,9.988901220865705
2015-10-16,15:00,sz000766,通化金马,10.38,10.62,10.0,10.24,447651,460383776.0,0.33,3.3299697275479314
2015-10-19,15:00,sz000766,通化金马,10.28,11.14,10.02,10.7,415454,433943360.0,0.46,4.4921875
2015-10-20,15:00,sz000766,通化金马,10.44,10.59,10.17,10.3,275027,284563648.0,-0.4,-3.738317757009345
2015-10-21,15:00,sz000766,通化金马,10.32,10.63,9.4,9.65,386125,388833248.0,-0.65,-6.310679611650485
2015-10-22,15:00,sz000766,通化金马,9.75,10.46,9.69,10.46,334954,334932544.0,0.81,8.393782383419689
2015-10-23,15:00,sz000766,通化金马,10.5,11.51,10.5,11.21,428495,476723840.0,0.75,7.170172084130019
2015-10-26,15:00,sz000766,通化金马,11.35,11.49,10.6,10.85,318970,350348064.0,-0.36,-3.2114183764495987
2015-11-04,15:00,sz000766,通化金马,10.9,11.4,10.32,11.0,285576,310294432.0,0.15,1.3824884792626728
2015-11-05,15:00,sz000766,通化金马,10.82,11.74,10.75,11.08,272824,307431264.0,0.08,0.7272727272727273
2015-11-06,15:00,sz000766,通化金马,10.98,11.13,10.84,10.96,201453,220923264.0,-0.12,-1.083032490974729
2015-11-09,15:00,sz000766,通化金马,10.75,10.94,10.52,10.8,186820,200384272.0,-0.16,-1.45985401459854
