日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sh600790,轻纺城,8.21,8.36,8.13,8.32,178235,147162256.0,0.11,1.3398294762484777
2015-01-06,15:00,sh600790,轻纺城,8.25,8.33,8.19,8.3,121361,100159544.0,-0.02,-0.2403846153846154
2015-01-07,15:00,sh600790,轻纺城,8.29,8.36,8.2,8.29,122589,101544584.0,-0.01,-0.1204819277108433
2015-01-08,15:00,sh600790,轻纺城,8.28,8.3,8.13,8.14,111909,91504704.0,-0.15,-1.8094089264173705
2015-01-09,15:00,sh600790,轻纺城,8.13,8.19,8.06,8.07,104576,85186720.0,-0.07,-0.85995085995086
2015-01-12,15:00,sh600790,轻纺城,8.04,8.04,7.8,7.82,108133,85452552.0,-0.25,-3.0978934324659235
2015-01-13,15:00,sh600790,轻纺城,7.8,7.89,7.77,7.87,57725,45308864.0,0.05,0.639386189258312
2015-01-14,15:00,sh600790,轻纺城,7.9,7.92,7.82,7.86,60862,47936528.0,-0.01,-0.1270648030495552
2015-01-15,15:00,sh600790,轻纺城,7.88,8.08,7.84,8.06,104529,83294040.0,0.2,2.5445292620865136
2015-01-16,15:00,sh600790,轻纺城,8.03,8.05,7.95,7.99,103008,82270312.0,-0.07,-0.8684863523573202
2015-01-19,15:00,sh600790,轻纺城,7.8,7.93,7.57,7.67,135735,105580336.0,-0.32,-4.005006257822278
2015-01-20,15:00,sh600790,轻纺城,7.73,7.94,7.73,7.88,74030,58032940.0,0.21,2.737940026075619
2015-01-21,15:00,sh600790,轻纺城,7.89,8.04,7.89,8.04,108350,86457744.0,0.16,2.030456852791878
2015-01-22,15:00,sh600790,轻纺城,8.04,8.17,8.0,8.1,120994,97899688.0,0.06,0.7462686567164178
2015-01-23,15:00,sh600790,轻纺城,8.12,8.13,8.0,8.05,105043,84587584.0,-0.05,-0.6172839506172839
2015-01-26,15:00,sh600790,轻纺城,8.04,8.17,8.03,8.17,112728,91382760.0,0.12,1.4906832298136643
2015-01-27,15:00,sh600790,轻纺城,8.2,8.28,8.1,8.25,165871,136149968.0,0.08,0.9791921664626682
2015-01-28,15:00,sh600790,轻纺城,8.2,8.35,8.19,8.26,138988,115012200.0,0.01,0.1212121212121212
2015-01-29,15:00,sh600790,轻纺城,8.22,8.23,8.09,8.12,103627,84483664.0,-0.14,-1.694915254237288
2015-01-30,15:00,sh600790,轻纺城,8.13,8.16,8.01,8.01,82091,66400852.0,-0.11,-1.354679802955665
2015-02-02,15:00,sh600790,轻纺城,7.88,8.07,7.76,8.03,70221,55884560.0,0.02,0.2496878901373283
2015-02-03,15:00,sh600790,轻纺城,8.01,8.23,8.01,8.2,112923,91831208.0,0.17,2.1170610211706102
2015-02-04,15:00,sh600790,轻纺城,8.19,8.3,8.12,8.25,123598,101642416.0,0.05,0.6097560975609756
