日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-02-17,15:00,sz300394,天孚通信,25.69,30.83,25.69,30.83,112,343497,5.14,20.007785130400933
2015-02-25,15:00,sz300394,天孚通信,33.91,33.91,33.91,33.91,208,145813,3.08,9.99026921829387
2015-02-26,15:00,sz300394,天孚通信,37.3,37.3,37.3,37.3,28,104440,3.39,9.997051017398997
2015-02-27,15:00,sz300394,天孚通信,41.03,41.03,41.03,41.03,416,229768,3.73,10.0
2015-03-02,15:00,sz300394,天孚通信,45.13,45.13,45.13,45.13,215,970295,4.1,9.992688276870584
2015-03-03,15:00,sz300394,天孚通信,49.64,49.64,49.64,49.64,1735,8614972,4.51,9.993352537115
2015-03-04,15:00,sz300394,天孚通信,54.6,54.6,53.15,54.6,26286,143459376,4.96,9.99194198227236
2015-03-05,15:00,sz300394,天孚通信,58.01,60.06,56.58,60.06,22472,132430112,5.46,10.0
2015-03-06,15:00,sz300394,天孚通信,66.07,66.07,61.15,62.23,91850,590685440,2.17,3.613053613053613
2015-03-09,15:00,sz300394,天孚通信,56.1,58.56,56.01,56.9,55449,316589152,-5.33,-8.565000803470994
2015-03-10,15:00,sz300394,天孚通信,55.98,58.85,55.01,57.55,37383,213889392,0.65,1.1423550087873462
2015-03-11,15:00,sz300394,天孚通信,56.9,58.37,56.01,56.92,32839,187483984,-0.63,-1.0947002606429193
2015-03-12,15:00,sz300394,天孚通信,57.0,57.79,53.73,53.98,33259,183512992,-2.94,-5.165144061841181
2015-03-13,15:00,sz300394,天孚通信,54.19,56.48,54.11,56.07,21202,117583296,2.09,3.871804371989626
2015-03-16,15:00,sz300394,天孚通信,57.19,59.6,56.5,58.18,28207,164037312,2.11,3.7631532013554487
2015-03-17,15:00,sz300394,天孚通信,58.01,59.47,57.5,58.2,31926,186966448,0.02,0.0343760742523203
2015-03-18,15:00,sz300394,天孚通信,57.9,61.2,57.65,60.28,31336,188436768,2.08,3.5738831615120272
2015-03-19,15:00,sz300394,天孚通信,60.35,61.74,59.55,61.21,24274,147070080,0.93,1.5428002654280026
2015-03-20,15:00,sz300394,天孚通信,60.8,62.5,60.21,61.02,23891,146475680,-0.19,-0.3104067962751184
2015-03-23,15:00,sz300394,天孚通信,61.29,61.69,60.31,61.38,22365,136504496,0.36,0.5899705014749262
2015-03-24,15:00,sz300394,天孚通信,61.6,65.94,61.1,64.2,33773,214054768,2.82,4.594330400782014
2015-03-25,15:00,sz300394,天孚通信,64.0,70.62,62.7,70.62,33585,223036272,6.42,10.0
2015-03-26,15:00,sz300394,天孚通信,70.6,70.6,63.66,65.02,36033,240880544,-5.6,-7.929764939110734
