日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sh600327,大东方,7.27,7.79,7.25,7.76,381195,291374336.0,0.68,9.6045197740113
2015-01-06,15:00,sh600327,大东方,7.63,7.63,7.36,7.58,220339,165665072.0,-0.18,-2.31958762886598
2015-01-07,15:00,sh600327,大东方,7.54,7.63,7.48,7.59,99697,75288440.0,0.01,0.1319261213720316
2015-01-08,15:00,sh600327,大东方,7.6,7.62,7.43,7.44,97553,73001336.0,-0.15,-1.9762845849802373
2015-01-09,15:00,sh600327,大东方,7.4,7.43,7.29,7.3,81856,60215528.0,-0.14,-1.881720430107527
2015-01-12,15:00,sh600327,大东方,7.2,7.24,7.01,7.09,70994,50544880.0,-0.21,-2.8767123287671232
2015-01-13,15:00,sh600327,大东方,7.08,7.21,7.07,7.18,52008,37249636.0,0.09,1.2693935119887163
2015-01-14,15:00,sh600327,大东方,7.19,7.23,7.07,7.13,44852,32066544.0,-0.05,-0.6963788300835655
2015-01-15,15:00,sh600327,大东方,7.16,7.25,7.1,7.24,53199,38301520.0,0.11,1.5427769985974753
2015-01-16,15:00,sh600327,大东方,7.26,7.35,7.2,7.35,65414,47696192.0,0.11,1.5193370165745856
2015-01-19,15:00,sh600327,大东方,7.19,7.26,6.78,6.97,102749,72878192.0,-0.38,-5.170068027210884
2015-01-20,15:00,sh600327,大东方,6.98,7.16,6.98,7.14,69514,49329520.0,0.17,2.4390243902439024
2015-01-21,15:00,sh600327,大东方,7.14,7.42,7.12,7.41,111674,81790072.0,0.27,3.7815126050420167
2015-01-22,15:00,sh600327,大东方,7.41,7.55,7.33,7.5,119458,88909984.0,0.09,1.214574898785425
2015-01-23,15:00,sh600327,大东方,7.51,7.53,7.31,7.37,90929,67455920.0,-0.13,-1.7333333333333332
2015-01-26,15:00,sh600327,大东方,7.39,7.63,7.33,7.62,125176,94056216.0,0.25,3.3921302578018997
