日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sz002702,海欣食品,17.14,17.29,16.75,17.0,37811,64817564.0,-0.19,-1.1052937754508436
2015-01-06,15:00,sz002702,海欣食品,17.02,17.2,16.8,16.99,17762,30228978.0,-0.01,-0.0588235294117647
2015-01-07,15:00,sz002702,海欣食品,16.9,17.5,16.78,17.42,16748,28793442.0,0.43,2.530900529723367
2015-01-08,15:00,sz002702,海欣食品,17.38,17.58,17.19,17.37,10647,18532496.0,-0.05,-0.2870264064293915
2015-01-09,15:00,sz002702,海欣食品,17.33,17.84,17.16,17.5,14562,25494838.0,0.13,0.7484168105929765
2015-01-12,15:00,sz002702,海欣食品,17.4,17.52,17.1,17.35,8616,14924013.0,-0.15,-0.8571428571428572
2015-01-13,15:00,sz002702,海欣食品,17.22,17.8,16.88,17.76,30805,53646836.0,0.41,2.363112391930836
2015-01-14,15:00,sz002702,海欣食品,17.96,18.48,17.85,18.35,26744,48795108.0,0.59,3.322072072072072
2015-01-15,15:00,sz002702,海欣食品,18.35,18.65,18.13,18.35,16346,30066822.0,0.0,0.0
2015-01-16,15:00,sz002702,海欣食品,18.35,18.5,18.09,18.35,9838,17957782.0,0.0,0.0
2015-01-19,15:00,sz002702,海欣食品,17.8,18.91,17.5,18.82,26117,48726148.0,0.47,2.561307901907357
2015-01-20,15:00,sz002702,海欣食品,18.9,19.88,18.75,19.78,35126,68162816.0,0.96,5.100956429330499
2015-01-21,15:00,sz002702,海欣食品,19.78,20.22,19.45,19.72,29459,58413548.0,-0.06,-0.3033367037411527
2015-01-22,15:00,sz002702,海欣食品,19.74,20.06,19.23,19.77,20822,41128252.0,0.05,0.2535496957403651
2015-01-23,15:00,sz002702,海欣食品,19.77,20.15,19.45,19.85,19436,38374232.0,0.08,0.4046535154274153
2015-01-26,15:00,sz002702,海欣食品,19.95,20.49,19.62,20.45,44414,89923320.0,0.6,3.022670025188917
2015-01-27,15:00,sz002702,海欣食品,20.47,21.0,19.9,20.5,31629,64987684.0,0.05,0.2444987775061124
2015-01-28,15:00,sz002702,海欣食品,20.46,20.64,20.03,20.31,32253,65655868.0,-0.19,-0.9268292682926828
2015-01-29,15:00,sz002702,海欣食品,20.31,20.55,19.9,20.27,20884,42361096.0,-0.04,-0.1969473165928114
2015-01-30,15:00,sz002702,海欣食品,20.3,20.9,20.23,20.53,21270,43520772.0,0.26,1.2826837691169215
2015-02-02,15:00,sz002702,海欣食品,21.0,21.84,20.8,21.84,59253,127233472.0,1.31,6.380905991232343
2015-02-03,15:00,sz002702,海欣食品,21.88,23.85,21.35,23.4,50517,116151992.0,1.56,7.142857142857142
2015-02-04,15:00,sz002702,海欣食品,23.38,24.01,22.91,23.95,39383,92490408.0,0.55,2.3504273504273505
2015-02-05,15:00,sz002702,海欣食品,23.72,25.56,23.72,25.38,60346,151147904.0,1.43,5.970772442588727
2015-02-06,15:00,sz002702,海欣食品,25.29,26.5,24.9,26.5,58419,151729440.0,1.12,4.412923561859732
2015-02-09,15:00,sz002702,海欣食品,26.49,27.1,24.43,26.3,60249,156028784.0,-0.2,-0.7547169811320755
2015-02-10,15:00,sz002702,海欣食品,26.12,26.32,24.78,26.2,30124,78011008.0,-0.1,-0.3802281368821292
2015-02-11,15:00,sz002702,海欣食品,25.92,27.0,25.92,27.0,25713,68557896.0,0.8,3.0534351145038165
2015-02-12,15:00,sz002702,海欣食品,27.05,27.71,26.7,27.56,19967,54841296.0,0.56,2.074074074074074
2015-02-13,15:00,sz002702,海欣食品,27.75,28.05,27.11,28.0,28284,78442496.0,0.44,1.596516690856313
2015-02-16,15:00,sz002702,海欣食品,27.9,28.28,27.79,28.28,16777,47025820.0,0.28,1.0
2015-02-17,15:00,sz002702,海欣食品,28.28,31.11,28.28,30.82,25179,74954272.0,2.54,8.981612446958982
2015-02-25,15:00,sz002702,海欣食品,30.86,30.86,29.85,30.72,11782,35623552.0,-0.1,-0.3244646333549643
2015-02-26,15:00,sz002702,海欣食品,30.54,30.65,30.04,30.26,10753,32579460.0,-0.46,-1.4973958333333337
2015-02-27,15:00,sz002702,海欣食品,30.24,30.24,29.0,29.59,16048,47338696.0,-0.67,-2.2141440846001323
2015-03-02,15:00,sz002702,海欣食品,29.67,30.87,28.77,30.69,23324,68846344.0,1.1,3.717472118959108
2015-03-03,15:00,sz002702,海欣食品,30.47,31.8,30.0,31.73,13256,41142444.0,1.04,3.3887259693711305
2015-03-04,15:00,sz002702,海欣食品,31.92,34.89,31.92,32.99,18753,62527444.0,1.26,3.971005357705641
2015-03-05,15:00,sz002702,海欣食品,33.0,33.27,31.9,32.95,11207,36596356.0,-0.04,-0.1212488632919066
2015-03-06,15:00,sz002702,海欣食品,32.95,34.5,31.01,34.2,27983,93083128.0,1.25,3.793626707132018
2015-03-09,15:00,sz002702,海欣食品,33.62,34.8,33.09,33.68,15383,51990108.0,-0.52,-1.52046783625731
2015-03-10,15:00,sz002702,海欣食品,33.6,33.68,32.2,33.4,15289,50188876.0,-0.28,-0.831353919239905
2015-03-11,15:00,sz002702,海欣食品,32.7,34.09,32.7,33.6,10029,33521240.0,0.2,0.5988023952095809
2015-03-12,15:00,sz002702,海欣食品,33.6,34.0,32.56,32.76,10728,35433468.0,-0.84,-2.5
2015-03-13,15:00,sz002702,海欣食品,32.03,32.75,31.03,32.2,23296,74052608.0,-0.56,-1.7094017094017095
2015-03-16,15:00,sz002702,海欣食品,32.08,32.2,31.45,31.65,33119,104634408.0,-0.55,-1.708074534161491
2015-03-17,15:00,sz002702,海欣食品,31.65,31.77,31.37,31.64,24453,77214680.0,-0.01,-0.0315955766192733
2015-03-18,15:00,sz002702,海欣食品,31.59,32.3,31.4,32.1,23751,76007888.0,0.46,1.4538558786346398
