日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sh600666,奥瑞德,12.07,12.54,12.01,12.42,70501,86512144.0,0.36,2.985074626865672
2015-01-06,15:00,sh600666,奥瑞德,12.45,12.8,12.19,12.68,86942,108759088.0,0.26,2.0933977455716586
2015-01-07,15:00,sh600666,奥瑞德,12.61,12.7,12.48,12.66,53286,67105508.0,-0.02,-0.1577287066246056
2015-01-08,15:00,sh600666,奥瑞德,12.7,12.99,12.57,12.85,82018,105215992.0,0.19,1.500789889415482
2015-01-09,15:00,sh600666,奥瑞德,12.89,13.68,12.78,12.96,133841,177303504.0,0.11,0.8560311284046693
2015-01-12,15:00,sh600666,奥瑞德,13.31,13.85,13.09,13.81,173797,235265056.0,0.85,6.558641975308642
2015-01-13,15:00,sh600666,奥瑞德,13.74,13.86,13.41,13.67,97253,132563248.0,-0.14,-1.0137581462708185
2015-01-14,15:00,sh600666,奥瑞德,13.59,13.6,13.21,13.34,71120,95193472.0,-0.33,-2.414045354791514
2015-01-15,15:00,sh600666,奥瑞德,13.35,13.75,13.3,13.44,65026,87700624.0,0.1,0.7496251874062968
2015-01-16,15:00,sh600666,奥瑞德,13.3,13.46,13.16,13.4,54681,72796536.0,-0.04,-0.2976190476190476
2015-01-19,15:00,sh600666,奥瑞德,13.2,13.75,12.85,13.2,74933,99965968.0,-0.2,-1.4925373134328357
2015-01-20,15:00,sh600666,奥瑞德,13.29,13.95,13.29,13.87,101546,139502816.0,0.67,5.075757575757576
2015-01-21,15:00,sh600666,奥瑞德,13.85,14.36,13.67,14.16,93448,131920736.0,0.29,2.0908435472242246
2015-01-22,15:00,sh600666,奥瑞德,14.08,14.86,14.01,14.78,99210,143806752.0,0.62,4.378531073446328
2015-01-23,15:00,sh600666,奥瑞德,15.16,16.04,15.01,15.05,222596,344506592.0,0.27,1.8267929634641409
2015-01-26,15:00,sh600666,奥瑞德,14.95,15.59,14.88,15.46,113579,174464208.0,0.41,2.724252491694352
2015-01-27,15:00,sh600666,奥瑞德,15.68,16.2,15.3,15.85,156351,247161328.0,0.39,2.522639068564036
2015-01-28,15:00,sh600666,奥瑞德,15.69,15.99,15.51,15.54,74212,116762520.0,-0.31,-1.9558359621451105
2015-01-29,15:00,sh600666,奥瑞德,15.19,15.38,15.01,15.25,74294,112831616.0,-0.29,-1.866151866151866
2015-01-30,15:00,sh600666,奥瑞德,15.02,15.38,14.89,15.13,59682,90368344.0,-0.12,-0.7868852459016393
2015-02-02,15:00,sh600666,奥瑞德,15.02,15.95,14.9,15.82,86881,135718016.0,0.69,4.560475875743556
2015-02-03,15:00,sh600666,奥瑞德,15.89,15.95,15.61,15.82,46293,72957616.0,0.0,0.0
2015-02-04,15:00,sh600666,奥瑞德,15.79,16.19,15.66,15.72,64319,102581960.0,-0.1,-0.6321112515802781
2015-02-05,15:00,sh600666,奥瑞德,15.84,16.1,15.55,16.0,84359,133989296.0,0.28,1.7811704834605595
2015-02-06,15:00,sh600666,奥瑞德,15.9,16.95,15.84,16.92,195026,322755040.0,0.92,5.75
2015-02-09,15:00,sh600666,奥瑞德,16.85,17.05,16.24,16.29,105330,174840784.0,-0.63,-3.723404255319149
2015-02-10,15:00,sh600666,奥瑞德,16.2,16.5,15.49,16.29,87271,138762288.0,0.0,0.0
2015-02-11,15:00,sh600666,奥瑞德,16.25,16.77,16.13,16.36,57852,95572432.0,0.07,0.4297114794352363
2015-02-12,15:00,sh600666,奥瑞德,16.14,16.67,16.14,16.49,38529,63617560.0,0.13,0.7946210268948656
2015-02-13,15:00,sh600666,奥瑞德,16.58,17.1,16.58,16.99,85110,143959888.0,0.5,3.032140691328077
2015-02-16,15:00,sh600666,奥瑞德,16.9,17.57,16.8,17.56,105536,182209808.0,0.57,3.354914655679812
2015-02-17,15:00,sh600666,奥瑞德,17.55,19.3,17.4,18.78,157640,290890944.0,1.22,6.947608200455581
2015-02-25,15:00,sh600666,奥瑞德,19.0,19.18,18.4,18.65,65609,122495640.0,-0.13,-0.6922257720979765
2015-02-26,15:00,sh600666,奥瑞德,18.66,18.95,18.32,18.7,66592,123811880.0,0.05,0.2680965147453083
2015-02-27,15:00,sh600666,奥瑞德,18.83,19.88,18.83,19.76,117520,226813904.0,1.06,5.668449197860963
2015-03-02,15:00,sh600666,奥瑞德,19.75,20.99,19.4,20.71,127093,257468032.0,0.95,4.807692307692308
2015-03-03,15:00,sh600666,奥瑞德,20.7,21.28,19.78,20.0,154450,317661696.0,-0.71,-3.428295509415741
2015-03-04,15:00,sh600666,奥瑞德,20.0,20.73,19.9,20.21,80446,162932480.0,0.21,1.05
2015-03-05,15:00,sh600666,奥瑞德,20.32,21.77,20.32,21.66,124164,260815152.0,1.45,7.174666006927263
2015-03-06,15:00,sh600666,奥瑞德,21.77,22.19,20.69,21.21,163518,348722112.0,-0.45,-2.0775623268698062
2015-03-09,15:00,sh600666,奥瑞德,20.98,21.67,20.15,21.56,97405,205121424.0,0.35,1.65016501650165
2015-03-10,15:00,sh600666,奥瑞德,22.12,22.65,21.23,21.3,147200,321476288.0,-0.26,-1.2059369202226344
2015-03-11,15:00,sh600666,奥瑞德,21.5,21.66,19.99,20.19,165643,339708256.0,-1.11,-5.211267605633803
2015-03-12,15:00,sh600666,奥瑞德,20.28,20.8,19.16,20.5,120178,240754288.0,0.31,1.5354135710747894
2015-03-20,15:00,sh600666,奥瑞德,22.55,22.55,22.55,22.55,11822,26658948.0,2.05,10.0
2015-03-23,15:00,sh600666,奥瑞德,23.17,23.49,21.7,22.14,224807,499654016.0,-0.41,-1.818181818181818
2015-03-24,15:00,sh600666,奥瑞德,22.0,22.0,20.76,21.48,212316,453658272.0,-0.66,-2.9810298102981028
2015-03-25,15:00,sh600666,奥瑞德,21.2,21.45,20.96,21.31,117069,247872336.0,-0.17,-0.7914338919925512
2015-03-26,15:00,sh600666,奥瑞德,21.35,21.5,20.79,21.1,96061,203525296.0,-0.21,-0.9854528390427028
2015-03-27,15:00,sh600666,奥瑞德,21.04,21.43,20.84,21.29,60210,127947952.0,0.19,0.9004739336492891
2015-03-30,15:00,sh600666,奥瑞德,21.41,22.25,21.2,22.11,140974,307734112.0,0.82,3.8515735086895257
2015-03-31,15:00,sh600666,奥瑞德,22.22,23.24,22.01,22.98,142139,322274144.0,0.87,3.934871099050204
2015-04-01,15:00,sh600666,奥瑞德,22.98,24.54,22.7,23.77,119995,285462144.0,0.79,3.437771975630984
2015-04-02,15:00,sh600666,奥瑞德,23.9,24.46,23.76,24.05,103015,247545504.0,0.28,1.1779554059739168
2015-04-03,15:00,sh600666,奥瑞德,23.9,24.72,23.5,24.47,80149,192829152.0,0.42,1.7463617463617465
2015-04-07,15:00,sh600666,奥瑞德,24.5,24.58,23.82,24.03,101184,243728480.0,-0.44,-1.7981201471189212
2015-04-08,15:00,sh600666,奥瑞德,23.9,23.9,22.81,23.23,155621,363123808.0,-0.8,-3.329171868497712
2015-04-09,15:00,sh600666,奥瑞德,23.4,24.4,22.18,24.1,132798,309066656.0,0.87,3.745157124408093
2015-04-10,15:00,sh600666,奥瑞德,24.0,25.29,23.8,24.72,102465,254339408.0,0.62,2.572614107883817
2015-04-13,15:00,sh600666,奥瑞德,24.8,25.1,24.16,24.8,109110,269347328.0,0.08,0.3236245954692557
2015-04-14,15:00,sh600666,奥瑞德,24.9,25.18,24.12,24.61,78153,191842144.0,-0.19,-0.7661290322580645
2015-04-15,15:00,sh600666,奥瑞德,24.4,24.48,23.35,23.87,74397,177780320.0,-0.74,-3.0069077610727346
2015-04-16,15:00,sh600666,奥瑞德,23.32,24.36,23.03,23.89,65421,156985712.0,0.02,0.0837871805613741
2015-04-17,15:00,sh600666,奥瑞德,23.92,24.86,23.75,23.79,96506,233453664.0,-0.1,-0.4185851820845542
2015-04-20,15:00,sh600666,奥瑞德,23.82,24.49,23.18,23.34,111517,265561504.0,-0.45,-1.8915510718789408
2015-04-21,15:00,sh600666,奥瑞德,23.3,24.39,23.25,24.01,66784,158561360.0,0.67,2.870608397600685
2015-04-22,15:00,sh600666,奥瑞德,24.02,25.5,24.01,25.23,129828,322726112.0,1.22,5.081216159933361
2015-04-23,15:00,sh600666,奥瑞德,25.45,26.68,25.26,26.07,146077,383138976.0,0.84,3.329369797859691
2015-04-24,15:00,sh600666,奥瑞德,25.85,28.68,25.62,28.68,132447,367363424.0,2.61,10.01150747986191
2015-04-27,15:00,sh600666,奥瑞德,29.66,30.5,27.82,28.67,161804,469923040.0,-0.01,-0.0348675034867503
2015-04-28,15:00,sh600666,奥瑞德,28.81,28.88,26.65,27.49,116518,321921760.0,-1.18,-4.115800488315313
2015-04-29,15:00,sh600666,奥瑞德,27.46,28.12,26.86,27.79,56453,156286672.0,0.3,1.0913059294288832
2015-04-30,15:00,sh600666,奥瑞德,28.5,28.58,27.72,27.78,72490,204531808.0,-0.01,-0.0359841669665347
2015-05-04,15:00,sh600666,奥瑞德,27.78,28.62,27.5,27.93,70343,198484096.0,0.15,0.5399568034557235
2015-05-05,15:00,sh600666,奥瑞德,27.9,28.59,27.13,27.25,71781,198378208.0,-0.68,-2.434658073755818
2015-05-06,15:00,sh600666,奥瑞德,27.26,27.83,26.5,26.77,72866,198385392.0,-0.48,-1.761467889908257
2015-05-07,15:00,sh600666,奥瑞德,27.12,27.3,25.8,26.08,60211,158506048.0,-0.69,-2.577512140455734
2015-05-08,15:00,sh600666,奥瑞德,26.35,27.98,26.11,27.86,74033,199222656.0,1.78,6.825153374233128
