Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,601628,2,7,5,2,0,5,2,0,19,42,21,14,7,11,11,3
2023-07-04,601628,4,12,7,5,0,6,5,0,20,22,21,10,6,9,10,3
2023-07-05,601628,2,9,4,5,0,2,4,0,2,9,3,3,4,2,1,2
2023-07-06,601628,2,10,5,5,0,5,4,0,7,33,19,9,5,7,2,1
2023-07-07,601628,0,9,5,3,1,5,3,1,9,22,16,6,6,9,4,2
2023-07-10,601628,0,9,6,3,0,5,2,0,18,31,20,7,4,4,2,0
2023-07-11,601628,0,10,8,2,0,6,2,0,4,15,10,2,3,5,0,2
2023-07-12,601628,3,12,8,3,1,7,3,1,17,19,13,17,4,12,12,4
2023-07-13,601628,5,20,14,2,4,10,2,4,2,9,4,1,4,1,0,1
2023-07-14,601628,2,8,4,4,0,3,3,0,2,6,1,4,1,0,1,0
2023-07-17,601628,0,6,5,0,1,4,0,0,6,27,19,4,5,7,3,2
2023-07-18,601628,2,8,3,2,3,2,1,2,12,37,15,10,13,3,2,4
2023-07-19,601628,6,15,9,3,3,3,0,3,8,27,16,5,6,3,1,3
2023-07-20,601628,4,11,8,3,0,5,2,0,5,20,6,5,9,2,0,2
2023-07-21,601628,1,9,6,3,0,4,3,0,8,15,9,6,0,5,5,0
2023-07-24,601628,1,3,2,0,1,0,0,1,2,17,9,5,3,1,2,2
2023-07-25,601628,5,12,8,3,1,5,2,1,2,25,11,4,10,3,1,2
2023-07-26,601628,1,17,12,4,1,7,4,0,8,15,10,5,0,6,1,0
2023-07-27,601628,6,15,9,4,2,6,1,2,5,22,12,6,4,3,3,3
2023-07-28,601628,3,10,8,1,1,7,1,0,10,13,6,5,3,3,3,2
2023-07-31,601628,2,9,7,1,1,6,1,1,3,15,6,5,4,2,2,1
2023-08-01,601628,2,9,6,3,0,3,1,0,17,24,10,10,6,2,4,4
2023-08-02,601628,3,8,6,1,1,4,1,1,2,12,7,6,0,4,5,0
2023-08-03,601628,4,12,6,5,1,4,4,1,16,13,18,3,5,14,1,5
2023-08-04,601628,4,11,6,4,1,5,4,0,11,28,15,9,4,5,2,3
2023-08-07,601628,1,5,5,0,0,2,0,0,17,35,19,8,8,4,1,1
2023-08-08,601628,1,8,4,2,2,2,2,2,7,18,10,5,3,1,1,1
2023-08-09,601628,3,11,3,5,3,2,4,2,5,19,8,5,6,3,2,4
2023-08-10,601628,2,15,10,2,3,8,0,1,3,23,14,3,6,2,1,2
2023-08-11,601628,1,12,8,4,1,5,2,1,3,11,4,2,5,3,2,5
2023-08-14,601628,0,5,2,1,2,0,1,0,26,17,16,13,8,12,6,4
2023-08-15,601628,1,15,12,3,0,8,1,0,2,15,8,5,2,3,3,0
2023-08-16,601628,2,12,5,3,4,4,3,4,18,14,17,3,9,13,3,4
2023-08-17,601628,2,7,2,4,1,1,2,1,1,7,3,1,3,1,0,1
2023-08-18,601628,1,7,4,3,0,2,2,0,6,14,7,2,6,4,0,1
2023-08-21,601628,1,5,2,3,0,2,2,0,3,14,9,1,4,2,1,2
2023-08-22,601628,3,7,4,3,0,2,3,0,1,6,4,2,0,3,2,0
2023-08-23,601628,1,6,3,2,1,2,1,1,30,39,27,5,8,6,4,3
2023-08-24,601628,5,24,12,8,4,9,8,3,52,74,38,11,26,9,2,9
2023-08-25,601628,2,13,8,3,3,4,2,3,13,31,19,7,5,2,2,1
2023-08-28,601628,4,9,7,0,2,4,0,0,7,25,17,4,4,4,2,0
2023-08-29,601628,0,10,4,4,2,3,4,2,3,14,7,6,1,0,1,0
2023-08-30,601628,4,18,14,3,1,7,2,0,4,17,7,5,5,2,1,0
2023-08-31,601628,2,17,11,5,1,4,1,1,3,21,11,3,8,6,1,0
2023-09-01,601628,2,11,7,3,1,3,2,0,8,28,15,7,7,7,6,1
2023-09-04,601628,0,2,2,0,0,0,0,0,11,23,18,2,3,4,1,1
2023-09-05,601628,3,10,7,2,1,4,2,1,4,18,7,3,8,1,3,3
2023-09-06,601628,1,8,8,0,0,3,0,0,8,25,17,3,6,5,2,2
2023-09-07,601628,1,7,5,1,1,2,0,1,11,15,6,6,3,1,3,2
2023-09-08,601628,0,10,8,1,1,7,1,1,7,12,3,5,5,1,4,1
2023-09-11,601628,0,10,6,1,3,3,1,3,10,33,25,2,6,9,2,3
2023-09-12,601628,0,12,10,0,2,6,0,1,29,58,26,17,17,3,5,4
2023-09-13,601628,15,29,19,7,3,15,7,3,8,19,9,5,6,3,2,2
2023-09-14,601628,4,16,7,7,2,6,6,2,6,11,5,3,3,3,1,1
2023-09-15,601628,0,12,10,2,0,6,1,0,16,36,21,10,7,9,2,2
2023-09-18,601628,2,4,3,1,0,1,0,0,10,21,7,5,10,0,3,3
2023-09-19,601628,1,8,4,1,3,1,0,1,128,25,95,32,10,83,22,4
2023-09-20,601628,10,17,10,5,2,6,3,0,8,12,7,3,2,3,2,2
2023-09-21,601628,11,33,12,20,1,9,14,1,10,18,10,7,1,3,3,1
2023-09-22,601628,2,14,9,4,1,6,3,0,12,24,7,12,5,2,6,1
2023-09-25,601628,2,6,4,2,0,3,2,0,27,17,26,11,0,18,9,0
2023-09-26,601628,0,9,4,5,0,2,4,0,47,33,42,15,7,25,8,2
2023-09-27,601628,5,19,11,4,4,7,4,3,22,34,19,6,12,4,2,3
2023-09-28,601628,12,33,14,18,1,9,13,1,7,25,15,5,5,4,3,1
2023-10-09,601628,4,9,7,2,0,4,2,0,3,7,4,1,2,1,0,2
2023-10-10,601628,2,7,5,1,1,3,1,1,7,17,10,6,3,6,6,0
2023-10-11,601628,6,17,9,7,1,6,6,1,6,12,4,8,0,2,4,0
2023-10-12,601628,3,20,15,5,0,9,4,0,25,17,31,5,3,24,1,2
2023-10-13,601628,2,14,10,3,1,8,3,0,4,28,18,5,5,9,3,3
2023-10-16,601628,2,18,11,7,0,7,4,0,9,17,9,3,5,2,0,3
2023-10-17,601628,0,10,8,2,0,5,1,0,63,18,54,16,6,39,15,4
2023-10-18,601628,1,10,6,3,1,2,2,1,1,14,12,1,1,2,0,1
2023-10-19,601628,3,12,5,5,2,5,3,2,3,10,3,1,6,1,1,2
2023-10-20,601628,0,10,6,3,1,5,3,1,2,7,3,1,3,1,0,1
2023-10-23,601628,2,8,5,2,1,4,2,0,0,8,6,1,1,3,1,0
2023-10-24,601628,2,17,11,6,0,7,5,0,0,5,1,2,2,1,0,0
2023-10-25,601628,3,16,8,6,2,5,4,1,1,8,6,0,2,4,0,1
2023-10-26,601628,5,12,7,4,1,5,0,1,38,21,25,11,12,15,7,8
2023-10-27,601628,2,10,7,3,0,5,3,0,124,39,88,19,36,62,14,18
2023-10-30,601628,0,5,3,1,1,3,1,1,2,20,12,2,6,2,0,1
2023-10-31,601628,1,20,13,6,1,11,4,1,151,24,111,30,25,71,18,21
2023-11-01,601628,4,12,9,2,1,2,2,1,7,28,12,8,8,3,1,3
2023-11-02,601628,1,11,8,3,0,5,3,0,1,8,4,3,1,0,0,0
2023-11-03,601628,1,10,8,1,1,2,1,1,0,24,12,1,11,2,1,1
2023-11-06,601628,2,14,12,0,2,3,0,1,8,18,7,6,6,3,2,2
2023-11-07,601628,2,8,6,2,0,4,1,0,0,4,2,1,1,2,1,1
2023-11-08,601628,3,16,10,5,1,4,5,0,2,7,4,2,2,3,1,2
2023-11-09,601628,2,14,9,5,0,6,2,0,161,6,122,33,8,82,27,7
2023-11-10,601628,0,6,5,1,0,2,1,0,4,8,4,2,2,2,2,1
2023-11-13,601628,0,6,6,0,0,5,0,0,3,8,5,1,2,2,0,2
2023-11-14,601628,2,7,5,2,0,5,1,0,4,7,3,4,1,1,3,1
2023-11-15,601628,3,8,6,2,0,6,2,0,4,15,9,4,2,4,2,1
2023-11-16,601628,0,8,4,4,0,3,3,0,140,5,90,31,22,63,24,17
2023-11-17,601628,2,13,11,2,0,9,2,0,81,7,58,19,10,38,13,6
2023-11-20,601628,2,7,2,5,0,2,3,0,1,4,3,0,1,1,0,1
2023-11-21,601628,2,8,4,3,1,4,2,1,1,8,4,3,1,1,2,1
2023-11-22,601628,5,9,7,1,1,3,0,1,1,16,10,2,4,1,1,1
2023-11-23,601628,5,17,10,4,3,9,4,1,2,5,3,1,1,1,0,1
2023-11-24,601628,1,7,4,3,0,2,2,0,4,11,7,2,2,4,2,2
2023-11-27,601628,0,4,1,3,0,1,3,0,4,12,10,2,0,6,1,0
2023-11-28,601628,4,14,9,4,1,7,4,0,5,13,3,6,4,2,4,1
2023-11-29,601628,4,16,9,6,2,7,5,1,17,29,12,14,3,0,3,0
2023-11-30,601628,2,18,11,6,1,6,4,1,10,26,16,2,8,5,1,3
2023-12-01,601628,3,13,9,2,2,2,1,1,0,17,10,6,1,3,3,0
2023-12-04,601628,0,2,1,1,0,0,1,0,3,9,2,1,6,2,1,4
2023-12-05,601628,1,11,10,1,0,9,1,0,3,20,8,7,5,3,2,4
2023-12-06,601628,4,8,5,2,1,4,1,1,2,10,8,1,1,4,0,0
2023-12-07,601628,2,13,11,2,0,7,1,0,2,12,4,3,5,1,2,2
2023-12-08,601628,2,14,9,5,0,7,4,0,2,15,6,7,2,3,3,1
2023-12-11,601628,0,7,5,2,0,3,2,0,11,22,14,6,2,6,2,1
2023-12-12,601628,1,9,5,4,0,5,3,0,3,7,4,2,1,1,1,1
2023-12-13,601628,3,21,14,5,2,10,4,2,0,4,2,2,0,2,0,0
2023-12-14,601628,5,19,13,4,2,8,4,0,4,10,6,4,0,3,3,0
2023-12-15,601628,2,15,9,5,1,6,4,1,4,21,7,3,11,2,3,4
2023-12-18,601628,3,13,8,2,3,5,2,3,3,19,12,2,5,2,0,0
2023-12-19,601628,4,9,7,2,0,3,2,0,4,22,13,6,3,3,3,1
2023-12-20,601628,3,8,6,2,0,3,2,0,0,13,6,2,5,3,0,2
2023-12-21,601628,2,11,5,4,2,3,2,1,1,4,0,2,2,0,2,1
2023-12-22,601628,3,18,11,7,0,5,2,0,2,12,7,1,4,3,1,0
2023-12-25,601628,0,2,1,1,0,1,1,0,4,8,5,0,3,4,0,2
2023-12-26,601628,0,8,7,1,0,6,1,0,1,16,10,4,2,5,2,1
2023-12-27,601628,4,11,7,3,1,3,1,1,0,9,3,2,4,0,1,2
2023-12-28,601628,8,21,13,8,1,9,5,1,4,16,8,5,3,3,2,1
2023-12-29,601628,1,8,7,1,0,3,1,0,4,18,9,3,6,5,1,1
