Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600519,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0,16,8,1,7,2,1,4
2023-07-04,600519,0.0,5.0,3.0,2.0,0.0,3.0,2.0,0.0,2,13,3,5,5,2,3,1
2023-07-05,600519,,,,,,,,,0,12,2,5,5,2,3,4
2023-07-06,600519,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2,17,5,5,7,4,2,3
2023-07-07,600519,,,,,,,,,4,11,7,2,3,4,1,0
2023-07-10,600519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4,2,2,0,1,2,0
2023-07-11,600519,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1,17,5,4,8,3,1,2
2023-07-12,600519,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,15,5,7,3,1,3,2
2023-07-13,600519,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,10,19,14,3,2,7,0,1
2023-07-14,600519,2.0,6.0,2.0,3.0,1.0,1.0,3.0,0.0,17,25,15,3,7,3,1,3
2023-07-17,600519,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12,17,11,3,3,2,0,0
2023-07-18,600519,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2,14,3,7,4,1,6,2
2023-07-19,600519,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2,10,4,1,5,2,0,2
2023-07-20,600519,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,24,35,30,0,5,2,0,1
2023-07-21,600519,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6,16,10,3,3,3,1,1
2023-07-24,600519,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,3,9,4,3,3,0,2,0
2023-07-25,600519,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,8,7,0,1,3,0,0
2023-07-26,600519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
2023-07-27,600519,,,,,,,,,2,8,5,0,3,4,0,2
2023-07-28,600519,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,12,7,3,2,2,2,1
2023-07-31,600519,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5,3,0,2,3,0,1
2023-08-01,600519,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3,11,4,0,7,2,0,5
2023-08-02,600519,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,28,21,3,4,1,1,0
2023-08-03,600519,3.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,25,38,26,3,10,3,2,3
2023-08-04,600519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,22,11,8,3,2,1,0
2023-08-07,600519,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,8,36,10,10,16,2,2,7
2023-08-08,600519,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5,18,9,5,4,1,4,1
2023-08-09,600519,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,8,19,9,5,5,3,1,3
2023-08-10,600519,0.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,0,12,7,2,3,1,2,1
