Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,603260,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-04,603260,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-05,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-06,603260,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2023-07-07,603260,,,,,,,,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-07-10,603260,,,,,,,,,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-07-11,603260,,,,,,,,,,,,,,,,
2023-07-12,603260,,,,,,,,,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
2023-07-13,603260,,,,,,,,,,,,,,,,
2023-07-14,603260,,,,,,,,,,,,,,,,
2023-07-17,603260,,,,,,,,,,,,,,,,
2023-07-18,603260,,,,,,,,,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-19,603260,,,,,,,,,,,,,,,,
2023-07-20,603260,,,,,,,,,,,,,,,,
2023-07-21,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0
2023-07-24,603260,,,,,,,,,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2023-07-25,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,603260,,,,,,,,,,,,,,,,
2023-07-27,603260,,,,,,,,,,,,,,,,
2023-07-28,603260,,,,,,,,,,,,,,,,
2023-07-31,603260,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-01,603260,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-02,603260,,,,,,,,,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-08-03,603260,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-08-04,603260,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-07,603260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-08,603260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2023-08-09,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-10,603260,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-08-11,603260,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,603260,,,,,,,,,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
2023-08-15,603260,,,,,,,,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2023-08-16,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-17,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-18,603260,,,,,,,,,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-08-21,603260,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-22,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-23,603260,,,,,,,,,,,,,,,,
2023-08-24,603260,,,,,,,,,,,,,,,,
2023-08-25,603260,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-08-28,603260,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-29,603260,,,,,,,,,6.0,6.0,1.0,2.0,3.0,0.0,0.0,3.0
2023-08-30,603260,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0
2023-08-31,603260,,,,,,,,,4.0,6.0,3.0,2.0,1.0,2.0,0.0,0.0
2023-09-01,603260,,,,,,,,,,,,,,,,
2023-09-04,603260,,,,,,,,,3.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0
2023-09-05,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-09-07,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,603260,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,
2023-09-11,603260,,,,,,,,,,,,,,,,
2023-09-12,603260,,,,,,,,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-09-13,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-14,603260,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-09-15,603260,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,603260,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-19,603260,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-09-20,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-21,603260,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-09-22,603260,,,,,,,,,,,,,,,,
2023-09-25,603260,,,,,,,,,,,,,,,,
2023-09-26,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-09-27,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-28,603260,,,,,,,,,,,,,,,,
2023-10-09,603260,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-10-10,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-11,603260,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-10-12,603260,,,,,,,,,,,,,,,,
2023-10-13,603260,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-10-16,603260,,,,,,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,603260,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,7.0,2.0,5.0,0.0,2.0,2.0,0.0
2023-10-18,603260,,,,,,,,,,,,,,,,
2023-10-19,603260,,,,,,,,,,,,,,,,
2023-10-20,603260,,,,,,,,,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
2023-10-23,603260,,,,,,,,,,,,,,,,
2023-10-24,603260,,,,,,,,,,,,,,,,
2023-10-25,603260,,,,,,,,,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
2023-10-26,603260,,,,,,,,,,,,,,,,
2023-10-27,603260,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-10-30,603260,,,,,,,,,,,,,,,,
2023-10-31,603260,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
2023-11-01,603260,,,,,,,,,,,,,,,,
2023-11-02,603260,,,,,,,,,,,,,,,,
2023-11-03,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-11-06,603260,,,,,,,,,,,,,,,,
2023-11-07,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-08,603260,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,
2023-11-09,603260,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-11-10,603260,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-11-13,603260,,,,,,,,,16.0,29.0,8.0,0.0,22.0,3.0,0.0,5.0
2023-11-14,603260,2.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,18.0,20.0,2.0,0.0,18.0,0.0,0.0,1.0
2023-11-15,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,12.0,3.0,0.0,9.0,1.0,0.0,3.0
2023-11-16,603260,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,603260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-11-20,603260,,,,,,,,,,,,,,,,
2023-11-21,603260,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-11-22,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-11-23,603260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,
2023-11-24,603260,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-11-27,603260,,,,,,,,,,,,,,,,
2023-11-28,603260,,,,,,,,,,,,,,,,
2023-11-29,603260,,,,,,,,,,,,,,,,
2023-11-30,603260,,,,,,,,,,,,,,,,
2023-12-01,603260,,,,,,,,,,,,,,,,
2023-12-04,603260,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-12-05,603260,,,,,,,,,7.0,7.0,6.0,1.0,0.0,1.0,1.0,0.0
2023-12-06,603260,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,603260,,,,,,,,,,,,,,,,
2023-12-08,603260,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-12-11,603260,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-12-12,603260,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0
2023-12-13,603260,,,,,,,,,,,,,,,,
2023-12-14,603260,,,,,,,,,,,,,,,,
2023-12-15,603260,,,,,,,,,,,,,,,,
2023-12-18,603260,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-12-19,603260,,,,,,,,,,,,,,,,
2023-12-20,603260,,,,,,,,,,,,,,,,
2023-12-21,603260,,,,,,,,,,,,,,,,
2023-12-22,603260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-12-25,603260,,,,,,,,,,,,,,,,
2023-12-26,603260,,,,,,,,,,,,,,,,
2023-12-27,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-12-28,603260,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-12-29,603260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
