Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,688111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0
2023-07-04,688111,,,,,,,,,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
2023-07-05,688111,,,,,,,,,,,,,,,,
2023-07-06,688111,,,,,,,,,4.0,14.0,5.0,2.0,7.0,1.0,0.0,5.0
2023-07-07,688111,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,11.0,3.0,6.0,2.0,1.0,0.0,0.0
2023-07-10,688111,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,688111,,,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2023-07-12,688111,,,,,,,,,,,,,,,,
2023-07-13,688111,,,,,,,,,,,,,,,,
2023-07-14,688111,,,,,,,,,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-07-17,688111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,1.0,0.0,1.0
2023-07-18,688111,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-19,688111,,,,,,,,,9.0,18.0,7.0,3.0,8.0,3.0,2.0,4.0
2023-07-20,688111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,0.0,5.0,0.0,0.0,2.0
2023-07-21,688111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,2.0,2.0,0.0,0.0
2023-07-24,688111,,,,,,,,,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0
