Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,69,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-04,69,,,,,,,,,,,,,,,,
2023-07-05,69,,,,,,,,,,,,,,,,
2023-07-06,69,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,
2023-07-07,69,,,,,,,,,,,,,,,,
2023-07-10,69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-11,69,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,
2023-07-12,69,,,,,,,,,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2023-07-13,69,,,,,,,,,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0
2023-07-14,69,,,,,,,,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-07-17,69,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2023-07-18,69,,,,,,,,,1.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0
2023-07-19,69,,,,,,,,,,,,,,,,
2023-07-20,69,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-21,69,,,,,,,,,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
2023-07-24,69,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-25,69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-07-26,69,,,,,,,,,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0
2023-07-27,69,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-07-28,69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-07-31,69,,,,,,,,,,,,,,,,
2023-08-01,69,,,,,,,,,,,,,,,,
2023-08-02,69,,,,,,,,,,,,,,,,
2023-08-03,69,,,,,,,,,,,,,,,,
2023-08-04,69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-08-07,69,,,,,,,,,,,,,,,,
2023-08-08,69,,,,,,,,,,,,,,,,
2023-08-09,69,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-10,69,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-11,69,,,,,,,,,1.0,7.0,5.0,0.0,2.0,2.0,0.0,0.0
