Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-11-29,2594,3,22,16,4,2,9,3,1,21,80,39,31,11,11,3,3
2023-11-30,2594,1,29,18,8,3,14,7,1,10,47,24,10,13,9,3,4
2023-12-01,2594,1,13,11,1,1,10,1,0,17,40,18,14,8,3,6,4
2023-12-04,2594,1,17,12,3,2,5,2,1,26,46,14,14,19,5,10,8
2023-12-05,2594,3,14,5,6,3,5,5,2,19,48,17,17,14,9,5,7
2023-12-06,2594,0,36,24,8,4,22,5,2,24,65,32,18,15,8,5,4
2023-12-07,2594,1,17,13,2,2,4,1,0,10,43,18,14,12,6,5,3
2023-12-08,2594,2,25,16,6,3,10,5,2,19,59,25,19,15,11,4,4
2023-12-11,2594,0,14,9,1,4,4,0,0,9,52,11,23,18,2,7,4
2023-12-12,2594,0,14,8,4,2,5,2,1,7,62,31,12,20,11,3,6
2023-12-13,2594,0,18,13,5,0,5,4,0,1,44,15,8,21,2,3,5
2023-12-14,2594,2,16,11,5,0,9,3,0,6,38,16,15,7,8,2,1
2023-12-15,2594,1,17,10,6,1,7,3,0,9,46,26,13,7,8,9,4
2023-12-18,2594,2,15,11,4,0,5,3,0,4,25,11,5,10,4,4,2
2023-12-19,2594,0,10,9,0,1,6,0,1,29,61,28,20,13,8,6,1
2023-12-20,2594,0,31,24,7,0,21,6,0,9,46,23,14,9,4,3,4
2023-12-21,2594,2,19,15,4,0,5,4,0,10,41,22,12,7,6,7,3
2023-12-22,2594,4,22,17,5,0,7,5,0,15,44,28,12,4,5,3,2
2023-12-25,2594,1,19,11,7,1,5,3,0,6,29,17,7,5,7,3,1
2023-12-26,2594,0,17,11,5,1,9,4,0,9,30,12,16,3,6,6,0
2023-12-27,2594,0,10,5,4,1,3,2,0,12,44,22,12,11,7,3,5
2023-12-28,2594,2,15,13,1,1,10,1,0,8,47,19,17,11,5,9,5
2023-12-29,2594,0,23,13,7,3,8,4,2,6,48,24,11,13,8,4,3
