Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600438,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-07-04,600438,,,,,,,,,2.0,4.0,1.0,3.0,0.0,1.0,3.0,0.0
2023-07-05,600438,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,600438,,,,,,,,,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-07-07,600438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-07-10,600438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-07-11,600438,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-12,600438,,,,,,,,,,,,,,,,
2023-07-13,600438,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-07-14,600438,,,,,,,,,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
2023-07-17,600438,,,,,,,,,,,,,,,,
2023-07-18,600438,,,,,,,,,,,,,,,,
2023-07-19,600438,,,,,,,,,,,,,,,,
2023-07-20,600438,,,,,,,,,,,,,,,,
2023-07-21,600438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-07-24,600438,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-25,600438,,,,,,,,,7.0,7.0,5.0,0.0,2.0,3.0,0.0,1.0
2023-07-26,600438,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,600438,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-28,600438,,,,,,,,,,,,,,,,
2023-07-31,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-01,600438,,,,,,,,,,,,,,,,
2023-08-02,600438,,,,,,,,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-08-03,600438,,,,,,,,,,,,,,,,
2023-08-04,600438,,,,,,,,,4.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0
2023-08-07,600438,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-08,600438,,,,,,,,,,,,,,,,
2023-08-09,600438,,,,,,,,,,,,,,,,
2023-08-10,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,600438,,,,,,,,,,,,,,,,
2023-08-14,600438,,,,,,,,,,,,,,,,
2023-08-15,600438,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2023-08-16,600438,,,,,,,,,4.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0
2023-08-17,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-18,600438,,,,,,,,,,,,,,,,
2023-08-21,600438,,,,,,,,,7.0,7.0,4.0,1.0,2.0,2.0,0.0,0.0
2023-08-22,600438,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,16.0,12.0,2.0,2.0,2.0,1.0,1.0
2023-08-23,600438,,,,,,,,,7.0,7.0,6.0,0.0,1.0,2.0,0.0,1.0
2023-08-24,600438,,,,,,,,,,,,,,,,
2023-08-25,600438,,,,,,,,,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0
2023-08-28,600438,,,,,,,,,,,,,,,,
2023-08-29,600438,,,,,,,,,4.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0
2023-08-30,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-31,600438,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-01,600438,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-05,600438,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-06,600438,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-09-07,600438,,,,,,,,,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0
2023-09-08,600438,,,,,,,,,5.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0
2023-09-11,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,600438,,,,,,,,,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0
2023-09-13,600438,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-14,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-18,600438,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,600438,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-21,600438,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-22,600438,,,,,,,,,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-09-25,600438,,,,,,,,,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0
2023-09-26,600438,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0
2023-09-27,600438,,,,,,,,,8.0,10.0,7.0,0.0,3.0,2.0,0.0,0.0
2023-09-28,600438,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,9.0,1.0,2.0,2.0,1.0,2.0
2023-10-09,600438,,,,,,,,,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0
2023-10-10,600438,,,,,,,,,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
2023-10-11,600438,,,,,,,,,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2023-10-12,600438,,,,,,,,,,,,,,,,
2023-10-13,600438,,,,,,,,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-10-16,600438,,,,,,,,,,,,,,,,
2023-10-17,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-18,600438,,,,,,,,,,,,,,,,
2023-10-19,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-20,600438,,,,,,,,,,,,,,,,
2023-10-23,600438,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-10-24,600438,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2023-10-25,600438,,,,,,,,,8.0,9.0,3.0,2.0,4.0,1.0,0.0,1.0
2023-10-26,600438,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,20.0,6.0,3.0,11.0,2.0,2.0,5.0
2023-10-27,600438,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,0.0,3.0,1.0,0.0,0.0
2023-10-30,600438,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
2023-10-31,600438,,,,,,,,,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0
2023-11-01,600438,,,,,,,,,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-11-02,600438,,,,,,,,,,,,,,,,
2023-11-03,600438,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-06,600438,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,600438,,,,,,,,,,,,,,,,
2023-11-08,600438,,,,,,,,,,,,,,,,
