Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600763,,,,,,,,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-07-04,600763,,,,,,,,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-07-05,600763,,,,,,,,,,,,,,,,
2023-07-06,600763,,,,,,,,,,,,,,,,
2023-07-07,600763,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,600763,,,,,,,,,,,,,,,,
2023-07-11,600763,,,,,,,,,,,,,,,,
2023-07-12,600763,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-13,600763,,,,,,,,,,,,,,,,
2023-07-14,600763,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-17,600763,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-18,600763,,,,,,,,,,,,,,,,
2023-07-19,600763,,,,,,,,,,,,,,,,
2023-07-20,600763,,,,,,,,,,,,,,,,
2023-07-21,600763,,,,,,,,,,,,,,,,
2023-07-24,600763,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,600763,,,,,,,,,,,,,,,,
2023-07-26,600763,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-27,600763,,,,,,,,,,,,,,,,
2023-07-28,600763,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2023-07-31,600763,,,,,,,,,,,,,,,,
2023-08-01,600763,,,,,,,,,,,,,,,,
2023-08-02,600763,,,,,,,,,,,,,,,,
2023-08-03,600763,,,,,,,,,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0
2023-08-04,600763,,,,,,,,,,,,,,,,
2023-08-07,600763,,,,,,,,,6.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0
2023-08-08,600763,,,,,,,,,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-08-09,600763,,,,,,,,,,,,,,,,
2023-08-10,600763,,,,,,,,,,,,,,,,
2023-08-11,600763,,,,,,,,,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
2023-08-14,600763,,,,,,,,,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
2023-08-15,600763,,,,,,,,,,,,,,,,
