Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,2,0.0,7.0,1.0,5.0,1.0,1.0,4.0,1.0,0,24,8,7,9,7,5,3
2023-07-04,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,13,5,4,4,4,4,1
2023-07-05,2,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1,17,6,7,4,4,3,1
2023-07-06,2,0.0,8.0,5.0,2.0,1.0,5.0,1.0,1.0,3,27,13,10,5,5,6,3
2023-07-07,2,0.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,0,28,10,7,11,3,3,7
2023-07-10,2,0.0,9.0,8.0,1.0,0.0,4.0,0.0,0.0,0,16,6,2,8,2,1,1
2023-07-11,2,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0,7,2,1,4,1,1,2
2023-07-12,2,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0,5,4,0,1,2,0,1
2023-07-13,2,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0,9,6,2,1,2,2,1
2023-07-14,2,0.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1,13,6,1,6,4,1,1
2023-07-17,2,,,,,,,,,0,14,4,5,5,1,2,0
2023-07-18,2,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4,18,3,9,6,2,3,1
2023-07-19,2,0.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,29,6,13,10,2,4,0
2023-07-20,2,0.0,9.0,3.0,4.0,2.0,3.0,3.0,2.0,8,27,7,13,7,5,2,2
2023-07-21,2,0.0,9.0,6.0,2.0,1.0,3.0,2.0,1.0,2,19,3,9,7,0,4,2
2023-07-24,2,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,7,18,4,6,8,2,2,5
2023-07-25,2,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2,22,10,8,4,4,3,1
2023-07-26,2,,,,,,,,,0,12,3,2,7,2,1,3
2023-07-27,2,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,18,5,2,11,4,0,1
2023-07-28,2,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,15,5,4,6,3,1,1
2023-07-31,2,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0,9,3,2,4,0,0,2
2023-08-01,2,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0,9,1,6,2,1,2,1
2023-08-02,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19,10,4,5,3,3,2
2023-08-03,2,0.0,8.0,4.0,4.0,0.0,3.0,4.0,0.0,0,19,11,5,3,4,1,0
2023-08-04,2,,,,,,,,,0,18,9,1,8,3,0,4
2023-08-07,2,1.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0,17,4,6,7,2,2,1
2023-08-08,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,17,7,1,9,5,1,1
