Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,603799,,,,,,,,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-07-04,603799,,,,,,,,,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
2023-07-05,603799,,,,,,,,,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
2023-07-06,603799,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-07-07,603799,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
2023-07-10,603799,,,,,,,,,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-11,603799,,,,,,,,,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0
2023-07-12,603799,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,603799,,,,,,,,,,,,,,,,
2023-07-14,603799,,,,,,,,,,,,,,,,
2023-07-17,603799,,,,,,,,,,,,,,,,
2023-07-18,603799,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,
2023-07-19,603799,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,
2023-07-20,603799,,,,,,,,,4.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0
2023-07-21,603799,0.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-24,603799,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-25,603799,,,,,,,,,9.0,10.0,4.0,3.0,3.0,1.0,1.0,2.0
2023-07-26,603799,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0
2023-07-27,603799,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,
2023-07-28,603799,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-31,603799,,,,,,,,,,,,,,,,
2023-08-01,603799,,,,,,,,,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
2023-08-02,603799,,,,,,,,,,,,,,,,
2023-08-03,603799,,,,,,,,,,,,,,,,
2023-08-04,603799,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-08-07,603799,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-08-08,603799,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0
2023-08-09,603799,,,,,,,,,,,,,,,,
2023-08-10,603799,,,,,,,,,,,,,,,,
2023-08-11,603799,,,,,,,,,,,,,,,,
2023-08-14,603799,,,,,,,,,,,,,,,,
2023-08-15,603799,,,,,,,,,,,,,,,,
2023-08-16,603799,,,,,,,,,,,,,,,,
2023-08-17,603799,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-18,603799,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-21,603799,,,,,,,,,,,,,,,,
2023-08-22,603799,,,,,,,,,,,,,,,,
2023-08-23,603799,,,,,,,,,,,,,,,,
2023-08-24,603799,,,,,,,,,,,,,,,,
2023-08-25,603799,,,,,,,,,6.0,6.0,5.0,0.0,1.0,2.0,0.0,1.0
2023-08-28,603799,,,,,,,,,6.0,6.0,4.0,0.0,2.0,2.0,0.0,2.0
2023-08-29,603799,,,,,,,,,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-08-30,603799,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
