Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,601766,0.0,18.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0
2023-07-04,601766,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
2023-07-05,601766,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0
2023-07-06,601766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,601766,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2023-07-10,601766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,2.0,5.0,0.0,0.0,3.0,0.0
2023-07-11,601766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,601766,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0
2023-07-13,601766,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,4.0,0.0,1.0,2.0,0.0
2023-07-14,601766,,,,,,,,,0.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0
2023-07-17,601766,0.0,4.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-18,601766,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0
2023-07-19,601766,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,601766,,,,,,,,,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0
2023-07-21,601766,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-24,601766,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-07-25,601766,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-26,601766,0.0,9.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
2023-07-27,601766,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,601766,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,
2023-07-31,601766,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
2023-08-01,601766,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2023-08-02,601766,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-03,601766,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,6.0,1.0,1.0,3.0,0.0,1.0
2023-08-04,601766,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-07,601766,,,,,,,,,,,,,,,,
2023-08-08,601766,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0,3.0,0.0,1.0
2023-08-09,601766,,,,,,,,,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-08-10,601766,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-11,601766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0
2023-08-14,601766,,,,,,,,,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2023-08-15,601766,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
2023-08-16,601766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-17,601766,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-08-18,601766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-21,601766,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-22,601766,,,,,,,,,,,,,,,,
2023-08-23,601766,,,,,,,,,,,,,,,,
2023-08-24,601766,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,
2023-08-25,601766,,,,,,,,,4.0,6.0,4.0,2.0,0.0,2.0,2.0,0.0
2023-08-28,601766,,,,,,,,,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
2023-08-29,601766,0.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0
2023-08-30,601766,0.0,7.0,4.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-08-31,601766,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,601766,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-09-04,601766,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0
2023-09-05,601766,0.0,34.0,31.0,3.0,0.0,31.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0
2023-09-06,601766,0.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0
2023-09-07,601766,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0
2023-09-08,601766,0.0,4.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
