Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-11-01,600028,3,8,6,1,1,5,0,1,4,6,4,1,1,4,0,0
2023-11-02,600028,1,4,3,0,1,3,0,1,4,20,7,11,2,3,0,0
2023-11-03,600028,0,8,1,6,1,1,4,1,2,18,4,13,1,1,3,0
2023-11-06,600028,1,11,9,2,0,6,1,0,3,15,9,6,0,5,2,0
2023-11-07,600028,0,6,3,3,0,3,3,0,1,11,5,6,0,2,2,0
2023-11-08,600028,2,20,14,6,0,13,2,0,2,7,3,3,1,0,0,1
2023-11-09,600028,0,3,2,0,1,1,0,1,4,20,15,5,0,5,0,0
2023-11-10,600028,0,7,3,3,1,3,3,1,6,18,12,5,1,5,1,1
2023-11-13,600028,0,9,7,2,0,4,2,0,2,12,7,4,1,4,0,0
2023-11-14,600028,0,6,5,1,0,4,1,0,0,9,3,6,0,2,1,0
2023-11-15,600028,0,2,2,0,0,2,0,0,13,43,16,26,1,1,8,0
2023-11-16,600028,55,109,44,63,3,44,63,3,7,33,20,12,1,8,1,1
2023-11-17,600028,4,9,3,6,0,3,2,0,5,12,4,5,3,2,1,2
2023-11-20,600028,0,9,4,4,1,3,3,1,2,8,6,2,0,2,0,0
2023-11-21,600028,1,7,7,0,0,5,0,0,2,10,8,2,0,3,0,0
2023-11-22,600028,1,15,11,3,1,8,2,0,1,8,4,2,2,3,0,1
2023-11-23,600028,1,6,4,2,0,4,2,0,2,5,3,2,0,1,1,0
2023-11-24,600028,3,8,4,4,0,2,4,0,8,10,7,1,2,3,1,2
2023-11-27,600028,0,7,5,2,0,2,1,0,0,3,1,2,0,1,2,0
2023-11-28,600028,2,7,4,3,0,4,3,0,1,5,5,0,0,0,0,0
2023-11-29,600028,4,8,7,1,0,6,1,0,0,1,1,0,0,1,0,0
2023-11-30,600028,1,5,3,1,1,2,1,1,1,5,4,0,1,2,0,1
2023-12-01,600028,2,11,7,2,2,5,2,2,1,8,6,1,1,2,1,0
2023-12-04,600028,0,5,2,3,0,2,2,0,3,7,4,1,2,4,0,1
2023-12-05,600028,0,7,2,3,2,2,3,2,0,5,1,3,1,1,3,1
2023-12-06,600028,1,8,5,2,1,2,1,1,3,10,4,3,3,3,2,3
2023-12-07,600028,1,5,2,1,2,2,1,2,1,3,1,1,1,1,0,0
2023-12-08,600028,1,5,4,1,0,4,1,0,7,13,7,6,0,2,2,0
2023-12-11,600028,0,5,4,1,0,2,0,0,8,27,18,8,1,7,3,1
2023-12-12,600028,0,6,3,2,1,3,2,1,2,13,12,1,0,4,1,0
2023-12-13,600028,1,5,5,0,0,4,0,0,2,2,2,0,0,0,0,0
2023-12-14,600028,0,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0
2023-12-15,600028,1,10,8,3,0,8,2,0,7,14,9,4,1,3,3,1
2023-12-18,600028,0,14,9,5,0,6,1,0,5,12,5,7,0,4,3,0
2023-12-19,600028,2,6,1,4,1,0,3,1,3,5,4,1,0,1,1,0
2023-12-20,600028,1,9,4,5,0,2,3,0,0,8,4,3,1,1,2,1
2023-12-21,600028,0,9,5,4,0,5,3,0,4,9,3,5,1,1,3,1
2023-12-22,600028,0,7,2,5,0,2,5,0,9,15,4,3,8,1,3,1
2023-12-25,600028,1,10,7,2,1,5,1,1,4,8,5,3,0,0,1,0
2023-12-26,600028,2,12,6,5,1,5,4,1,3,10,4,3,3,1,3,1
2023-12-27,600028,0,1,0,1,0,0,0,0,1,15,2,3,10,2,1,4
2023-12-28,600028,0,8,5,3,0,5,3,0,0,1,0,1,0,0,1,0
2023-12-29,600028,0,11,8,3,0,6,3,0,0,3,2,1,0,1,1,0
