Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,600132,,,,,,,,,,,,,,,,
2023-07-04,600132,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-05,600132,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-06,600132,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-07-07,600132,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
2023-07-10,600132,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-07-11,600132,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-07-12,600132,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,600132,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,600132,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-17,600132,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-07-18,600132,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-19,600132,,,,,,,,,,,,,,,,
2023-07-20,600132,,,,,,,,,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
2023-07-21,600132,,,,,,,,,,,,,,,,
2023-07-24,600132,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0
2023-07-25,600132,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-26,600132,,,,,,,,,,,,,,,,
2023-07-27,600132,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-28,600132,,,,,,,,,,,,,,,,
2023-07-31,600132,,,,,,,,,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2023-08-01,600132,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
