Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,596,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,0.0,3.0,1.0,0.0,0.0
2023-07-04,596,,,,,,,,,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0
2023-07-05,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0
2023-07-06,596,,,,,,,,,1.0,7.0,5.0,2.0,0.0,4.0,0.0,0.0
2023-07-07,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-10,596,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-11,596,,,,,,,,,,,,,,,,
2023-07-12,596,,,,,,,,,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-13,596,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2023-07-14,596,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0
2023-07-17,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0
2023-07-18,596,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2023-07-19,596,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-20,596,,,,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-07-21,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,596,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-25,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0
2023-07-26,596,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-27,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-28,596,,,,,,,,,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-07-31,596,,,,,,,,,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0
2023-08-01,596,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-02,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-03,596,,,,,,,,,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
2023-08-04,596,,,,,,,,,0.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0
2023-08-07,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0
2023-08-08,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-08-09,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2023-08-10,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-11,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-14,596,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-15,596,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,,,,,,,,
2023-08-16,596,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-08-17,596,,,,,,,,,,,,,,,,
2023-08-18,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-08-21,596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0
2023-08-22,596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-23,596,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-24,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-25,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,596,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,
2023-08-29,596,,,,,,,,,,,,,,,,
2023-08-30,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0
2023-08-31,596,,,,,,,,,11.0,16.0,11.0,2.0,3.0,1.0,0.0,0.0
2023-09-01,596,,,,,,,,,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0
2023-09-04,596,,,,,,,,,4.0,9.0,5.0,0.0,4.0,1.0,0.0,1.0
2023-09-05,596,,,,,,,,,4.0,6.0,3.0,1.0,2.0,0.0,1.0,0.0
2023-09-06,596,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0
2023-09-07,596,,,,,,,,,3.0,6.0,2.0,3.0,1.0,1.0,0.0,0.0
2023-09-08,596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
2023-09-11,596,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-12,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-09-13,596,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-14,596,,,,,,,,,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0
2023-09-15,596,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
2023-09-18,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-09-19,596,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-09-20,596,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0
2023-09-21,596,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,1.0
2023-09-22,596,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0
2023-09-25,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,0.0,2.0
2023-09-26,596,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,1.0,0.0,2.0,0.0
2023-09-27,596,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0
2023-09-28,596,,,,,,,,,0.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0
2023-10-09,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0
2023-10-10,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-10-11,596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-10-12,596,,,,,,,,,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
2023-10-13,596,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,596,,,,,,,,,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0
2023-10-18,596,,,,,,,,,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0
