Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,300014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
2023-07-04,300014,,,,,,,,,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0
2023-07-05,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0
2023-07-06,300014,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2023-07-07,300014,,,,,,,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-07-10,300014,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-11,300014,,,,,,,,,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-07-12,300014,,,,,,,,,4.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0
2023-07-13,300014,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-14,300014,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-07-17,300014,,,,,,,,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-07-18,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,300014,,,,,,,,,,,,,,,,
2023-07-20,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-21,300014,,,,,,,,,0.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0
2023-07-24,300014,,,,,,,,,,,,,,,,
2023-07-25,300014,,,,,,,,,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2023-07-26,300014,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-27,300014,,,,,,,,,,,,,,,,
2023-07-28,300014,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-07-31,300014,,,,,,,,,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0
2023-08-01,300014,,,,,,,,,,,,,,,,
2023-08-02,300014,,,,,,,,,,,,,,,,
2023-08-03,300014,,,,,,,,,5.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0
2023-08-04,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0
2023-08-07,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,300014,,,,,,,,,,,,,,,,
2023-08-09,300014,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-08-10,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0
2023-08-11,300014,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-08-14,300014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-15,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-16,300014,,,,,,,,,,,,,,,,
2023-08-17,300014,,,,,,,,,,,,,,,,
2023-08-18,300014,,,,,,,,,,,,,,,,
2023-08-21,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-08-22,300014,,,,,,,,,,,,,,,,
2023-08-23,300014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-24,300014,,,,,,,,,6.0,8.0,5.0,1.0,2.0,3.0,1.0,2.0
2023-08-25,300014,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,7.0,4.0,0.0,4.0,2.0,0.0
2023-08-28,300014,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,6.0,0.0,1.0,3.0,0.0,0.0
2023-08-29,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,2.0,3.0,1.0,0.0,2.0,1.0
2023-08-30,300014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0
2023-08-31,300014,,,,,,,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-09-01,300014,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-09-04,300014,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,300014,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-09-06,300014,,,,,,,,,16.0,16.0,9.0,5.0,2.0,2.0,1.0,2.0
2023-09-07,300014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,10.0,4.0,5.0,1.0,2.0,3.0,1.0
2023-09-08,300014,,,,,,,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-09-11,300014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0
2023-09-12,300014,,,,,,,,,3.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0
2023-09-13,300014,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-09-14,300014,,,,,,,,,,,,,,,,
2023-09-15,300014,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2023-09-18,300014,,,,,,,,,,,,,,,,
2023-09-19,300014,,,,,,,,,,,,,,,,
2023-09-20,300014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-09-21,300014,,,,,,,,,,,,,,,,
2023-09-22,300014,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0
2023-09-25,300014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,
2023-09-26,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-09-27,300014,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-09-28,300014,,,,,,,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0
2023-10-09,300014,,,,,,,,,,,,,,,,
2023-10-10,300014,,,,,,,,,,,,,,,,
2023-10-11,300014,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-10-12,300014,,,,,,,,,,,,,,,,
2023-10-13,300014,,,,,,,,,,,,,,,,
2023-10-16,300014,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-10-17,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-18,300014,,,,,,,,,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
2023-10-19,300014,,,,,,,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
2023-10-20,300014,,,,,,,,,1.0,5.0,4.0,0.0,1.0,3.0,0.0,1.0
2023-10-23,300014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2023-10-24,300014,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-10-25,300014,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-10-26,300014,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,10.0,5.0,1.0,4.0,3.0,0.0,2.0
2023-10-27,300014,,,,,,,,,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0
2023-10-30,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-31,300014,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-11-01,300014,,,,,,,,,,,,,,,,
2023-11-02,300014,,,,,,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,300014,,,,,,,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2023-11-07,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-08,300014,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-09,300014,,,,,,,,,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0
2023-11-10,300014,,,,,,,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
2023-11-13,300014,,,,,,,,,,,,,,,,
2023-11-14,300014,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-11-15,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2023-11-16,300014,,,,,,,,,,,,,,,,
2023-11-17,300014,,,,,,,,,,,,,,,,
2023-11-20,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2023-11-21,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-11-22,300014,,,,,,,,,,,,,,,,
2023-11-23,300014,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-24,300014,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-11-27,300014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2023-11-28,300014,,,,,,,,,6.0,6.0,4.0,0.0,2.0,2.0,0.0,1.0
2023-11-29,300014,,,,,,,,,,,,,,,,
2023-11-30,300014,,,,,,,,,1.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0
2023-12-01,300014,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,
2023-12-04,300014,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-12-05,300014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2023-12-06,300014,,,,,,,,,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2023-12-07,300014,,,,,,,,,6.0,6.0,5.0,1.0,0.0,3.0,1.0,0.0
2023-12-08,300014,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-12-11,300014,,,,,,,,,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2023-12-12,300014,,,,,,,,,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2023-12-13,300014,,,,,,,,,,,,,,,,
2023-12-14,300014,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-12-15,300014,,,,,,,,,,,,,,,,
2023-12-18,300014,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
