Date,secucode,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2023-07-03,300750,0.0,5.0,4.0,0.0,1.0,4.0,0.0,1.0,6,21,12,4,5,7,4,5
2023-07-04,300750,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,21,34,17,9,8,8,7,3
2023-07-05,300750,0.0,24.0,23.0,1.0,0.0,23.0,1.0,0.0,13,19,10,4,5,1,2,1
2023-07-06,300750,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,8,20,12,6,2,6,5,1
2023-07-07,300750,0.0,5.0,3.0,1.0,1.0,3.0,0.0,1.0,7,28,15,8,6,11,5,1
2023-07-10,300750,0.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,6,22,14,5,3,5,2,1
2023-07-11,300750,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2,12,4,4,4,0,1,3
2023-07-12,300750,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,7,16,6,6,4,4,2,2
2023-07-13,300750,0.0,7.0,6.0,1.0,0.0,2.0,0.0,0.0,2,11,6,2,3,2,0,1
2023-07-14,300750,1.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,9,22,7,12,3,4,6,1
2023-07-17,300750,0.0,6.0,5.0,1.0,0.0,3.0,1.0,0.0,7,12,5,5,2,2,0,0
2023-07-18,300750,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,4,30,16,9,5,6,4,2
2023-07-19,300750,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5,11,5,3,3,1,1,2
2023-07-20,300750,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,27,34,23,7,4,6,1,1
2023-07-21,300750,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,18,40,13,17,10,6,2,5
2023-07-24,300750,0.0,6.0,3.0,3.0,0.0,2.0,3.0,0.0,18,38,15,10,13,10,3,4
2023-07-25,300750,0.0,5.0,4.0,1.0,0.0,4.0,1.0,0.0,12,26,18,3,5,8,0,0
2023-07-26,300750,1.0,28.0,14.0,10.0,4.0,10.0,9.0,4.0,43,53,29,10,14,11,5,6
2023-07-27,300750,0.0,13.0,8.0,5.0,0.0,4.0,0.0,0.0,25,35,25,4,6,4,0,2
2023-07-28,300750,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,12,10,0,3,4,0,1
2023-07-31,300750,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,11,23,15,5,3,3,2,0
2023-08-01,300750,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,7,11,5,4,2,4,2,1
2023-08-02,300750,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,13,24,17,3,4,4,1,1
2023-08-03,300750,0.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,13,23,8,9,7,4,3,4
2023-08-04,300750,0.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,15,21,7,5,9,3,0,2
2023-08-07,300750,1.0,5.0,4.0,1.0,0.0,3.0,0.0,0.0,13,26,12,5,9,3,5,3
2023-08-08,300750,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6,11,7,2,2,5,2,1
2023-08-09,300750,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,11,4,3,4,2,3,2
2023-08-10,300750,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,9,24,14,5,5,6,4,2
2023-08-11,300750,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,17,6,7,4,2,3,1
2023-08-14,300750,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,15,44,17,17,10,5,6,5
2023-08-15,300750,1.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,3,20,11,6,3,6,3,2
2023-08-16,300750,,,,,,,,,40,60,23,26,11,8,2,1
2023-08-17,300750,4.0,10.0,5.0,5.0,0.0,5.0,5.0,0.0,25,39,17,17,5,3,0,2
2023-08-18,300750,2.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,22,38,25,9,4,15,3,1
2023-08-21,300750,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,7,12,6,3,3,2,1,0
2023-08-22,300750,1.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,6,20,9,4,7,4,0,3
2023-08-23,300750,0.0,5.0,4.0,0.0,1.0,4.0,0.0,1.0,1,17,9,5,3,4,2,1
2023-08-24,300750,0.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,11,23,16,6,1,7,1,1
2023-08-25,300750,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,5,20,15,4,1,6,0,0
2023-08-28,300750,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3,14,7,5,2,4,2,0
2023-08-29,300750,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,9,25,12,7,6,3,4,3
2023-08-30,300750,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,11,9,0,3,3,0,0
2023-08-31,300750,1.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,4,6,0,4,2,0,2,1
2023-09-01,300750,1.0,5.0,4.0,1.0,0.0,3.0,1.0,0.0,2,7,6,1,0,1,0,0
2023-09-04,300750,0.0,6.0,5.0,1.0,0.0,3.0,1.0,0.0,2,14,8,4,2,3,3,0
2023-09-05,300750,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,8,12,4,5,3,2,1,2
2023-09-06,300750,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6,13,10,2,1,5,1,1
2023-09-07,300750,0.0,7.0,5.0,2.0,0.0,3.0,2.0,0.0,9,25,12,8,5,4,4,2
2023-09-08,300750,1.0,7.0,4.0,1.0,2.0,2.0,1.0,2.0,5,13,7,5,1,2,1,0
2023-09-11,300750,0.0,6.0,2.0,4.0,0.0,2.0,4.0,0.0,4,20,15,4,1,5,0,1
2023-09-12,300750,1.0,8.0,4.0,4.0,0.0,2.0,3.0,0.0,4,11,10,0,1,5,0,0
2023-09-13,300750,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5,22,15,5,2,5,3,2
2023-09-14,300750,0.0,11.0,10.0,0.0,1.0,9.0,0.0,1.0,8,18,7,8,3,2,3,1
2023-09-15,300750,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4,13,4,5,4,4,3,4
2023-09-18,300750,0.0,7.0,4.0,3.0,0.0,4.0,3.0,0.0,8,27,12,8,7,6,2,3
2023-09-19,300750,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,4,13,7,4,3,6,2,1
2023-09-20,300750,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4,22,11,4,7,6,1,3
2023-09-21,300750,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,6,15,6,8,1,3,4,0
2023-09-22,300750,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,7,19,9,8,2,3,2,1
2023-09-25,300750,0.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,4,32,20,8,4,2,5,1
2023-09-26,300750,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,21,40,19,7,14,5,3,6
2023-09-27,300750,0.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,10,23,15,5,3,6,3,1
2023-09-28,300750,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4,18,7,4,7,4,1,4
2023-10-09,300750,,,,,,,,,11,17,13,1,3,4,1,2
2023-10-10,300750,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3,14,11,1,2,7,1,1
2023-10-11,300750,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,5,26,12,9,5,8,4,5
2023-10-12,300750,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2,15,10,4,1,4,1,0
2023-10-13,300750,0.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,4,12,5,4,3,2,0,2
2023-10-16,300750,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,6,13,5,6,2,3,3,0
