Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600436,109.99,110.61,108.63,109.22,46240,506134400.0,-0.65,-0.5916082643123692,0,1,0,1,0,0,1,0,,,,,,,,
2020-01-03,600436,109.5,109.58,108.22,109.0,32109,349794656.0,-0.22,-0.2014283098333638,,,,,,,,,0,1,0,1,0,0,1,0
2020-01-06,600436,108.29,109.51,108.04,108.64,37808,411097056.0,-0.36,-0.3302752293577982,0,2,1,0,1,1,0,1,0,8,1,1,6,1,1,1
2020-01-07,600436,108.94,110.07,107.75,110.05,39316,428715936.0,1.41,1.2978645066273933,,,,,,,,,,,,,,,,
2020-01-08,600436,109.67,111.2,109.2,109.9,33060,364244800.0,-0.15,-0.1363016810540663,0,1,1,0,0,1,0,0,,,,,,,,
2020-01-09,600436,110.59,115.23,109.83,114.1,83502,943967424.0,4.2,3.821656050955414,,,,,,,,,0,2,1,1,0,1,1,0
2020-01-10,600436,114.3,115.28,113.4,114.65,44102,504900288.0,0.55,0.4820333041191936,,,,,,,,,1,5,1,3,1,0,1,1
2020-01-13,600436,114.77,116.37,113.47,116.17,60347,694164736.0,1.52,1.325774095071958,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2020-01-14,600436,116.39,116.87,114.46,114.65,31853,367185568.0,-1.52,-1.3084273048119135,,,,,,,,,,,,,,,,
2020-01-15,600436,114.7,116.43,114.52,115.62,32126,372003904.0,0.97,0.8460532054077627,,,,,,,,,,,,,,,,
2020-01-16,600436,116.1,118.85,115.21,118.85,43181,506796544.0,3.23,2.7936343193219164,0,1,0,1,0,0,0,0,,,,,,,,
2020-01-17,600436,118.78,124.94,118.33,123.38,78761,960075008.0,4.53,3.811527135044173,0,1,0,1,0,0,1,0,2,2,1,0,1,1,0,0
2020-01-20,600436,123.0,129.0,122.0,125.99,73340,926490368.0,2.61,2.115415788620522,0,1,0,1,0,0,1,0,4,7,4,3,0,2,2,0
2020-01-21,600436,130.4,133.48,129.3,129.6,93453,1225794560.0,3.61,2.8653067703786017,,,,,,,,,3,3,0,2,1,0,0,0
2020-01-22,600436,129.3,130.3,127.01,128.07,60583,778121152.0,-1.53,-1.1805555555555556,0,1,0,1,0,0,0,0,5,6,4,1,1,0,0,0
2020-01-23,600436,128.07,132.78,126.18,128.79,76348,990684800.0,0.72,0.5621925509486999,,,,,,,,,0,1,0,1,0,0,1,0
2020-02-03,600436,123.0,128.0,115.91,119.41,120599,1456631552.0,-9.38,-7.283174159484432,0,1,0,0,1,0,0,0,3,6,2,1,3,1,0,0
2020-02-04,600436,120.16,124.95,120.16,123.43,70602,869403648.0,4.02,3.366552215057365,0,1,0,1,0,0,0,0,0,10,1,4,5,0,0,0
2020-02-05,600436,123.77,135.77,123.77,135.77,98618,1287480704.0,12.34,9.997569472575549,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2020-02-06,600436,137.5,137.73,131.97,134.29,102340,1372821632.0,-1.48,-1.0900788097517862,,,,,,,,,0,8,2,5,1,0,0,0
2020-02-07,600436,132.95,133.8,129.52,132.44,68277,898481984.0,-1.85,-1.3776156080125102,0,1,0,0,1,0,0,0,0,2,1,1,0,0,1,0
2020-02-10,600436,131.3,131.98,128.01,129.82,59587,772058432.0,-2.62,-1.978254303835699,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2020-02-11,600436,129.11,132.65,129.0,131.64,51469,672788672.0,1.82,1.4019411492836231,,,,,,,,,0,2,0,0,2,0,0,1
2020-02-12,600436,131.64,131.87,129.41,130.09,38110,496028320.0,-1.55,-1.1774536615010636,0,2,0,0,2,0,0,1,0,2,1,0,1,1,0,0
2020-02-13,600436,129.3,129.32,126.68,127.09,55981,713970240.0,-3.0,-2.306095779844723,,,,,,,,,0,3,0,3,0,0,1,0
