Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600276,88.0,88.1,86.85,87.68,210809,1843430784.0,0.16,0.1828153564899451,0,1,1,0,0,1,0,0,5,7,4,3,0,1,0,0
2020-01-03,600276,88.02,88.2,85.7,85.95,218177,1888231552.0,-1.73,-1.9730839416058392,0,2,1,0,1,0,0,0,0,3,0,0,3,0,0,0
2020-01-06,600276,85.55,85.71,83.55,84.09,297348,2508527360.0,-1.86,-2.164048865619546,,,,,,,,,0,3,1,0,2,1,0,0
2020-01-07,600276,84.1,85.43,83.68,84.87,189409,1603978368.0,0.78,0.927577595433464,,,,,,,,,0,4,1,1,2,1,0,1
2020-01-08,600276,84.03,84.84,84.0,84.68,123041,1038810496.0,-0.19,-0.2238718039354306,,,,,,,,,0,3,1,1,1,0,1,1
2020-01-09,600276,85.0,87.2,84.97,86.88,260171,2246442496.0,2.2,2.5980160604629194,,,,,,,,,0,3,3,0,0,2,0,0
2020-01-10,600276,87.4,88.5,87.1,87.5,232566,2041426816.0,0.62,0.7136279926335175,,,,,,,,,1,6,2,4,0,1,2,0
2020-01-13,600276,88.38,88.48,86.5,87.84,215037,1878457216.0,0.34,0.3885714285714285,,,,,,,,,2,2,1,0,1,1,0,1
2020-01-14,600276,87.8,87.8,86.08,86.51,214681,1864841472.0,-1.33,-1.5141165755919854,,,,,,,,,0,5,3,0,2,1,0,2
2020-01-15,600276,86.65,87.95,86.06,86.93,164960,1436762624.0,0.42,0.4854930065888336,,,,,,,,,1,5,4,1,0,0,1,0
2020-01-16,600276,87.64,87.75,85.6,86.44,207123,1785398528.0,-0.49,-0.5636719199355804,0,1,1,0,0,1,0,0,14,21,0,17,4,0,2,0
2020-01-17,600276,86.5,90.68,86.5,90.66,526241,4707819520.0,4.22,4.881999074502545,0,1,0,1,0,0,0,0,22,41,14,14,13,9,1,1
2020-01-20,600276,92.78,93.48,89.08,90.1,293527,2653002752.0,-0.56,-0.6176924773880432,1,1,1,0,0,1,0,0,3,4,3,0,1,1,0,1
2020-01-21,600276,90.1,91.99,89.86,90.37,199509,1809663616.0,0.27,0.2996670366259711,,,,,,,,,0,3,3,0,0,0,0,0
2020-01-22,600276,90.35,91.18,89.51,90.33,162262,1464485248.0,-0.04,-0.0442624764855593,,,,,,,,,0,1,0,0,1,0,0,1
2020-01-23,600276,90.02,90.6,87.2,87.99,237015,2099350016.0,-2.34,-2.590501494520093,,,,,,,,,0,1,1,0,0,1,0,0
2020-02-03,600276,80.58,86.88,80.4,85.46,410420,3455638272.0,-2.53,-2.8753267416751904,,,,,,,,,0,2,2,0,0,2,0,0
2020-02-04,600276,85.44,88.08,83.46,86.75,324330,2781000960.0,1.29,1.5094781184179733,,,,,,,,,0,2,1,0,1,0,0,1
2020-02-05,600276,87.0,88.97,86.29,88.91,296758,2594153216.0,2.16,2.489913544668588,,,,,,,,,0,2,1,0,1,1,0,1
2020-02-06,600276,89.45,91.4,88.29,90.09,308324,2772379648.0,1.18,1.3271847936115173,,,,,,,,,1,8,2,6,0,0,1,0
2020-02-07,600276,90.5,90.6,87.84,89.65,224676,2000843776.0,-0.44,-0.4884004884004884,0,1,0,1,0,0,1,0,,,,,,,,
2020-02-10,600276,88.7,88.9,87.3,88.5,165484,1459245696.0,-1.15,-1.2827663134411602,,,,,,,,,1,3,1,0,2,1,0,1
2020-02-11,600276,89.0,90.89,88.51,90.15,229187,2068042624.0,1.65,1.864406779661017,,,,,,,,,0,1,0,0,1,0,0,0
2020-02-12,600276,90.51,92.96,90.3,92.96,249630,2304729600.0,2.81,3.117027176927343,,,,,,,,,,,,,,,,
2020-02-13,600276,93.21,93.64,91.26,91.45,185216,1705612800.0,-1.51,-1.624354561101549,,,,,,,,,0,5,0,5,0,0,1,0
2020-02-14,600276,91.65,92.45,91.01,91.55,150103,1377251072.0,0.1,0.1093493712411153,,,,,,,,,2,4,1,2,1,1,2,0
2020-02-17,600276,91.55,92.79,91.05,92.38,162569,1497322240.0,0.83,0.9066084107045332,,,,,,,,,7,9,0,6,3,0,1,0
2020-02-18,600276,92.39,93.55,90.24,90.6,227545,2074194304.0,-1.78,-1.9268239878761635,,,,,,,,,,,,,,,,
2020-02-19,600276,90.39,90.9,89.39,89.68,168513,1515228288.0,-0.92,-1.0154525386313469,,,,,,,,,0,1,0,0,1,0,0,1
2020-02-20,600276,90.18,91.08,89.25,90.8,160275,1451548160.0,1.12,1.248884924174844,,,,,,,,,0,1,0,1,0,0,1,0
2020-02-21,600276,90.31,90.7,89.88,90.2,193347,1743549952.0,-0.6,-0.6607929515418502,,,,,,,,,,,,,,,,
2020-02-24,600276,89.97,90.05,87.55,88.38,279507,2473859328.0,-1.82,-2.0177383592017737,,,,,,,,,2,3,1,0,2,1,0,1
2020-02-25,600276,87.37,89.99,87.2,88.31,231843,2056139136.0,-0.07,-0.079203439692238,,,,,,,,,0,2,1,1,0,0,1,0
2020-02-26,600276,87.9,87.99,86.5,86.68,229985,2000880384.0,-1.63,-1.8457705809081644,,,,,,,,,0,16,12,1,3,3,0,1
2020-02-27,600276,87.0,88.0,86.3,87.21,190021,1655869312.0,0.53,0.6114443931702815,,,,,,,,,2,3,1,1,1,1,1,1
2020-02-28,600276,86.0,86.58,83.66,84.09,269596,2290273536.0,-3.12,-3.577571379428965,,,,,,,,,0,5,1,3,1,1,1,0
2020-03-02,600276,85.05,86.41,83.12,85.2,269891,2293961216.0,1.11,1.3200142704245452,,,,,,,,,5,8,1,6,1,0,1,0
2020-03-03,600276,86.26,89.25,86.26,88.34,292430,2585791488.0,3.14,3.685446009389672,0,1,0,1,0,0,1,0,2,2,0,2,1,0,0,1
2020-03-04,600276,88.0,88.11,86.4,87.8,150531,1316422912.0,-0.54,-0.611274620783337,,,,,,,,,0,3,2,0,1,2,0,1
2020-03-05,600276,89.61,92.5,89.01,91.7,441925,4032311040.0,3.9,4.441913439635535,0,2,2,0,0,2,0,0,7,7,5,1,2,2,0,1
2020-03-06,600276,92.0,93.8,91.7,92.25,312582,2902987264.0,0.55,0.5997818974918212,,,,,,,,,3,3,1,2,1,1,1,1
2020-03-09,600276,90.05,91.3,88.79,88.89,328201,2951425536.0,-3.36,-3.642276422764228,0,1,1,0,0,1,0,0,1,5,2,2,1,0,1,1
2020-03-10,600276,89.25,91.6,88.15,90.6,262844,2370345216.0,1.71,1.9237259534255824,,,,,,,,,2,4,2,0,2,1,0,1
2020-03-11,600276,91.79,91.79,88.81,89.03,160102,1436872960.0,-1.57,-1.7328918322295808,0,1,0,1,0,0,1,0,2,3,1,1,1,0,1,0
2020-03-12,600276,87.51,89.0,86.0,86.38,250774,2177872640.0,-2.65,-2.976524766932495,,,,,,,,,4,3,1,0,3,0,0,0
2020-03-13,600276,82.2,86.0,82.0,84.7,349671,2922931200.0,-1.68,-1.9448946515397083,,,,,,,,,1,1,0,0,1,0,0,0
2020-03-16,600276,85.0,85.7,81.55,82.05,289940,2414261504.0,-2.65,-3.128689492325856,,,,,,,,,,,,,,,,
2020-03-17,600276,82.05,83.96,79.08,81.09,272934,2216055040.0,-0.96,-1.170018281535649,,,,,,,,,5,6,1,2,3,0,2,1
2020-03-18,600276,81.2,84.26,80.29,80.6,283896,2335986688.0,-0.49,-0.6042668639782957,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2020-03-19,600276,80.5,81.8,77.18,79.0,322310,2538661376.0,-1.6,-1.9851116625310168,,,,,,,,,2,4,2,0,2,1,0,0
2020-03-20,600276,79.98,80.99,78.66,80.16,248832,1986863616.0,1.16,1.4683544303797469,,,,,,,,,,,,,,,,
2020-03-23,600276,80.0,83.49,79.31,82.3,415207,3397352192.0,2.14,2.669660678642715,1,2,2,0,0,2,0,0,19,22,12,4,7,3,1,2
2020-03-24,600276,83.04,86.0,82.88,85.66,319005,2710737920.0,3.36,4.082624544349939,1,2,1,1,0,0,1,0,6,14,4,2,8,1,2,1
2020-03-25,600276,88.15,89.98,86.61,88.97,318446,2820988160.0,3.31,3.864113938827924,0,1,1,0,0,1,0,0,3,10,2,0,9,1,0,5
2020-03-26,600276,88.9,91.5,88.15,90.28,317703,2877001216.0,1.31,1.4724064291334158,0,2,1,1,0,1,0,0,3,5,1,0,4,1,0,2
2020-03-27,600276,91.05,93.25,90.08,90.89,284698,2609107712.0,0.61,0.6756756756756757,0,1,1,0,0,0,0,0,5,7,4,1,2,1,1,0
2020-03-30,600276,90.0,92.45,88.68,90.7,256846,2322353920.0,-0.19,-0.2090438992188359,,,,,,,,,4,6,3,0,3,3,0,1
2020-03-31,600276,91.17,92.18,90.0,92.03,263044,2400237056.0,1.33,1.4663726571113562,,,,,,,,,3,8,4,3,1,0,1,1
2020-04-01,600276,91.38,91.49,89.2,90.0,193044,1744533504.0,-2.03,-2.2058024557209603,,,,,,,,,1,8,3,2,3,1,0,1
2020-04-02,600276,90.05,91.99,89.62,91.85,181388,1648761216.0,1.85,2.055555555555556,,,,,,,,,2,2,1,1,0,0,1,0
2020-04-03,600276,91.8,95.0,91.53,93.73,292103,2735077888.0,1.88,2.0468154599891126,,,,,,,,,1,3,3,0,0,2,0,0
2020-04-07,600276,94.5,95.98,93.58,95.5,237684,2257928704.0,1.77,1.8884028592766453,,,,,,,,,2,19,5,1,13,3,0,1
2020-04-08,600276,94.9,96.5,94.23,94.78,161198,1536416768.0,-0.72,-0.7539267015706806,,,,,,,,,1,4,4,0,0,2,0,0
2020-04-09,600276,94.79,97.8,94.45,96.79,177080,1710400000.0,2.01,2.1207005697404515,0,1,1,0,0,1,0,0,0,6,6,0,0,1,0,0
2020-04-10,600276,96.78,99.68,95.9,96.21,171076,1670871552.0,-0.58,-0.5992354582084927,,,,,,,,,1,7,2,3,2,1,2,2
2020-04-13,600276,96.98,97.37,95.28,96.67,93329,900406336.0,0.46,0.4781207774659599,,,,,,,,,0,1,0,0,1,0,0,1
2020-04-14,600276,97.72,98.54,96.08,98.49,193455,1889381760.0,1.82,1.882693700217234,,,,,,,,,1,3,3,0,0,1,0,0
2020-04-15,600276,98.51,99.55,96.88,97.43,144663,1415306496.0,-1.06,-1.0762513960808204,0,1,1,0,0,1,0,0,0,4,1,2,1,1,1,1
2020-04-16,600276,96.17,97.92,95.52,97.41,139842,1358631680.0,-0.02,-0.0205275582469465,,,,,,,,,1,3,1,1,1,0,1,1
2020-04-17,600276,97.55,98.2,96.36,96.6,147495,1432127360.0,-0.81,-0.8315368032029566,,,,,,,,,2,4,2,1,1,0,0,0
2020-04-20,600276,96.6,97.5,96.01,96.7,128541,1242369664.0,0.1,0.10351966873706,0,1,1,0,0,1,0,0,3,4,2,1,1,2,0,1
2020-04-21,600276,97.0,97.02,94.25,95.3,183203,1741681280.0,-1.4,-1.4477766287487073,,,,,,,,,1,1,0,1,0,0,0,0
2020-04-22,600276,95.29,97.5,94.11,97.5,177450,1708014976.0,2.2,2.308499475341028,,,,,,,,,0,1,0,1,0,0,1,0
2020-04-23,600276,98.0,98.77,95.0,96.05,193765,1870197504.0,-1.45,-1.4871794871794872,,,,,,,,,6,4,6,0,0,2,0,0
2020-04-24,600276,95.98,95.99,94.5,95.28,108507,1032161856.0,-0.77,-0.8016657990629881,,,,,,,,,3,4,3,0,1,1,0,0
2020-04-27,600276,95.9,97.3,94.29,96.35,183859,1769049088.0,1.07,1.123005877413938,,,,,,,,,11,12,7,0,6,1,0,2
2020-04-28,600276,96.4,97.0,95.05,96.05,221291,2124684672.0,-0.3,-0.3113648157758173,,,,,,,,,1,3,3,0,0,2,0,0
2020-04-29,600276,95.56,96.0,91.65,93.39,241029,2258366976.0,-2.66,-2.769390942217595,,,,,,,,,11,10,3,0,8,0,0,1
2020-04-30,600276,93.4,94.6,92.44,93.0,196497,1838839168.0,-0.39,-0.4176035978156119,,,,,,,,,3,2,1,0,2,0,0,0
2020-05-06,600276,92.51,96.42,92.1,96.42,260013,2455778560.0,3.42,3.6774193548387095,,,,,,,,,3,4,1,1,2,0,1,1
2020-05-07,600276,96.55,97.33,95.6,96.6,124586,1201384832.0,0.18,0.1866832607342874,,,,,,,,,2,3,1,1,1,0,1,1
2020-05-08,600276,96.96,98.69,96.43,97.05,167320,1633145984.0,0.45,0.4658385093167702,,,,,,,,,1,1,0,0,1,0,0,1
2020-05-11,600276,96.7,96.78,93.39,93.68,329389,3102541568.0,-3.37,-3.4724368882019583,,,,,,,,,10,13,4,0,9,2,0,1
2020-05-12,600276,93.68,95.53,93.52,95.44,182856,1732154240.0,1.76,1.8787361229718187,2,3,1,0,2,1,0,2,27,36,10,2,27,3,1,2
2020-05-13,600276,95.44,97.0,94.1,95.7,224920,2144887808.0,0.26,0.2724224643755238,1,1,0,0,1,0,0,1,19,24,11,1,13,6,0,1
2020-05-14,600276,95.46,98.0,94.7,97.2,222616,2155706368.0,1.5,1.5673981191222568,0,1,0,1,0,0,0,0,9,16,10,3,4,4,1,0
2020-05-15,600276,97.8,98.15,94.51,94.83,253660,2426297856.0,-2.37,-2.438271604938272,,,,,,,,,5,9,1,1,7,1,0,0
2020-05-18,600276,94.95,98.2,94.1,97.2,301163,2909787648.0,2.37,2.49920911104081,,,,,,,,,1,0,0,0,1,0,0,0
2020-05-19,600276,99.0,99.97,97.31,97.94,185348,1822548224.0,0.74,0.7613168724279836,,,,,,,,,,,,,,,,
2020-05-20,600276,98.52,99.97,97.15,97.9,193245,1903175296.0,-0.04,-0.0408413314274045,,,,,,,,,1,1,0,0,1,0,0,0
2020-05-21,600276,98.3,101.0,98.03,99.74,270698,2696444160.0,1.84,1.8794688457609805,1,1,1,0,0,1,0,0,,,,,,,,
2020-05-22,600276,99.77,99.88,95.38,95.88,284477,2753874432.0,-3.86,-3.8700621616202127,,,,,,,,,1,1,0,0,1,0,0,0
2020-05-25,600276,80.6,81.73,80.05,80.95,199368,1612062848.0,-14.93,-15.571547768043386,,,,,,,,,0,1,1,0,0,1,0,0
2020-05-26,600276,80.65,81.9,80.26,81.5,211371,1715356672.0,0.55,0.6794317479925881,,,,,,,,,0,1,1,0,0,1,0,0
2020-05-27,600276,81.13,81.13,78.41,79.87,311442,2473825792.0,-1.63,-2.0,,,,,,,,,,,,,,,,
2020-05-28,600276,79.71,79.93,77.33,78.5,231916,1821259520.0,-1.37,-1.7152873419306374,,,,,,,,,1,5,2,1,2,2,1,1
2020-05-29,600276,78.1,79.35,77.8,78.7,173189,1364918144.0,0.2,0.2547770700636942,1,1,1,0,0,1,0,0,7,7,4,2,1,1,1,1
2020-06-01,600276,79.8,80.8,79.59,80.22,261484,2101270400.0,1.52,1.9313850063532405,,,,,,,,,3,3,0,3,0,0,1,0
2020-06-02,600276,80.27,80.6,79.53,80.4,176093,1410531584.0,0.18,0.2243829468960358,,,,,,,,,0,1,0,0,1,0,0,1
2020-06-03,600276,80.66,80.79,79.9,80.17,209537,1681758208.0,-0.23,-0.2860696517412935,,,,,,,,,3,5,3,1,1,2,1,1
2020-06-04,600276,80.58,81.26,79.91,81.2,209797,1692441984.0,1.03,1.2847698640389174,,,,,,,,,2,1,1,0,1,1,0,1
2020-06-05,600276,81.2,82.32,80.42,82.3,185789,1515416320.0,1.1,1.354679802955665,0,2,1,0,1,1,0,1,0,6,4,0,2,1,0,1
2020-06-08,600276,82.52,82.69,79.68,80.3,330383,2666553088.0,-2.0,-2.4301336573511545,0,1,1,0,0,1,0,0,,,,,,,,
2020-06-09,600276,80.3,83.0,80.3,82.97,352699,2896055296.0,2.67,3.325031133250312,0,1,0,0,1,0,0,0,3,2,3,0,0,2,0,0
2020-06-10,600276,83.01,85.5,82.54,84.54,319124,2688996864.0,1.57,1.892250210919609,,,,,,,,,1,1,1,0,0,1,0,0
2020-06-11,600276,84.35,85.36,83.58,84.46,221178,1868953216.0,-0.08,-0.0946297610598533,,,,,,,,,,,,,,,,
2020-06-12,600276,83.11,85.85,83.11,85.84,233958,1985846016.0,1.38,1.633909542978925,,,,,,,,,2,7,5,0,2,3,0,0
2020-06-15,600276,85.1,86.6,84.08,84.24,254781,2163193856.0,-1.6,-1.863932898415657,,,,,,,,,,,,,,,,
2020-06-16,600276,85.1,87.61,84.58,87.14,274286,2370702080.0,2.9,3.442545109211776,,,,,,,,,0,1,0,1,0,0,1,0
2020-06-17,600276,87.3,90.05,87.15,89.65,331274,2947855872.0,2.51,2.880422308928161,,,,,,,,,10,15,3,10,2,2,2,2
2020-06-18,600276,89.6,89.96,87.58,89.3,214876,1906117632.0,-0.35,-0.3904071388733965,0,1,0,1,0,0,1,0,2,3,1,1,1,0,0,1
2020-06-19,600276,89.5,93.32,89.3,92.98,334485,3084701952.0,3.68,4.120940649496081,,,,,,,,,5,8,3,2,3,2,2,1
2020-06-22,600276,92.9,95.41,92.2,93.23,292777,2742046464.0,0.25,0.2688750268875027,,,,,,,,,9,12,12,2,0,10,1,0
2020-06-23,600276,92.27,94.5,92.0,94.5,254530,2382353664.0,1.27,1.3622224605813578,,,,,,,,,2,6,3,2,1,2,2,1
2020-06-24,600276,94.0,94.4,92.03,92.95,310912,2883479552.0,-1.55,-1.64021164021164,,,,,,,,,3,11,5,1,6,3,0,0
2020-06-29,600276,92.4,93.44,91.4,92.23,271305,2496861184.0,-0.72,-0.7746100053792362,,,,,,,,,8,9,5,1,3,1,1,1
2020-06-30,600276,92.88,93.6,91.75,92.3,257668,2381145856.0,0.07,0.075897213488019,,,,,,,,,2,3,1,2,0,0,1,0
2020-07-01,600276,92.4,92.56,89.31,91.05,420680,3806871808.0,-1.25,-1.3542795232936078,0,1,0,0,1,0,0,1,1,2,1,0,1,0,0,0
2020-07-02,600276,90.98,91.75,90.0,91.2,345271,3133500928.0,0.15,0.1647446457990115,1,2,2,0,0,1,0,0,4,5,1,3,1,1,0,0
2020-07-03,600276,91.32,92.0,90.5,91.88,299107,2732248832.0,0.68,0.7456140350877193,,,,,,,,,1,2,1,1,0,1,0,0
2020-07-06,600276,92.0,93.4,91.15,93.13,496528,4586141696.0,1.25,1.3604701784936877,,,,,,,,,5,6,4,2,0,2,1,0
2020-07-07,600276,93.47,98.22,92.95,97.29,474944,4572860928.0,4.16,4.466874261784602,,,,,,,,,2,2,1,1,0,1,0,0
2020-07-08,600276,97.97,99.76,96.06,97.06,358710,3498289664.0,-0.23,-0.2364066193853428,0,1,1,0,0,1,0,0,1,2,1,0,1,1,0,0
2020-07-09,600276,97.1,99.22,96.61,98.51,282674,2775336448.0,1.45,1.4939212858025963,0,1,0,0,1,0,0,1,2,5,3,1,1,1,0,0
2020-07-10,600276,98.6,100.41,98.05,99.35,293976,2930401024.0,0.84,0.8527053091056745,,,,,,,,,2,7,5,0,2,3,0,1
2020-07-13,600276,99.58,100.88,99.05,99.82,323715,3235758080.0,0.47,0.4730749874182184,0,1,1,0,0,1,0,0,,,,,,,,
2020-07-14,600276,99.8,99.8,97.0,98.43,332262,3260726016.0,-1.39,-1.392506511721098,,,,,,,,,0,3,1,0,2,1,0,0
2020-07-15,600276,99.9,105.0,99.06,102.99,478899,4911463936.0,4.56,4.6327339225845785,,,,,,,,,6,10,2,3,5,2,2,3
2020-07-16,600276,103.3,104.16,96.26,96.35,475574,4706824192.0,-6.64,-6.447227886202544,0,2,2,0,0,0,0,0,1,4,0,0,4,0,0,3
2020-07-17,600276,95.91,97.88,95.0,96.33,366631,3529785088.0,-0.02,-0.0207576543850544,0,1,1,0,0,1,0,0,0,2,1,1,0,1,0,0
2020-07-20,600276,96.46,97.58,94.22,96.49,256361,2454392064.0,0.16,0.1660957126544171,0,3,2,1,0,2,1,0,4,4,3,1,0,1,1,0
2020-07-21,600276,97.4,99.98,96.48,99.3,324188,3203921920.0,2.81,2.912218882785781,0,1,1,0,0,1,0,0,3,6,3,2,1,1,1,1
2020-07-22,600276,98.99,101.06,97.47,99.37,301276,3007068672.0,0.07,0.0704934541792547,,,,,,,,,2,2,1,0,1,0,0,1
2020-07-23,600276,98.81,100.88,98.0,99.37,345556,3430336256.0,0.0,0.0,1,2,0,2,0,0,1,0,3,3,3,0,0,1,0,0
2020-07-24,600276,98.11,98.79,94.0,94.79,444160,4253626880.0,-4.58,-4.609036932675858,0,1,1,0,0,1,0,0,2,2,2,0,0,1,0,0
2020-07-27,600276,94.78,96.96,94.49,95.39,249829,2383712768.0,0.6,0.6329781622534022,0,1,0,0,1,0,0,0,6,6,0,0,6,0,0,2
2020-07-28,600276,95.4,96.21,94.2,94.6,285202,2708493824.0,-0.79,-0.8281790544082189,0,1,0,0,1,0,0,1,6,14,6,0,8,4,0,1
2020-07-29,600276,94.24,96.38,94.0,95.85,266036,2540596992.0,1.25,1.321353065539112,,,,,,,,,1,11,5,0,6,1,0,0
2020-07-30,600276,95.86,96.29,94.61,94.97,272996,2602558976.0,-0.88,-0.9181011997913404,,,,,,,,,0,2,2,0,0,2,0,0
2020-07-31,600276,94.87,95.48,91.84,94.38,560034,5254218240.0,-0.59,-0.6212488154153943,,,,,,,,,12,14,10,1,3,2,1,2
2020-08-03,600276,92.7,93.74,91.5,93.2,639978,5931855360.0,-1.18,-1.2502648866285229,,,,,,,,,8,9,6,1,2,2,1,1
2020-08-04,600276,93.5,95.82,93.45,93.98,407385,3857608960.0,0.78,0.8369098712446352,,,,,,,,,6,6,4,0,2,1,0,1
