Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600887,31.16,31.97,30.97,31.75,546042,1724087040,0.81,2.6179702650290886,,,,,,,,,2,2,1,1,0,1,1,0
2020-01-03,600887,32.0,32.0,31.26,31.74,426708,1349519360,-0.01,-0.0314960629921259,,,,,,,,,0,1,0,1,0,0,1,0
2020-01-06,600887,31.47,31.68,30.82,31.09,428995,1344879104,-0.65,-2.0478890989287963,0,2,2,0,0,2,0,0,0,3,2,0,1,1,0,1
2020-01-07,600887,31.27,32.46,31.09,32.15,632229,2024756224,1.06,3.409456416854294,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,0
2020-01-08,600887,31.92,32.48,31.78,32.19,463519,1491786624,0.04,0.1244167962674961,,,,,,,,,0,4,0,0,4,0,0,0
2020-01-09,600887,32.44,32.93,32.4,32.49,437331,1431347968,0.3,0.9319664492078285,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
2020-01-10,600887,32.51,32.62,32.1,32.42,270937,875323456,-0.07,-0.2154509079716835,,,,,,,,,,,,,,,,
2020-01-13,600887,32.28,32.99,32.24,32.99,387054,1265476480,0.57,1.75817396668723,,,,,,,,,0,1,0,1,0,0,1,0
2020-01-14,600887,33.15,33.15,32.58,32.73,261589,856541312,-0.26,-0.7881176113973931,,,,,,,,,0,1,0,1,0,0,1,0
2020-01-15,600887,32.7,33.64,32.64,33.27,486043,1618594304,0.54,1.6498625114573784,,,,,,,,,1,1,0,0,1,0,0,1
2020-01-16,600887,33.27,33.65,33.2,33.53,284379,950970048,0.26,0.7814848211602045,0,1,1,0,0,1,0,0,5,5,5,0,0,1,0,0
2020-01-17,600887,33.5,33.64,32.77,32.88,393480,1300292864,-0.65,-1.938562481359976,,,,,,,,,3,4,2,1,1,0,0,0
2020-01-20,600887,32.83,32.95,32.39,32.89,332124,1086237568,0.01,0.0304136253041362,,,,,,,,,,,,,,,,
2020-01-21,600887,32.66,32.66,31.9,32.2,391528,1261249664,-0.69,-2.097902097902098,,,,,,,,,,,,,,,,
2020-01-22,600887,32.06,32.52,31.52,32.45,370711,1186652032,0.25,0.7763975155279503,,,,,,,,,,,,,,,,
2020-01-23,600887,32.2,32.2,30.4,30.64,764166,2370378752,-1.81,-5.577812018489984,,,,,,,,,2,3,0,1,2,0,0,2
2020-02-03,600887,27.7,29.03,27.7,28.38,1284504,3648175360,-2.26,-7.37597911227154,,,,,,,,,0,2,0,2,0,0,0,0
2020-02-04,600887,28.66,29.57,28.65,29.54,805723,2359172608,1.16,4.08738548273432,,,,,,,,,1,1,1,0,0,1,0,0
2020-02-05,600887,29.85,29.88,29.31,29.6,601310,1777453056,0.06,0.2031144211238998,0,1,1,0,0,1,0,0,2,3,2,0,1,2,0,1
2020-02-06,600887,29.85,30.3,29.69,30.3,668650,2008471296,0.7,2.364864864864865,,,,,,,,,4,3,1,0,3,1,0,2
2020-02-07,600887,30.25,30.9,29.77,30.75,554096,1678307840,0.45,1.4851485148514851,,,,,,,,,2,6,0,2,4,0,1,1
2020-02-10,600887,30.35,30.61,29.96,30.17,537191,1621145728,-0.58,-1.8861788617886184,,,,,,,,,0,3,2,0,1,0,0,0
2020-02-11,600887,30.16,30.82,30.16,30.23,458072,1395556096,0.06,0.1988730527013589,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
