Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,002120,33.49,33.5,32.15,32.93,129952,427915264.0,-0.37,-1.1111111111111112,,,,,,,,,,,,,,,,
2020-01-03,002120,32.43,33.25,32.32,32.43,70041,228226512.0,-0.5,-1.5183723048891589,,,,,,,,,1,2,0,0,2,0,0,0
2020-01-06,002120,32.43,33.33,31.88,32.98,101451,334192128.0,0.55,1.6959605303731111,,,,,,,,,,,,,,,,
2020-01-07,002120,32.65,33.08,32.11,32.5,119441,386575008.0,-0.48,-1.4554275318374772,,,,,,,,,,,,,,,,
2020-01-08,002120,32.47,32.75,32.04,32.21,71333,231682976.0,-0.29,-0.8923076923076922,,,,,,,,,,,,,,,,
2020-01-09,002120,32.59,32.89,31.97,32.22,88707,287009408.0,0.01,0.0310462589257994,,,,,,,,,,,,,,,,
2020-01-10,002120,32.33,32.39,31.45,31.55,74570,236528256.0,-0.67,-2.079453755431409,,,,,,,,,,,,,,,,
2020-01-13,002120,31.77,32.07,31.37,31.97,91083,290181728.0,0.42,1.3312202852614898,,,,,,,,,,,,,,,,
2020-01-14,002120,32.27,32.88,31.57,31.72,99125,317973984.0,-0.25,-0.781983109164842,,,,,,,,,,,,,,,,
2020-01-15,002120,31.73,32.09,31.0,31.08,82620,258484000.0,-0.64,-2.01765447667087,,,,,,,,,,,,,,,,
2020-01-16,002120,31.15,31.22,30.41,30.45,64096,196112000.0,-0.63,-2.027027027027027,,,,,,,,,,,,,,,,
2020-01-17,002120,30.5,30.97,30.27,30.43,85746,262479648.0,-0.02,-0.0656814449917898,,,,,,,,,0,2,2,0,0,1,0,0
2020-01-20,002120,30.52,32.6,30.52,32.3,151249,481611584.0,1.87,6.145251396648044,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-21,002120,32.7,33.2,31.55,32.34,148061,481289088.0,0.04,0.1238390092879257,,,,,,,,,1,3,0,0,3,0,0,1
2020-01-22,002120,32.34,32.82,30.8,31.14,147194,462122496.0,-1.2,-3.710575139146568,,,,,,,,,,,,,,,,
2020-01-23,002120,30.8,31.55,29.22,29.66,120216,363617600.0,-1.48,-4.752729608220937,,,,,,,,,,,,,,,,
2020-02-03,002120,26.69,29.6,26.69,28.91,146682,420683328.0,-0.75,-2.528658125421443,,,,,,,,,,,,,,,,
2020-02-04,002120,28.8,30.6,28.57,30.51,131810,387785248.0,1.6,5.534417156693186,,,,,,,,,0,3,1,2,0,1,0,0
2020-02-05,002120,30.15,32.78,29.9,32.13,115455,360388224.0,1.62,5.3097345132743365,,,,,,,,,0,2,1,0,1,1,0,1
2020-02-06,002120,32.13,34.56,31.4,33.78,173732,580295168.0,1.65,5.135387488328664,,,,,,,,,0,1,0,1,0,0,1,0
2020-02-07,002120,33.12,33.38,31.68,32.4,90557,294052288.0,-1.38,-4.085257548845471,,,,,,,,,,,,,,,,
2020-02-10,002120,32.4,32.4,31.35,31.73,102055,322805504.0,-0.67,-2.067901234567901,,,,,,,,,,,,,,,,
2020-02-11,002120,32.0,32.22,31.42,31.6,86421,275011968.0,-0.13,-0.4097069019855026,,,,,,,,,0,1,0,1,0,0,0,0
2020-02-12,002120,31.64,31.95,31.31,31.69,65924,208819232.0,0.09,0.2848101265822785,,,,,,,,,0,6,0,6,0,0,1,0
2020-02-13,002120,31.6,31.72,30.83,30.85,79675,247796192.0,-0.84,-2.6506784474597667,,,,,,,,,0,1,0,1,0,0,1,0
2020-02-14,002120,30.78,31.19,30.36,31.11,55300,170842000.0,0.26,0.8427876823338737,,,,,,,,,0,8,4,4,0,4,4,0
2020-02-17,002120,32.23,33.53,31.42,33.5,211826,694398528.0,2.39,7.682417229186757,,,,,,,,,0,1,1,0,0,1,0,0
2020-02-18,002120,33.22,33.22,32.1,32.91,109281,356693568.0,-0.59,-1.761194029850746,,,,,,,,,,,,,,,,
2020-02-19,002120,32.64,32.97,32.17,32.67,95088,310121568.0,-0.24,-0.7292616226071102,,,,,,,,,,,,,,,,
2020-02-20,002120,32.6,33.1,32.4,33.0,83100,272557664.0,0.33,1.0101010101010102,,,,,,,,,1,1,1,0,0,1,0,0
2020-02-21,002120,33.0,33.31,32.48,32.79,127987,421630208.0,-0.21,-0.6363636363636364,,,,,,,,,,,,,,,,
2020-02-24,002120,32.95,32.95,31.92,32.5,88437,285825344.0,-0.29,-0.8844159804818542,,,,,,,,,,,,,,,,
2020-02-25,002120,32.09,33.12,31.92,32.98,92224,300901408.0,0.48,1.4769230769230768,,,,,,,,,,,,,,,,
2020-02-26,002120,32.48,32.62,31.6,31.65,101053,322981824.0,-1.33,-4.032747119466343,,,,,,,,,1,4,0,0,4,0,0,0
2020-02-27,002120,31.15,31.88,30.1,30.51,168236,514379616.0,-1.14,-3.6018957345971563,,,,,,,,,,,,,,,,
2020-02-28,002120,29.55,29.97,28.69,29.58,121318,355316960.0,-0.93,-3.048180924287119,,,,,,,,,,,,,,,,
2020-03-02,002120,29.5,29.92,29.04,29.55,129969,383701472.0,-0.03,-0.101419878296146,,,,,,,,,0,3,0,3,0,0,0,0
2020-03-03,002120,29.78,30.49,29.45,29.65,112749,336691488.0,0.1,0.338409475465313,,,,,,,,,,,,,,,,
2020-03-04,002120,29.83,30.21,29.68,29.98,56765,169678288.0,0.33,1.1129848229342327,,,,,,,,,,,,,,,,
2020-03-05,002120,30.25,30.45,29.77,30.27,76681,230910656.0,0.29,0.9673115410273516,,,,,,,,,,,,,,,,
2020-03-06,002120,30.0,30.55,29.85,30.29,59575,180462016.0,0.02,0.0660720185001651,,,,,,,,,,,,,,,,
2020-03-09,002120,30.29,30.4,29.02,29.03,86917,256699792.0,-1.26,-4.159788709144932,,,,,,,,,,,,,,,,
2020-03-10,002120,28.97,29.77,28.83,29.69,71582,209852656.0,0.66,2.273510161901481,,,,,,,,,1,1,0,0,1,0,0,1
2020-03-11,002120,30.15,31.5,30.02,30.9,160006,493883584.0,1.21,4.075446278208151,,,,,,,,,,,,,,,,
