Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,601669,4.34,4.45,4.31,4.36,1200319,525660672,0.02,0.4608294930875576,,,,,,,,,,,,,,,,
2020-01-03,601669,4.35,4.38,4.32,4.33,499586,217282080,-0.03,-0.6880733944954129,0,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0
2020-01-06,601669,4.31,4.38,4.29,4.34,553181,239949344,0.01,0.23094688221709,,,,,,,,,0,3,2,1,0,2,1,0
2020-01-07,601669,4.34,4.36,4.31,4.35,413405,179337920,0.01,0.2304147465437788,,,,,,,,,,,,,,,,
2020-01-08,601669,4.32,4.33,4.23,4.24,557402,238767744,-0.11,-2.528735632183908,0,1,1,0,0,1,0,0,0,5,0,2,3,0,2,1
2020-01-09,601669,4.28,4.3,4.26,4.28,336975,144278320,0.04,0.9433962264150944,0,1,1,0,0,1,0,0,,,,,,,,
2020-01-10,601669,4.3,4.3,4.26,4.29,289898,124052480,0.01,0.233644859813084,0,2,2,0,0,0,0,0,0,5,2,1,2,1,0,1
2020-01-13,601669,4.29,4.33,4.27,4.33,260491,111965664,0.04,0.9324009324009324,,,,,,,,,1,5,1,1,3,1,0,0
2020-01-14,601669,4.33,4.38,4.31,4.34,338971,147231872,0.01,0.23094688221709,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
2020-01-15,601669,4.33,4.34,4.26,4.26,315990,135193872,-0.08,-1.8433179723502304,,,,,,,,,1,1,1,0,0,1,0,0
2020-01-16,601669,4.26,4.29,4.25,4.27,213903,91316848,0.01,0.2347417840375587,0,1,0,1,0,0,1,0,,,,,,,,
2020-01-17,601669,4.28,4.3,4.25,4.27,204796,87482472,0.0,0.0,0,4,1,2,1,1,2,0,1,12,8,3,1,1,1,1
2020-01-20,601669,4.28,4.3,4.24,4.3,241064,103092344,0.03,0.702576112412178,,,,,,,,,0,1,0,1,0,0,0,0
2020-01-21,601669,4.29,4.29,4.23,4.23,248774,105801576,-0.07,-1.627906976744186,0,3,0,2,1,0,2,1,,,,,,,,
2020-01-22,601669,4.22,4.23,4.16,4.2,254904,106795936,-0.03,-0.7092198581560284,0,1,0,1,0,0,0,0,3,3,2,0,1,0,0,1
2020-01-23,601669,4.19,4.2,4.06,4.07,472667,194360064,-0.13,-3.095238095238096,,,,,,,,,0,2,1,1,0,1,0,0
2020-02-03,601669,3.66,3.78,3.66,3.66,683547,250691312,-0.41,-10.073710073710076,0,1,0,1,0,0,1,0,0,11,1,9,1,0,1,0
2020-02-04,601669,3.64,3.76,3.63,3.71,503211,186637728,0.05,1.366120218579235,,,,,,,,,0,2,1,1,0,0,0,0
2020-02-05,601669,3.71,3.81,3.7,3.75,352163,132349576,0.04,1.078167115902965,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2020-02-06,601669,3.78,3.84,3.72,3.83,426843,161316832,0.08,2.1333333333333333,,,,,,,,,,,,,,,,
2020-02-07,601669,3.79,3.9,3.76,3.85,340656,129526824,0.02,0.5221932114882507,,,,,,,,,,,,,,,,
2020-02-10,601669,3.82,3.91,3.81,3.88,309135,119630496,0.03,0.7792207792207793,,,,,,,,,,,,,,,,
