Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,300274,10.65,11.44,10.62,11.17,413242,458634464.0,0.64,6.077872744539412,,,,,,,,,1,2,2,0,0,2,0,0
2020-01-03,300274,11.25,11.28,11.03,11.1,264053,294171808.0,-0.07,-0.6266786034019696,1,1,1,0,0,1,0,0,,,,,,,,
2020-01-06,300274,11.08,11.73,11.02,11.65,453411,520528192.0,0.55,4.954954954954955,,,,,,,,,,,,,,,,
2020-01-07,300274,11.77,11.85,11.48,11.66,297836,346582336.0,0.01,0.0858369098712446,,,,,,,,,,,,,,,,
2020-01-08,300274,11.71,11.86,11.51,11.61,328732,385026432.0,-0.05,-0.4288164665523156,,,,,,,,,,,,,,,,
2020-01-09,300274,11.8,12.1,11.52,11.66,320179,375343552.0,0.05,0.4306632213608958,,,,,,,,,,,,,,,,
2020-01-10,300274,11.6,11.67,11.25,11.3,329683,375553984.0,-0.36,-3.0874785591766725,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-13,300274,11.44,11.63,11.13,11.58,309351,353806400.0,0.28,2.47787610619469,,,,,,,,,,,,,,,,
2020-01-14,300274,11.58,11.78,11.48,11.53,211495,245412304.0,-0.05,-0.4317789291882556,,,,,,,,,,,,,,,,
2020-01-15,300274,11.52,11.55,11.3,11.38,137551,156596560.0,-0.15,-1.3009540329575022,,,,,,,,,,,,,,,,
2020-01-16,300274,11.46,11.64,11.31,11.4,178212,203978224.0,0.02,0.1757469244288224,,,,,,,,,1,1,0,0,1,0,0,1
2020-01-17,300274,11.4,11.57,11.22,11.31,147582,167944384.0,-0.09,-0.7894736842105263,,,,,,,,,,,,,,,,
2020-01-20,300274,11.37,11.62,11.21,11.59,233923,267861584.0,0.28,2.475685234305924,,,,,,,,,,,,,,,,
2020-01-21,300274,11.61,11.61,11.0,11.08,360559,402897728.0,-0.51,-4.400345125107852,,,,,,,,,2,2,2,0,0,1,0,0
2020-01-22,300274,11.2,12.18,11.03,11.92,485031,562014336.0,0.84,7.581227436823104,0,1,1,0,0,1,0,0,,,,,,,,
2020-01-23,300274,11.82,11.99,11.21,11.39,443481,517550208.0,-0.53,-4.446308724832215,,,,,,,,,,,,,,,,
2020-02-03,300274,10.25,10.25,10.25,10.25,45650,46791248.0,-1.14,-10.008779631255488,,,,,,,,,,,,,,,,
2020-02-04,300274,9.4,10.26,9.4,10.19,468297,466793824.0,-0.06,-0.5853658536585366,,,,,,,,,,,,,,,,
2020-02-05,300274,10.13,10.5,10.09,10.17,324652,333845184.0,-0.02,-0.1962708537782139,,,,,,,,,,,,,,,,
2020-02-06,300274,10.11,10.55,10.02,10.42,298042,308275552.0,0.25,2.4582104228121926,,,,,,,,,,,,,,,,
2020-02-07,300274,10.3,10.72,10.3,10.72,261195,275131168.0,0.3,2.8790786948176583,,,,,,,,,,,,,,,,
2020-02-10,300274,10.59,10.9,10.54,10.86,255896,274412224.0,0.14,1.3059701492537312,,,,,,,,,,,,,,,,
2020-02-11,300274,10.81,10.87,10.62,10.67,208084,223223696.0,-0.19,-1.7495395948434622,,,,,,,,,0,1,1,0,0,1,0,0
2020-02-12,300274,11.25,11.73,11.13,11.62,804748,920743360.0,0.95,8.903467666354265,,,,,,,,,,,,,,,,
2020-02-13,300274,11.8,12.14,11.5,11.61,725452,856147328.0,-0.01,-0.0860585197934595,,,,,,,,,,,,,,,,
2020-02-14,300274,11.43,11.7,11.19,11.29,473430,541080448.0,-0.32,-2.756244616709733,0,1,0,1,0,0,1,0,0,3,0,1,2,0,1,0
2020-02-17,300274,11.37,11.88,11.34,11.77,438182,509962624.0,0.48,4.251550044286979,,,,,,,,,0,3,2,1,0,1,0,0
2020-02-18,300274,11.95,12.95,11.95,12.75,902355,1141097344.0,0.98,8.326253186066271,,,,,,,,,2,2,0,0,2,0,0,1
2020-02-19,300274,12.97,13.2,12.76,12.8,784963,1017278208.0,0.05,0.392156862745098,,,,,,,,,0,1,0,1,0,0,0,0
2020-02-20,300274,13.3,13.86,13.1,13.4,756509,1015064512.0,0.6,4.6875,,,,,,,,,0,2,2,0,0,2,0,0
2020-02-21,300274,13.37,14.27,13.37,13.75,773036,1066427840.0,0.35,2.6119402985074625,,,,,,,,,,,,,,,,
2020-02-24,300274,13.58,13.85,13.36,13.51,669240,907446848.0,-0.24,-1.7454545454545456,,,,,,,,,,,,,,,,
2020-02-25,300274,13.19,13.75,12.92,13.4,660646,878155200.0,-0.11,-0.8142116950407106,,,,,,,,,,,,,,,,
2020-02-26,300274,13.02,13.25,12.48,12.53,758246,973019136.0,-0.87,-6.492537313432837,,,,,,,,,,,,,,,,
2020-02-27,300274,12.66,12.81,12.38,12.53,385904,486042592.0,0.0,0.0,,,,,,,,,0,1,0,0,1,0,0,0
2020-02-28,300274,12.03,12.25,11.41,11.42,613686,725349632.0,-1.11,-8.85873902633679,,,,,,,,,1,1,0,0,1,0,0,1
2020-03-02,300274,11.69,12.08,11.61,11.88,464931,552595648.0,0.46,4.028021015761821,,,,,,,,,2,2,2,0,0,1,0,0
2020-03-03,300274,12.19,12.42,11.88,12.05,458841,559605376.0,0.17,1.430976430976431,,,,,,,,,2,2,1,1,0,1,1,0
2020-03-04,300274,12.04,12.27,11.82,12.11,345767,416439008.0,0.06,0.4979253112033194,,,,,,,,,1,1,0,1,0,0,1,0
2020-03-05,300274,12.3,12.71,12.2,12.49,507299,631939392.0,0.38,3.137902559867878,,,,,,,,,,,,,,,,
2020-03-06,300274,12.26,12.44,12.14,12.22,314217,385596320.0,-0.27,-2.1617293835068057,,,,,,,,,,,,,,,,
2020-03-09,300274,11.85,11.95,11.24,11.29,538134,621211392.0,-0.93,-7.610474631751228,,,,,,,,,0,1,0,0,1,0,0,1
2020-03-10,300274,11.23,11.79,11.04,11.73,543178,622844160.0,0.44,3.897254207263064,,,,,,,,,0,1,1,0,0,1,0,0
2020-03-11,300274,11.79,12.46,11.74,11.8,621666,751297472.0,0.07,0.5967604433077579,,,,,,,,,1,1,1,0,0,1,0,0
2020-03-12,300274,11.5,12.05,11.4,11.84,427586,504038112.0,0.04,0.3389830508474576,,,,,,,,,,,,,,,,
