Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,601857,5.86,5.88,5.84,5.87,728084,427014016,0.04,0.6861063464837049
2020-01-03,601857,5.87,5.99,5.86,5.95,1198567,712671296,0.08,1.362862010221465
2020-01-06,601857,6.03,6.28,6.02,6.23,3016461,1859195904,0.28,4.705882352941177
2020-01-07,601857,6.17,6.17,6.07,6.11,1526817,931508864,-0.12,-1.9261637239165328
2020-01-08,601857,6.26,6.3,6.15,6.23,2154513,1337592320,0.12,1.9639934533551555
2020-01-09,601857,6.04,6.08,6.0,6.06,1599836,966146240,-0.17,-2.7287319422150884
2020-01-10,601857,6.04,6.04,5.96,5.99,921306,551691392,-0.07,-1.155115511551155
2020-01-13,601857,5.99,5.99,5.93,5.97,551183,327829664,-0.02,-0.333889816360601
2020-01-14,601857,5.95,5.98,5.94,5.95,444804,265271840,-0.02,-0.3350083752093802
2020-01-15,601857,5.95,5.97,5.86,5.87,720145,424495008,-0.08,-1.3445378151260503
2020-01-16,601857,5.88,5.89,5.81,5.83,578609,337630240,-0.04,-0.6814310051107325
2020-01-17,601857,5.84,5.87,5.83,5.84,366676,214376976,0.01,0.1715265866209262
2020-01-20,601857,5.85,5.86,5.81,5.85,534083,311510560,0.01,0.1712328767123287
2020-01-21,601857,5.85,5.85,5.78,5.79,560285,324824576,-0.06,-1.0256410256410255
2020-01-22,601857,5.76,5.77,5.71,5.74,662397,379676576,-0.05,-0.8635578583765112
2020-01-23,601857,5.7,5.72,5.62,5.64,814444,460859104,-0.1,-1.7421602787456445
2020-02-03,601857,5.14,5.29,5.08,5.13,2270937,1167352576,-0.51,-9.042553191489365
2020-02-04,601857,5.07,5.19,5.06,5.17,1064594,547645952,0.04,0.7797270955165692
2020-02-05,601857,5.17,5.27,5.13,5.21,1023186,532964320,0.04,0.7736943907156674
2020-02-06,601857,5.25,5.29,5.21,5.27,866473,455310304,0.06,1.151631477927063
2020-02-07,601857,5.24,5.28,5.21,5.28,611282,319828128,0.01,0.1897533206831119
2020-02-10,601857,5.24,5.29,5.22,5.28,561309,295251840,0.0,0.0
2020-02-11,601857,5.27,5.34,5.26,5.3,711717,377281440,0.02,0.3787878787878788
2020-02-12,601857,5.29,5.32,5.28,5.31,545000,288657728,0.01,0.1886792452830188
2020-02-13,601857,5.33,5.35,5.28,5.28,535685,284224192,-0.03,-0.5649717514124294
2020-02-14,601857,5.26,5.3,5.25,5.28,479170,252872544,0.0,0.0
2020-02-17,601857,5.29,5.38,5.27,5.38,843920,450155264,0.1,1.893939393939394
2020-02-18,601857,5.38,5.38,5.33,5.35,742019,396980704,-0.03,-0.5576208178438662
2020-02-19,601857,5.35,5.36,5.32,5.33,741890,395688960,-0.02,-0.3738317757009346
2020-02-20,601857,5.35,5.38,5.32,5.38,1056371,564952448,0.05,0.9380863039399624
2020-02-21,601857,5.35,5.38,5.34,5.37,1138163,609926976,-0.01,-0.1858736059479553
2020-02-24,601857,5.34,5.34,5.27,5.28,1381561,731039936,-0.09,-1.675977653631285
2020-02-25,601857,5.2,5.22,5.15,5.19,1504128,779444096,-0.09,-1.7045454545454544
2020-02-26,601857,5.15,5.24,5.12,5.22,1602201,833178240,0.03,0.5780346820809248
2020-02-27,601857,5.2,5.21,5.16,5.17,1362522,705610752,-0.05,-0.9578544061302682
2020-02-28,601857,5.11,5.14,5.06,5.07,2091494,1064602688,-0.1,-1.9342359767891684
2020-03-02,601857,5.11,5.18,5.1,5.17,1391146,716386368,0.1,1.9723865877712032
2020-03-03,601857,5.23,5.24,5.17,5.19,1250355,650013376,0.02,0.3868471953578337
2020-03-04,601857,5.18,5.19,5.15,5.18,897003,463382144,-0.01,-0.1926782273603083
