Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,000733,17.19,17.84,17.0,17.58,183102,320445792.0,0.43,2.507288629737609
2020-01-03,000733,17.62,18.35,17.55,18.13,196301,353909344.0,0.55,3.128555176336746
2020-01-06,000733,17.8,19.1,17.63,18.52,294535,542563200.0,0.39,2.151130722559294
2020-01-07,000733,18.38,18.76,18.15,18.65,181268,334478592.0,0.13,0.7019438444924406
2020-01-08,000733,18.6,18.77,18.25,18.52,167963,311138048.0,-0.13,-0.6970509383378015
2020-01-09,000733,18.67,18.75,18.35,18.59,116728,216561344.0,0.07,0.3779697624190065
2020-01-10,000733,18.66,19.74,18.58,19.12,224471,431485824.0,0.53,2.850995158687466
2020-01-13,000733,19.14,19.74,18.92,19.66,158739,308383072.0,0.54,2.8242677824267783
2020-01-14,000733,19.45,19.92,19.22,19.35,111247,217060432.0,-0.31,-1.5768056968463884
2020-01-15,000733,19.3,19.57,19.0,19.4,97737,188492592.0,0.05,0.2583979328165375
2020-01-16,000733,19.3,19.68,19.11,19.19,107014,206545392.0,-0.21,-1.0824742268041236
2020-01-17,000733,19.29,19.56,19.17,19.26,92515,179120416.0,0.07,0.3647733194372068
2020-01-20,000733,19.25,20.04,19.1,19.81,142618,280451136.0,0.55,2.8556593977154723
2020-01-21,000733,19.65,19.84,19.13,19.35,134918,262325904.0,-0.46,-2.3220595658758203
2020-01-22,000733,19.13,20.15,18.66,20.1,148898,292358016.0,0.75,3.875968992248062
2020-01-23,000733,19.7,19.88,18.13,19.0,192877,368739008.0,-1.1,-5.472636815920398
2020-02-03,000733,17.1,17.16,17.1,17.1,44833,76668288.0,-1.9,-10.0
2020-02-04,000733,16.64,17.97,16.64,17.86,145607,255479440.0,0.76,4.444444444444445
2020-02-05,000733,17.86,18.39,17.56,17.72,143149,257073568.0,-0.14,-0.7838745800671892
2020-02-06,000733,17.71,19.49,17.46,19.49,258833,486412896.0,1.77,9.988713318284423
2020-02-07,000733,19.41,20.99,19.16,20.79,297462,601153088.0,1.3,6.670087224217546
2020-02-10,000733,20.8,21.83,20.38,21.71,263300,557690368.0,0.92,4.425204425204425
2020-02-11,000733,21.49,21.93,20.9,21.07,184000,391194400.0,-0.64,-2.947950253339475
2020-02-12,000733,21.25,23.18,20.81,23.18,276529,613357632.0,2.11,10.014238253440912
2020-02-13,000733,22.9,23.83,22.16,22.76,278631,641308032.0,-0.42,-1.81190681622088
2020-02-14,000733,22.48,23.72,22.18,22.45,251589,575469888.0,-0.31,-1.3620386643233744
2020-02-17,000733,22.36,24.22,22.36,23.92,265559,624742656.0,1.47,6.5478841870824045
2020-02-18,000733,23.89,26.31,23.63,25.85,412652,1052707072.0,1.93,8.068561872909699
2020-02-19,000733,25.8,26.46,24.8,25.19,311081,790582720.0,-0.66,-2.553191489361702
2020-02-20,000733,24.99,25.44,24.31,25.32,259767,648620352.0,0.13,0.5160778086542279
2020-02-21,000733,25.45,26.73,25.25,25.75,270432,702700480.0,0.43,1.69826224328594
2020-02-24,000733,25.76,26.83,25.58,26.78,250805,659377664.0,1.03,4.0
2020-02-25,000733,26.02,26.5,24.1,26.01,316127,811508544.0,-0.77,-2.87528005974608
2020-02-26,000733,25.5,27.42,25.13,26.21,368859,977418816.0,0.2,0.7689350249903883
2020-02-27,000733,26.32,26.59,23.59,25.1,280526,711950720.0,-1.11,-4.235024799694774
2020-02-28,000733,23.6,24.77,23.41,23.48,210399,505447136.0,-1.62,-6.454183266932271
2020-03-02,000733,24.01,25.58,23.7,25.0,211708,521646720.0,1.52,6.473594548551959
2020-03-03,000733,25.63,27.11,25.52,26.2,255916,672249728.0,1.2,4.8
2020-03-04,000733,25.88,26.3,24.28,25.15,224686,565019200.0,-1.05,-4.007633587786259
2020-03-05,000733,25.67,25.79,24.35,24.76,177959,442520288.0,-0.39,-1.5506958250497018
2020-03-06,000733,24.28,24.75,23.98,24.05,113454,275502720.0,-0.71,-2.867528271405493
2020-03-09,000733,23.45,24.03,22.3,22.44,168918,389669856.0,-1.61,-6.694386694386695
2020-03-10,000733,22.1,23.76,22.1,23.7,186388,429042560.0,1.26,5.614973262032086
2020-03-11,000733,23.66,24.73,23.4,23.44,203584,490113984.0,-0.26,-1.09704641350211
2020-03-12,000733,22.8,23.68,22.75,23.29,116158,269719520.0,-0.15,-0.6399317406143344
2020-03-13,000733,21.93,23.94,21.85,23.75,173121,400670912.0,0.46,1.97509660798626
2020-03-16,000733,23.98,23.98,21.4,21.67,186573,421699840.0,-2.08,-8.757894736842104
2020-03-17,000733,22.35,22.5,21.12,21.93,119251,260978496.0,0.26,1.199815413013383
2020-03-18,000733,22.34,22.97,21.62,21.62,129263,289788864.0,-0.31,-1.4135886912904696
2020-03-19,000733,21.86,22.67,21.6,22.55,144138,319900960.0,0.93,4.301572617946346
2020-03-20,000733,22.88,22.96,21.55,22.05,157609,348670336.0,-0.5,-2.217294900221729
2020-03-23,000733,21.01,21.34,19.96,20.23,153902,317757536.0,-1.82,-8.253968253968253
2020-03-24,000733,20.88,20.98,19.52,20.3,161557,325638592.0,0.07,0.3460207612456747
2020-03-25,000733,20.76,20.87,20.13,20.35,114266,234152736.0,0.05,0.2463054187192118
2020-03-26,000733,20.17,20.49,19.74,19.95,96710,194416112.0,-0.4,-1.9656019656019657
2020-03-27,000733,20.22,20.69,19.63,19.66,99959,200758832.0,-0.29,-1.4536340852130327
2020-03-30,000733,19.35,19.35,18.39,18.68,137951,258863696.0,-0.98,-4.984740590030519
2020-03-31,000733,19.09,19.26,18.6,18.78,85484,161642592.0,0.1,0.5353319057815845
2020-04-01,000733,18.63,19.69,18.49,19.16,158307,304501888.0,0.38,2.023429179978701
2020-04-02,000733,19.07,20.08,19.07,20.0,127617,249348208.0,0.84,4.384133611691024
2020-04-03,000733,19.92,19.92,19.13,19.23,110460,214551856.0,-0.77,-3.85
2020-04-07,000733,19.8,20.45,19.76,20.18,153684,309600416.0,0.95,4.940197607904316
2020-04-08,000733,20.15,20.7,19.96,20.27,114100,232446160.0,0.09,0.4459861248761149
2020-04-09,000733,20.46,20.55,20.0,20.25,77528,157048176.0,-0.02,-0.0986679822397632
2020-04-10,000733,20.39,20.39,19.33,19.46,89396,176260464.0,-0.79,-3.901234567901234
2020-04-13,000733,19.47,19.77,19.0,19.71,71081,138899008.0,0.25,1.2846865364850977
2020-04-14,000733,19.73,20.26,19.73,20.21,100955,202319984.0,0.5,2.536783358701167
2020-04-15,000733,20.35,20.59,19.93,20.0,129905,263768240.0,-0.21,-1.0390895596239489
2020-04-16,000733,19.85,20.71,19.63,20.54,123998,252132480.0,0.54,2.7
2020-04-17,000733,20.74,21.4,20.64,20.69,136014,285113120.0,0.15,0.7302823758519961
2020-04-20,000733,20.88,21.62,20.8,21.16,122752,259863456.0,0.47,2.2716288061865635
2020-04-21,000733,20.89,21.37,20.81,21.04,103903,218508528.0,-0.12,-0.5671077504725899
2020-04-22,000733,20.75,21.12,20.47,20.65,125430,259318224.0,-0.39,-1.85361216730038
2020-04-23,000733,20.61,20.76,20.11,20.15,101320,205832160.0,-0.5,-2.4213075060532687
2020-04-24,000733,20.01,20.38,19.26,19.39,118585,233533152.0,-0.76,-3.7717121588089335
2020-04-27,000733,19.37,19.47,18.65,18.8,127724,241527120.0,-0.59,-3.042805569881382
2020-04-28,000733,18.78,18.78,17.36,18.2,135066,244868864.0,-0.6,-3.191489361702128
2020-04-29,000733,18.69,19.98,18.69,19.49,197924,385076352.0,1.29,7.087912087912088
2020-04-30,000733,19.5,20.5,19.39,20.32,200456,402354272.0,0.83,4.258594150846588
2020-05-06,000733,20.16,21.17,20.07,21.01,182428,377867904.0,0.69,3.395669291338583
2020-05-07,000733,21.03,21.3,20.68,20.87,172896,363680608.0,-0.14,-0.666349357448834
2020-05-08,000733,21.08,21.58,21.04,21.25,188893,402514016.0,0.38,1.820795400095831
2020-05-11,000733,21.25,21.49,20.95,21.13,152830,323809728.0,-0.12,-0.5647058823529412
2020-05-12,000733,21.2,21.27,20.66,21.24,141309,297413024.0,0.11,0.5205868433506862
2020-05-13,000733,21.13,21.45,20.87,21.06,148374,312042496.0,-0.18,-0.847457627118644
2020-05-14,000733,20.99,21.29,20.81,21.18,146851,309864416.0,0.12,0.5698005698005698
2020-05-15,000733,21.33,22.75,21.11,22.37,361651,799417472.0,1.19,5.618508026440037
2020-05-18,000733,22.47,22.78,21.71,21.82,268399,595424128.0,-0.55,-2.458649977648637
2020-05-19,000733,22.0,23.44,21.83,23.42,325991,739403904.0,1.6,7.332722273143904
2020-05-20,000733,23.41,23.41,22.44,22.77,286455,656661056.0,-0.65,-2.7754056362083688
2020-05-21,000733,22.94,23.26,22.05,22.07,238580,538789632.0,-0.7,-3.0742204655248133
2020-05-22,000733,22.0,22.3,21.15,21.42,222200,481620960.0,-0.65,-2.9451744449478934
2020-05-25,000733,21.4,21.4,20.77,21.12,142931,301118144.0,-0.3,-1.400560224089636
2020-05-26,000733,21.3,21.9,21.26,21.84,161486,349271456.0,0.72,3.4090909090909087
2020-05-27,000733,21.69,21.83,20.9,20.93,164099,348644256.0,-0.91,-4.166666666666666
2020-05-28,000733,20.9,21.12,20.22,20.86,140930,290635776.0,-0.07,-0.334448160535117
2020-05-29,000733,20.58,21.29,20.51,20.85,113592,237770464.0,-0.01,-0.0479386385426653
2020-06-01,000733,20.97,22.18,20.97,22.12,184758,402695520.0,1.27,6.091127098321343
2020-06-02,000733,22.09,22.43,21.92,22.16,156995,348781920.0,0.04,0.1808318264014466
2020-06-03,000733,22.29,22.45,21.88,22.0,155675,344783936.0,-0.16,-0.7220216606498195
2020-06-04,000733,22.02,22.13,21.65,21.71,120954,264347904.0,-0.29,-1.318181818181818
2020-06-05,000733,21.74,22.07,21.62,22.07,123055,269310272.0,0.36,1.6582220175034548
2020-06-08,000733,22.2,22.27,21.43,21.48,168030,367537952.0,-0.59,-2.6733121884911646
2020-06-09,000733,21.41,21.68,21.39,21.54,92408,198929792.0,0.06,0.2793296089385474
2020-06-10,000733,21.43,21.48,21.05,21.36,99524,211213840.0,-0.18,-0.8356545961002786
2020-06-11,000733,21.27,21.69,21.06,21.1,121180,259213680.0,-0.26,-1.2172284644194755
2020-06-12,000733,20.7,21.05,20.58,20.87,114002,237586480.0,-0.23,-1.0900473933649288
2020-06-15,000733,20.7,20.88,20.35,20.4,133127,273744416.0,-0.47,-2.2520364159080017
2020-06-16,000733,20.59,21.2,20.59,21.2,118259,247875824.0,0.8,3.92156862745098
2020-06-17,000733,21.26,21.34,20.82,21.05,111761,234796032.0,-0.15,-0.7075471698113208
2020-06-18,000733,21.03,21.58,20.79,21.5,150277,320567200.0,0.45,2.137767220902613
2020-06-19,000733,21.4,21.74,21.27,21.61,126631,272522816.0,0.11,0.5116279069767441
2020-06-22,000733,21.63,22.18,21.62,21.9,154814,339227616.0,0.29,1.3419713095788983
2020-06-23,000733,21.89,22.13,21.58,21.91,111400,243436976.0,0.01,0.045662100456621
2020-06-24,000733,21.91,22.55,21.79,22.35,188613,419728032.0,0.44,2.008215426745778
2020-06-29,000733,22.2,22.57,21.88,22.2,156328,347424384.0,-0.15,-0.6711409395973155
2020-06-30,000733,22.38,22.69,22.22,22.49,180584,405989216.0,0.29,1.3063063063063065
2020-07-01,000733,22.51,22.58,21.9,22.17,158994,353373120.0,-0.32,-1.4228546020453534
2020-07-02,000733,22.32,23.07,22.15,22.68,263944,598312128.0,0.51,2.3004059539918806
2020-07-03,000733,22.86,24.18,22.73,23.91,346062,813330688.0,1.23,5.423280423280423
2020-07-06,000733,24.02,25.08,23.81,25.04,332735,818519296.0,1.13,4.726056043496445
2020-07-07,000733,25.06,25.38,24.55,24.61,378016,945443328.0,-0.43,-1.7172523961661343
2020-07-08,000733,24.58,25.47,24.41,25.3,262453,655855936.0,0.69,2.803738317757009
2020-07-09,000733,25.3,27.65,25.25,27.05,386333,1023436608.0,1.75,6.91699604743083
2020-07-10,000733,26.78,29.42,26.57,28.22,445653,1235137920.0,1.17,4.325323475046211
2020-07-13,000733,28.02,28.53,27.44,28.5,311581,872732032.0,0.28,0.9922041105598866
2020-07-14,000733,28.26,28.26,26.2,27.25,324043,884548736.0,-1.25,-4.385964912280701
2020-07-15,000733,27.26,27.35,25.77,26.15,241511,637670656.0,-1.1,-4.036697247706423
