Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,002074,14.55,14.87,14.37,14.79,300210,440750816.0,0.24,1.6494845360824744
2020-01-03,002074,14.79,15.06,14.62,14.68,313398,466286912.0,-0.11,-0.7437457741717377
2020-01-06,002074,14.68,15.36,14.53,15.12,381479,574064448.0,0.44,2.997275204359673
2020-01-07,002074,15.16,15.78,15.05,15.39,380659,588092224.0,0.27,1.7857142857142856
2020-01-08,002074,15.29,15.72,15.14,15.34,334462,516243040.0,-0.05,-0.3248862897985705
2020-01-09,002074,15.6,15.88,15.51,15.82,306532,481041472.0,0.48,3.129074315514994
2020-01-10,002074,15.83,15.89,15.39,15.48,265649,414230496.0,-0.34,-2.149178255372945
2020-01-13,002074,15.6,17.02,15.58,16.85,564502,927366528.0,1.37,8.850129198966409
2020-01-14,002074,16.83,17.5,16.72,17.01,523694,896541632.0,0.16,0.9495548961424332
2020-01-15,002074,16.76,16.82,16.23,16.62,322252,533131616.0,-0.39,-2.2927689594356258
2020-01-16,002074,16.6,17.1,16.42,17.08,299248,501676128.0,0.46,2.7677496991576414
2020-01-17,002074,17.0,18.79,16.5,18.79,785948,1420319488.0,1.71,10.011709601873536
2020-01-20,002074,19.82,20.67,19.41,20.67,920452,1845958784.0,1.88,10.005321979776475
2020-01-21,002074,20.58,22.51,19.7,21.01,864832,1820888960.0,0.34,1.644895984518626
2020-01-22,002074,21.34,23.11,20.65,23.11,576217,1276351232.0,2.1,9.99524036173251
2020-01-23,002074,24.08,25.42,23.68,24.95,1286187,3199179008.0,1.84,7.96192124621376
2020-02-03,002074,22.46,22.94,22.46,22.46,739682,1663421184.0,-2.49,-9.97995991983968
2020-02-04,002074,23.01,24.43,22.3,23.55,1352332,3175638528.0,1.09,4.853072128227961
2020-02-05,002074,23.62,25.91,22.5,25.91,1417297,3514633472.0,2.36,10.02123142250531
2020-02-06,002074,24.95,28.5,24.68,28.5,1319769,3576344832.0,2.59,9.996140486298726
2020-02-07,002074,28.11,29.6,25.78,26.0,1274716,3468600320.0,-2.5,-8.771929824561402
2020-02-10,002074,25.5,27.12,25.33,26.8,873179,2294483968.0,0.8,3.076923076923077
2020-02-11,002074,26.69,26.69,24.12,24.13,959421,2391478784.0,-2.67,-9.962686567164178
2020-02-12,002074,23.66,25.04,23.5,24.44,795738,1951742848.0,0.31,1.28470783257356
2020-02-13,002074,24.33,25.33,24.33,24.69,705538,1755488640.0,0.25,1.02291325695581
2020-02-14,002074,24.7,25.16,24.18,24.25,705563,1738791808.0,-0.44,-1.7820980153908466
2020-02-17,002074,24.59,25.79,24.39,25.45,782908,1965014016.0,1.2,4.948453608247423
2020-02-18,002074,25.35,25.73,24.82,25.22,653145,1646043008.0,-0.23,-0.9037328094302556
2020-02-19,002074,27.74,27.74,25.9,25.96,1368840,3704335104.0,0.74,2.9341792228390164
2020-02-20,002074,26.22,27.55,25.45,26.89,1055806,2821201152.0,0.93,3.582434514637904
2020-02-21,002074,26.0,26.82,25.8,26.28,786967,2065902976.0,-0.61,-2.268501301599107
2020-02-24,002074,25.51,25.53,23.75,24.11,934266,2277647104.0,-2.17,-8.257229832572298
2020-02-25,002074,22.89,26.1,22.66,25.45,948278,2308111616.0,1.34,5.557859809207797
2020-02-26,002074,24.98,25.3,23.5,23.71,564941,1379235584.0,-1.74,-6.836935166994105
2020-02-27,002074,23.96,24.75,23.69,23.97,365415,882317568.0,0.26,1.0965837199493884
2020-02-28,002074,22.3,24.29,22.21,22.28,499600,1149830784.0,-1.69,-7.050479766374634
2020-03-02,002074,22.59,22.92,21.99,22.5,397832,898186240.0,0.22,0.9874326750448832
2020-03-03,002074,23.0,23.68,22.45,22.75,414803,958591552.0,0.25,1.1111111111111112
2020-03-04,002074,22.4,22.96,21.93,22.56,302278,677552192.0,-0.19,-0.8351648351648353
2020-03-05,002074,22.99,23.11,22.3,22.57,306737,694509888.0,0.01,0.0443262411347517
2020-03-06,002074,22.3,23.67,22.08,22.94,516929,1193595264.0,0.37,1.639344262295082
2020-03-09,002074,22.31,22.98,20.86,20.9,487117,1055737920.0,-2.04,-8.892763731473408
2020-03-10,002074,20.2,21.66,20.2,21.63,391546,825314176.0,0.73,3.4928229665071773
2020-03-11,002074,21.69,22.24,21.1,21.17,402231,870308800.0,-0.46,-2.12667591308368
2020-03-12,002074,20.59,20.91,20.06,20.44,285489,583733056.0,-0.73,-3.4482758620689653
2020-03-13,002074,19.17,20.41,19.01,19.96,420577,827596352.0,-0.48,-2.348336594911937
2020-03-16,002074,20.26,20.26,17.96,17.96,554717,1051143040.0,-2.0,-10.02004008016032
2020-03-17,002074,18.27,18.75,17.86,18.39,426258,780130624.0,0.43,2.394209354120268
2020-03-18,002074,18.8,19.98,18.56,18.79,537651,1031497920.0,0.4,2.175095160413268
2020-03-19,002074,19.2,19.28,18.45,19.07,447453,845367488.0,0.28,1.4901543374135178
2020-03-20,002074,19.51,19.59,18.15,18.55,382341,716100160.0,-0.52,-2.726796014682748
2020-03-23,002074,17.6,17.95,16.85,16.97,381676,664772800.0,-1.58,-8.517520215633423
2020-03-24,002074,17.4,17.73,16.76,17.47,318192,552195072.0,0.5,2.946375957572186
2020-03-25,002074,18.0,18.8,17.88,18.48,438805,808918592.0,1.01,5.781339439038352
2020-03-26,002074,18.3,18.58,17.9,18.01,269393,491047616.0,-0.47,-2.5432900432900434
2020-03-27,002074,18.39,18.5,17.51,17.61,253273,454043328.0,-0.4,-2.220988339811216
2020-03-30,002074,17.31,18.14,16.48,17.67,434425,750531008.0,0.06,0.3407155025553662
2020-03-31,002074,17.91,17.93,17.31,17.48,278792,490278592.0,-0.19,-1.0752688172043012
2020-04-01,002074,17.74,18.7,17.55,17.99,565448,1025085440.0,0.51,2.917620137299771
2020-04-02,002074,17.8,18.62,17.65,18.6,469734,852032320.0,0.61,3.3907726514730405
2020-04-03,002074,18.5,18.5,17.7,17.84,352925,638684416.0,-0.76,-4.086021505376344
2020-04-07,002074,18.2,18.59,18.11,18.57,355705,652354880.0,0.73,4.091928251121076
2020-04-08,002074,18.53,18.55,18.2,18.42,283860,521640928.0,-0.15,-0.8077544426494345
2020-04-09,002074,18.6,18.73,18.19,18.39,273540,504683808.0,-0.03,-0.1628664495114006
2020-04-10,002074,18.47,18.78,17.46,17.52,357311,645502976.0,-0.87,-4.730831973898858
2020-04-13,002074,17.24,17.29,16.86,17.01,191512,326527360.0,-0.51,-2.910958904109589
2020-04-14,002074,17.21,18.65,17.2,18.52,583238,1057844736.0,1.51,8.877131099353322
2020-04-15,002074,18.7,19.08,18.42,18.59,482778,906199872.0,0.07,0.3779697624190065
2020-04-16,002074,18.51,20.45,18.33,20.45,728324,1441704448.0,1.86,10.005379236148466
2020-04-17,002074,21.0,21.65,20.63,20.88,769664,1625250560.0,0.43,2.102689486552568
2020-04-20,002074,21.01,22.97,21.01,22.57,908995,2031473152.0,1.69,8.093869731800767
2020-04-21,002074,21.95,24.83,21.8,24.83,1156022,2708019456.0,2.26,10.013291980505096
2020-04-22,002074,24.83,26.97,23.7,25.87,1098626,2813134336.0,1.04,4.18848167539267
2020-04-23,002074,24.6,24.95,23.28,23.28,1007252,2397694720.0,-2.59,-10.011596443757249
2020-04-24,002074,22.66,23.86,22.08,23.03,820388,1884117248.0,-0.25,-1.0738831615120277
2020-04-27,002074,22.88,23.35,22.18,22.19,464559,1052578240.0,-0.84,-3.64741641337386
2020-04-28,002074,22.16,23.2,21.3,22.69,551403,1227618944.0,0.5,2.253267237494367
2020-04-29,002074,21.0,22.56,21.0,21.83,543073,1188572032.0,-0.86,-3.79021595416483
2020-04-30,002074,22.4,23.5,22.26,22.85,496302,1134084992.0,1.02,4.67246907924874
2020-05-06,002074,22.96,24.3,22.95,24.0,529752,1261088512.0,1.15,5.032822757111598
2020-05-07,002074,24.07,25.18,23.81,24.98,496622,1223332608.0,0.98,4.083333333333333
2020-05-08,002074,24.9,25.08,23.49,24.28,653599,1582130688.0,-0.7,-2.802241793434748
2020-05-11,002074,24.1,24.95,23.55,24.4,465362,1123487488.0,0.12,0.4942339373970346
2020-05-12,002074,24.16,25.36,24.16,25.13,445018,1107900672.0,0.73,2.9918032786885247
2020-05-13,002074,25.0,25.83,24.32,24.32,471060,1180893184.0,-0.81,-3.223239156386789
2020-05-14,002074,24.11,24.51,23.58,23.7,488913,1172086912.0,-0.62,-2.549342105263158
2020-05-15,002074,24.0,25.37,23.5,25.17,604396,1493211136.0,1.47,6.20253164556962
2020-05-18,002074,25.3,25.71,24.76,25.14,414094,1044657664.0,-0.03,-0.1191895113230035
2020-05-19,002074,25.55,27.48,25.24,27.18,585804,1556855680.0,2.04,8.1145584725537
2020-05-29,002074,29.9,29.9,29.9,29.9,22159,66255408.0,2.72,10.007358351729213
2020-06-01,002074,32.89,32.89,32.89,32.89,5487,18049408.0,2.99,10.0
2020-06-02,002074,36.18,36.18,32.0,32.32,1618543,5578588160.0,-0.57,-1.7330495591365156
2020-06-03,002074,32.61,32.98,29.65,31.1,1235051,3820518144.0,-1.22,-3.7747524752475248
2020-06-04,002074,30.62,31.74,29.45,29.46,848688,2582097920.0,-1.64,-5.27331189710611
2020-06-05,002074,29.5,29.94,27.71,28.05,959846,2752886784.0,-1.41,-4.786150712830957
2020-06-08,002074,28.2,29.44,27.8,28.59,719345,2066782208.0,0.54,1.9251336898395723
2020-06-09,002074,28.89,29.2,27.91,28.35,542742,1547303424.0,-0.24,-0.8394543546694648
2020-06-10,002074,28.24,30.2,27.72,29.82,792368,2317955072.0,1.47,5.185185185185185
2020-06-11,002074,29.91,31.67,29.66,31.06,933138,2866433024.0,1.24,4.158283031522468
2020-06-12,002074,30.01,31.04,29.29,30.05,777917,2340815104.0,-1.01,-3.2517707662588538
2020-06-15,002074,29.3,29.76,28.65,28.65,596004,1735640192.0,-1.4,-4.658901830282862
2020-06-16,002074,29.05,29.34,28.57,29.0,463179,1341676800.0,0.35,1.2216404886561951
2020-06-17,002074,28.75,28.79,27.15,27.4,718846,2002266752.0,-1.6,-5.517241379310345
2020-06-18,002074,27.4,27.73,27.17,27.52,344655,947276224.0,0.12,0.437956204379562
2020-06-19,002074,27.28,29.68,27.02,29.35,787495,2240150784.0,1.83,6.649709302325581
2020-06-22,002074,28.9,29.66,28.49,28.5,589571,1711947520.0,-0.85,-2.8960817717206133
2020-06-23,002074,28.2,28.2,27.48,27.68,483170,1341068288.0,-0.82,-2.8771929824561404
2020-06-24,002074,27.38,27.49,26.56,26.62,587926,1585146624.0,-1.06,-3.8294797687861273
2020-06-29,002074,26.48,27.05,26.3,26.6,354412,945827520.0,-0.02,-0.0751314800901577
2020-06-30,002074,26.99,27.58,26.76,26.84,439900,1194277760.0,0.24,0.9022556390977444
2020-07-01,002074,27.3,27.5,26.48,26.71,390277,1051892032.0,-0.13,-0.4843517138599105
2020-07-02,002074,26.7,27.17,26.42,26.88,363253,973853632.0,0.17,0.636465743167353
2020-07-03,002074,27.15,28.77,27.0,28.33,755394,2105102848.0,1.45,5.394345238095238
2020-07-06,002074,28.53,29.64,27.8,29.09,799976,2303601408.0,0.76,2.682668549241088
2020-07-07,002074,29.4,31.78,29.4,30.5,916271,2831237632.0,1.41,4.847026469577174
2020-07-08,002074,31.06,31.61,30.11,30.47,736010,2255070976.0,-0.03,-0.0983606557377049
2020-07-09,002074,30.2,30.6,29.63,30.22,826988,2487376128.0,-0.25,-0.8204791598293404
2020-07-10,002074,30.4,32.12,30.09,30.79,898556,2800070912.0,0.57,1.886168100595632
2020-07-13,002074,31.31,33.78,31.0,32.95,1073128,3452595968.0,2.16,7.015264696329977
2020-07-14,002074,32.35,32.35,30.1,30.82,951008,2973127936.0,-2.13,-6.46433990895296
2020-07-15,002074,29.6,30.0,27.74,27.74,1125545,3193689344.0,-3.08,-9.9935107073329
2020-07-16,002074,27.45,28.0,25.84,26.13,594798,1612610816.0,-1.61,-5.803893294881038
2020-07-17,002074,26.51,27.31,26.22,26.73,394302,1052276608.0,0.6,2.2962112514351323
2020-07-20,002074,27.7,27.79,26.5,27.29,342644,930670976.0,0.56,2.09502431724654
2020-07-21,002074,27.52,27.7,26.8,26.98,301845,818918976.0,-0.31,-1.1359472334188347
2020-07-22,002074,27.03,27.65,26.71,27.06,367828,997168640.0,0.08,0.2965159377316531
2020-07-23,002074,26.6,26.75,25.43,26.25,454629,1189420032.0,-0.81,-2.993348115299334
2020-07-24,002074,25.99,26.37,23.8,24.06,650642,1617591168.0,-2.19,-8.342857142857143
2020-07-27,002074,24.14,24.65,23.58,24.4,320903,776163648.0,0.34,1.4131338320864506
2020-07-28,002074,24.68,25.36,24.46,24.77,290349,721583360.0,0.37,1.5163934426229508
2020-07-29,002074,24.86,26.16,24.66,25.69,412200,1053054016.0,0.92,3.714170367379895
2020-07-30,002074,25.71,25.81,25.1,25.15,260887,659066752.0,-0.54,-2.1019852082522386
2020-07-31,002074,25.0,25.81,24.9,25.26,299683,759672448.0,0.11,0.4373757455268389
2020-08-03,002074,25.06,25.49,24.9,25.44,408726,1029324992.0,0.18,0.7125890736342043
2020-08-04,002074,25.41,25.63,24.74,24.76,379247,950832896.0,-0.68,-2.672955974842768
2020-08-05,002074,24.68,25.46,24.31,25.13,319598,797650944.0,0.37,1.494345718901454
2020-08-06,002074,25.18,27.4,25.0,26.56,785589,2069550976.0,1.43,5.690409868682849
2020-08-07,002074,26.31,26.31,24.88,25.28,521710,1331613824.0,-1.28,-4.819277108433735
2020-08-10,002074,25.28,25.93,25.07,25.61,247069,631355840.0,0.33,1.3053797468354431
2020-08-11,002074,25.61,27.37,25.5,26.43,680251,1806985088.0,0.82,3.2018742678641154
2020-08-12,002074,26.44,27.98,26.2,27.96,819440,2227087616.0,1.53,5.788876276958002
2020-08-13,002074,28.0,28.42,27.1,27.23,495934,1364094848.0,-0.73,-2.610872675250357
2020-08-14,002074,27.35,27.61,26.26,26.92,389153,1045068288.0,-0.31,-1.138450238707308
2020-08-17,002074,26.9,27.2,26.2,26.99,381318,1017300160.0,0.07,0.2600297176820207
2020-08-18,002074,27.11,27.64,26.55,26.72,408895,1107870592.0,-0.27,-1.0003705075954057
2020-08-19,002074,26.54,26.69,25.8,25.96,385683,1007581760.0,-0.76,-2.844311377245509
2020-08-20,002074,25.78,25.88,25.24,25.27,222810,567503104.0,-0.69,-2.657935285053929
2020-08-21,002074,25.49,25.82,25.06,25.31,169087,429775616.0,0.04,0.1582904629996042
2020-08-24,002074,25.4,25.73,24.92,25.49,204967,520179968.0,0.18,0.7111813512445674
2020-08-25,002074,25.5,25.6,24.78,24.9,241519,605513664.0,-0.59,-2.3146331894860728
2020-08-26,002074,25.0,25.09,23.95,24.02,250222,610562496.0,-0.88,-3.5341365461847385
2020-08-27,002074,24.08,24.92,24.08,24.71,209210,513846240.0,0.69,2.8726061615320564
2020-08-28,002074,24.71,25.54,24.45,25.33,269210,678760192.0,0.62,2.5091056252529342
2020-08-31,002074,25.45,25.84,25.1,25.34,218390,556037440.0,0.01,0.039478878799842
2020-09-01,002074,25.4,26.16,25.3,25.91,278230,718181952.0,0.57,2.249408050513023
2020-09-02,002074,25.85,25.98,25.09,25.25,226936,576480896.0,-0.66,-2.5472790428406022
2020-09-03,002074,25.1,25.2,24.73,24.85,159944,398269856.0,-0.4,-1.5841584158415842
2020-09-04,002074,24.31,24.88,24.25,24.82,119764,294413792.0,-0.03,-0.1207243460764587
2020-09-07,002074,24.65,25.11,23.9,24.01,203214,496191456.0,-0.81,-3.263497179693795
2020-09-08,002074,24.2,24.2,23.34,23.62,172970,409397824.0,-0.39,-1.624323198667222
2020-09-09,002074,23.17,23.25,21.98,22.12,312334,702584064.0,-1.5,-6.350550381033022
2020-09-10,002074,22.5,22.54,21.68,21.73,181902,402644512.0,-0.39,-1.763110307414105
2020-09-11,002074,21.59,22.29,21.59,22.28,130185,286772512.0,0.55,2.531063046479521
2020-09-14,002074,22.52,23.18,22.43,22.65,157650,359641856.0,0.37,1.660682226211849
2020-09-15,002074,22.88,23.04,22.5,22.78,125530,286239648.0,0.13,0.5739514348785872
2020-09-16,002074,22.82,23.28,22.59,23.19,181050,416772064.0,0.41,1.7998244073748904
2020-09-17,002074,23.08,23.66,22.7,23.28,193011,447594272.0,0.09,0.3880983182406209
2020-09-18,002074,23.34,23.56,22.89,23.42,189300,440655104.0,0.14,0.6013745704467355
2020-09-21,002074,23.48,23.98,23.02,23.15,161275,378734144.0,-0.27,-1.152860802732707
2020-09-22,002074,22.84,23.4,22.76,23.0,132405,305651680.0,-0.15,-0.6479481641468683
2020-09-23,002074,23.03,23.26,22.75,23.2,125157,288510528.0,0.2,0.8695652173913043
