Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2021-03-25,300957,176.11,180.0,157.21,162.82,382390,6313961472,-13.29,-7.546419851229345
2021-03-26,300957,172.0,182.36,170.02,175.97,224202,3939455232,13.15,8.076403390246899
2021-03-29,300957,170.0,175.2,160.01,170.6,191557,3183044864,-5.37,-3.051656532363471
2021-03-30,300957,166.0,187.5,166.0,175.02,165846,2958756096,4.42,2.5908558030480657
2021-03-31,300957,175.02,181.78,166.7,167.77,116056,2014388992,-7.25,-4.142383727573992
2021-04-01,300957,164.98,179.77,164.0,176.0,123205,2142670592,8.23,4.905525421708291
2021-04-02,300957,172.99,181.81,170.13,176.51,99040,1742808448,0.51,0.2897727272727273
2021-04-06,300957,176.99,197.48,175.07,193.09,124134,2327758848,16.58,9.393235510735936
2021-04-07,300957,190.08,202.57,188.49,197.0,108586,2117806208,3.91,2.0249624527422445
2021-04-08,300957,197.0,218.88,193.13,211.65,121069,2481371648,14.65,7.436548223350253
2021-04-09,300957,208.0,216.66,204.38,205.2,87842,1850979328,-6.45,-3.047484053862509
2021-04-12,300957,203.3,211.55,191.21,197.39,112384,2245720832,-7.81,-3.8060428849902537
2021-04-13,300957,195.0,201.6,190.65,198.0,81868,1610743040,0.61,0.3090328790718881
2021-04-14,300957,196.0,207.77,195.21,200.8,77303,1562941568,2.8,1.414141414141414
2021-04-15,300957,198.0,203.5,189.29,189.88,74098,1445002112,-10.92,-5.438247011952192
2021-04-16,300957,188.4,198.25,188.4,196.49,78745,1532160640,6.61,3.4811459869391195
2021-04-19,300957,195.18,208.22,192.35,207.49,71341,1440106624,11.0,5.598249274772253
2021-04-20,300957,206.47,216.36,201.88,205.81,73593,1536580864,-1.68,-0.809677574822883
2021-04-21,300957,205.1,218.0,203.88,214.06,71156,1507679104,8.25,4.008551576696953
2021-04-22,300957,214.06,236.88,211.36,228.48,83224,1865387136,14.42,6.736429038587312
2021-04-23,300957,224.45,227.99,220.0,223.99,46864,1044368576,-4.49,-1.9651610644257704
2021-04-26,300957,223.2,232.2,213.99,215.0,57716,1287824384,-8.99,-4.013572034465825
2021-04-27,300957,213.01,225.11,210.88,225.08,58805,1287162624,10.08,4.688372093023256
2021-04-28,300957,220.0,232.17,219.5,228.79,47381,1074644096,3.71,1.6483028256619867
2021-04-29,300957,227.02,230.6,216.0,224.1,66274,1488613376,-4.69,-2.0499147690021418
2021-04-30,300957,226.37,248.0,226.37,242.89,63940,1517620352,18.79,8.384649709950914
2021-05-06,300957,244.0,250.0,223.5,226.48,70851,1654488064,-16.41,-6.756144756885833
2021-05-07,300957,227.1,228.0,213.39,214.0,66430,1446360576,-12.48,-5.510420346167432
2021-05-10,300957,211.52,219.89,211.52,216.6,35423,766437120,2.6,1.2149532710280373
2021-05-11,300957,215.0,228.98,205.0,226.3,49567,1084627072,9.7,4.478301015697138
2021-05-12,300957,222.25,239.85,220.38,233.9,43165,994986432,7.6,3.358373840035352
2021-05-13,300957,230.45,245.81,226.0,237.69,47423,1120653568,3.79,1.6203505771697306
2021-05-14,300957,240.58,241.68,233.0,235.71,30773,728716736,-1.98,-0.8330177962892843
2021-05-17,300957,233.2,268.65,233.09,264.0,58916,1517871744,28.29,12.002036400661831
2021-05-18,300957,261.21,271.78,261.21,269.48,34618,925185472,5.48,2.075757575757576
2021-05-19,300957,268.0,279.6,263.55,269.99,35902,972609536,0.51,0.1892533768739795
2021-05-20,300957,267.03,275.38,264.51,271.1,24508,662800576,1.11,0.4111263380125189
2021-05-21,300957,273.0,274.9,256.3,260.21,29500,775676608,-10.89,-4.016967908520841
2021-05-24,300957,264.12,267.2,258.58,262.6,20216,532111712,2.39,0.9184889128011988
2021-05-25,300957,263.12,285.0,263.12,281.5,38199,1061081600,18.9,7.197258187357197
2021-05-26,300957,280.9,282.37,272.5,275.59,25260,699517440,-5.91,-2.099467140319716
2021-05-27,300957,274.35,283.45,272.27,278.0,22927,637363520,2.41,0.8744874632606408
2021-05-28,300957,278.0,281.6,262.18,268.39,35638,970988608,-9.61,-3.4568345323741005
2021-05-31,300957,268.4,274.88,264.18,273.1,31697,858741760,4.71,1.754908901225828
2021-06-01,300957,276.88,279.7,262.02,269.4,29365,792644224,-3.7,-1.3548150860490664
2021-06-02,300957,268.0,268.0,245.25,245.44,55079,1402188288,-23.96,-8.893838158871567
2021-06-03,300957,243.48,254.67,241.99,246.5,33293,831729600,1.06,0.431877444589309
2021-06-04,300957,245.02,258.18,245.02,254.64,26636,674887296,8.14,3.302231237322515
2021-06-07,300957,250.03,250.27,233.13,242.16,48937,1178557312,-12.48,-4.901036757775684
2021-06-08,300957,241.01,249.85,240.28,242.21,28474,698491264,0.05,0.0206475057813016
2021-06-09,300957,241.02,244.99,232.09,233.1,37055,874180992,-9.11,-3.761198959580529
2021-06-10,300957,232.0,245.01,231.3,245.0,32284,773493632,11.9,5.105105105105105
2021-06-11,300957,244.01,246.5,232.0,243.89,34993,841357248,-1.11,-0.4530612244897959
2021-06-15,300957,243.37,252.7,240.0,245.99,23483,579766016,2.1,0.8610439132395752
2021-06-16,300957,247.5,252.0,235.16,241.81,26683,651855040,-4.18,-1.6992560673198098
2021-06-17,300957,241.82,254.98,240.01,249.0,29270,730334976,7.19,2.973408874736363
2021-06-18,300957,253.99,259.87,249.5,257.98,28797,735763264,8.98,3.606425702811245
2021-06-21,300957,256.0,273.5,254.0,263.73,31185,825886848,5.75,2.228854949996124
2021-06-22,300957,263.77,274.8,261.63,273.55,30549,823769792,9.82,3.72350509991279
2021-06-23,300957,270.2,276.5,268.09,270.8,21252,578920832,-2.75,-1.0053006762931822
2021-06-24,300957,269.6,270.3,253.01,253.34,33448,866574720,-17.46,-6.447562776957164
2021-06-25,300957,254.77,272.38,254.77,270.2,31134,828646976,16.86,6.655088023999369
2021-06-28,300957,273.81,278.5,267.99,271.18,20793,564841216,0.98,0.3626943005181347
2021-06-29,300957,271.0,275.0,266.32,271.29,20860,565593280,0.11,0.0405634633822553
2021-06-30,300957,272.7,275.68,268.0,271.69,21416,580741888,0.4,0.1474436949389951
2021-07-01,300957,269.54,284.87,269.52,280.0,26751,746683456,8.31,3.058633000846553
2021-07-02,300957,275.2,276.0,260.01,260.48,31329,830242432,-19.52,-6.971428571428572
2021-07-05,300957,259.0,281.01,257.37,274.99,30157,819980288,14.51,5.570485257985258
2021-07-06,300957,275.99,281.88,256.0,267.1,35841,965317952,-7.89,-2.8691952434633987
2021-07-07,300957,261.02,287.4,261.02,284.5,33027,918272832,17.4,6.514414077124672
2021-07-08,300957,288.0,289.35,272.0,272.12,22959,635184896,-12.38,-4.351493848857645
2021-07-09,300957,271.25,274.67,256.8,261.99,26365,693257344,-10.13,-3.722622372482729
2021-07-12,300957,262.0,268.88,256.0,263.9,19913,524889824,1.91,0.7290354593686782
2021-07-13,300957,262.77,268.38,261.01,261.11,16672,440025856,-2.79,-1.05721864342554
2021-07-14,300957,258.5,277.02,255.01,270.05,27716,747280768,8.94,3.4238443567844974
2021-07-15,300957,269.78,273.43,266.11,271.12,15032,405829408,1.07,0.3962229216811702
2021-07-16,300957,271.5,271.9,258.88,259.29,19467,509426080,-11.83,-4.363381528474476
2021-07-19,300957,256.87,263.4,255.06,258.0,13860,357897632,-1.29,-0.4975124378109453
2021-07-20,300957,256.0,263.82,255.0,259.82,10471,271664992,1.82,0.7054263565891473
2021-07-21,300957,259.31,272.72,259.3,267.5,21308,571406976,7.68,2.955892540989916
2021-07-22,300957,269.26,272.18,264.44,265.67,11532,307874592,-1.83,-0.6841121495327103
2021-07-23,300957,264.01,265.66,237.0,245.76,36119,893690432,-19.91,-7.494259795987503
2021-07-26,300957,237.99,244.8,208.0,217.01,50523,1133757184,-28.75,-11.698404947916668
2021-07-27,300957,217.21,222.99,212.0,212.0,29632,644028800,-5.01,-2.3086493709967284
2021-07-28,300957,210.0,224.9,204.9,220.51,23638,512205088,8.51,4.014150943396226
2021-07-29,300957,226.34,229.0,216.68,223.73,21619,479418816,3.22,1.4602512357716204
2021-07-30,300957,218.0,220.28,203.2,206.45,23606,493584768,-17.28,-7.723595405175882
2021-08-02,300957,200.0,208.88,192.0,204.1,32002,638380416,-2.35,-1.1382901428917414
2021-08-03,300957,204.55,217.55,198.0,214.07,30027,629654464,9.97,4.884860362567369
2021-08-04,300957,212.76,218.5,203.6,215.85,28596,607917888,1.78,0.8315037137384967
2021-08-05,300957,212.98,218.0,208.81,211.21,16530,353293376,-4.64,-2.1496409543664585
2021-08-06,300957,211.0,213.98,206.0,207.26,11791,246491648,-3.95,-1.870176601486672
2021-08-09,300957,203.17,208.98,196.7,206.39,13843,283267328,-0.87,-0.4197626170027984
2021-08-10,300957,206.47,219.09,200.0,218.77,31108,652613440,12.38,5.99835263336402
2021-08-11,300957,232.5,244.0,219.01,221.01,50684,1164726912,2.24,1.0239063857018786
2021-08-12,300957,217.39,237.32,213.0,229.8,39768,914745792,8.79,3.977195602008959
2021-08-13,300957,227.99,233.76,217.25,217.5,24586,548203904,-12.3,-5.352480417754569
2021-08-16,300957,219.9,225.4,217.18,218.76,20301,449661088,1.26,0.5793103448275861
2021-08-17,300957,215.73,216.7,202.93,205.9,24013,500769728,-12.86,-5.878588407387091
2021-08-18,300957,208.98,210.16,200.0,202.08,17175,350150304,-3.82,-1.8552695483244293
2021-08-19,300957,203.9,207.8,199.66,200.61,14125,285489760,-1.47,-0.7274346793349169
2021-08-20,300957,197.66,198.0,182.0,191.1,38165,717979392,-9.51,-4.740541348885898
2021-08-23,300957,188.55,205.6,188.55,204.43,29969,593661184,13.33,6.975405546834118
2021-08-24,300957,207.02,208.05,201.8,202.49,23483,478549472,-1.94,-0.9489800909846892
2021-08-25,300957,206.25,208.34,200.0,207.01,23572,483632896,4.52,2.2322089979752087
2021-08-26,300957,208.07,212.39,200.0,200.5,17951,367413344,-6.51,-3.144775614704604
2021-08-27,300957,200.51,205.45,196.26,197.52,17012,340683552,-2.98,-1.486284289276808
2021-08-30,300957,190.0,205.93,182.8,205.0,32474,645426880,7.48,3.786958282705549
2021-08-31,300957,204.39,207.87,198.15,201.73,16860,340129408,-3.27,-1.5951219512195125
2021-09-01,300957,201.57,206.99,194.59,204.02,14102,284870016,2.29,1.1351806870569574
2021-09-02,300957,202.0,206.0,196.98,197.53,13939,278440416,-6.49,-3.181060680325458
2021-09-03,300957,195.79,202.95,193.0,198.69,9642,191699504,1.16,0.5872525692299904
2021-09-06,300957,194.94,210.96,194.0,206.86,21143,434394240,8.17,4.111933162212492
2021-09-07,300957,206.88,207.5,201.81,202.4,13628,277923744,-4.46,-2.1560475684037512
2021-09-08,300957,202.38,202.4,195.0,196.08,15850,312803872,-6.32,-3.122529644268775
2021-09-09,300957,195.13,200.5,194.5,199.01,11114,219712944,2.93,1.4942880456956344
2021-09-10,300957,199.01,201.28,195.5,196.01,7371,145429824,-3.0,-1.5074619365861013
2021-09-13,300957,195.5,198.0,187.0,190.98,18370,349670976,-5.03,-2.5661956022651906
2021-09-14,300957,190.3,193.85,184.01,188.73,16891,318236000,-2.25,-1.17813383600377
2021-09-15,300957,188.13,188.8,176.69,179.63,19942,362852416,-9.1,-4.821702961903248
2021-09-16,300957,181.7,187.39,175.5,183.57,23878,434714784,3.94,2.193397539386517
2021-09-17,300957,181.31,192.4,176.0,180.99,23795,439846176,-2.58,-1.40545840823664
2021-09-22,300957,178.0,190.7,178.0,185.39,18569,344673600,4.4,2.431073539974584
2021-09-23,300957,185.76,197.99,183.17,196.34,31074,600722112,10.95,5.906467447003614
2021-09-24,300957,195.01,219.9,192.6,211.0,41999,880054656,14.66,7.466639502903128
2021-09-27,300957,208.21,216.01,201.82,202.8,40719,843680768,-8.2,-3.886255924170616
2021-09-28,300957,203.31,210.0,197.79,199.3,26167,532514880,-3.5,-1.725838264299803
2021-09-29,300957,197.91,205.0,196.27,200.02,18799,376876992,0.72,0.3612644254892122
2021-09-30,300957,199.0,206.88,196.6,204.0,18411,373021056,3.98,1.98980101989801
2021-10-08,300957,207.0,211.02,203.13,205.83,15088,312613984,1.83,0.8970588235294117
2021-10-11,300957,203.01,210.0,201.11,201.8,15054,308490176,-4.03,-1.9579264441529416
2021-10-12,300957,199.82,216.95,199.0,209.0,29327,616533184,7.2,3.5678889990089195
2021-10-13,300957,209.48,229.0,206.48,224.99,32062,707456192,15.99,7.650717703349283
2021-10-14,300957,220.5,227.0,220.0,224.37,19355,433082144,-0.62,-0.2755678030134673
2021-10-15,300957,223.7,231.0,218.01,221.8,18192,406876608,-2.57,-1.1454294246111334
2021-10-18,300957,220.0,221.77,214.3,218.71,19185,417772928,-3.09,-1.393146979260595
2021-10-19,300957,219.73,223.8,216.6,218.71,14500,317918464,0.0,0.0
2021-10-20,300957,217.43,228.8,216.13,224.66,19182,427028096,5.95,2.720497462393124
2021-10-21,300957,226.0,236.0,225.9,233.27,22669,525790336,8.61,3.8324579364372826
2021-10-22,300957,231.8,233.99,226.58,227.35,12912,296257856,-5.92,-2.537831697174948
