tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,651,46.42,46.23,46.34,44.8,44.98,73364323,3314112394.39,165867
20250604,651,44.98,45.05,45.59,44.99,45.32,30537264,1382826199.9,77101
20250605,651,45.32,45.38,45.5,44.83,44.94,35648852,1603307535.71,80551
20250606,651,44.94,45.03,45.08,44.85,44.87,22215171,998633300.75,50668
20250609,651,44.87,45.0,45.15,44.65,44.82,27446034,1229052587.23,63309
20250610,651,44.82,44.82,45.07,44.56,44.65,33923602,1518074752.59,73958
20250611,651,44.65,44.62,44.94,44.55,44.77,22664217,1014722777.29,51901
20250612,651,44.77,44.89,44.99,44.54,44.86,27008411,1208650694.23,62469
20250613,651,44.86,44.71,45.04,44.65,44.92,35220451,1579504548.92,77706
20250616,651,44.92,44.92,45.15,44.58,44.6,30469816,1363049192.42,71234
20250617,651,44.6,44.61,44.72,44.34,44.45,25659289,1142203684.37,61023
20250618,651,44.45,44.49,44.85,44.4,44.48,21210606,945371391.5,47430
20250619,651,44.48,44.46,44.54,44.04,44.08,27509648,1216983698.06,62400
20250620,651,44.08,44.08,44.66,44.03,44.64,24825448,1104057155.65,51467
20250623,651,44.64,44.6,44.72,44.2,44.42,29072350,1290335717.35,77049
20250624,651,44.42,44.49,45.0,44.49,44.9,29895386,1341941176.66,67826
20250625,651,44.9,44.93,45.49,44.77,45.37,30318549,1369156251.82,66307
20250626,651,45.37,45.52,45.79,45.37,45.5,25252654,1151071481.6,62097
20250627,651,45.5,45.57,45.92,45.13,45.22,32309676,1471819551.87,69990
20250630,651,45.22,45.23,45.54,44.87,44.92,32162211,1448606965.11,69862
20250701,651,44.92,45.05,45.48,44.85,45.45,24245377,1096683969.49,62237
