tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,603290,80.2,80.0,80.37,79.6,79.81,1508320,120639107.0,6520
20250604,603290,79.81,80.12,80.95,79.9,80.6,1113743,89575542.0,4555
20250605,603290,80.6,80.66,81.45,80.21,81.3,1713880,138700616.0,6452
20250606,603290,81.3,81.3,81.4,80.78,81.05,1298511,105272074.0,5606
20250609,603290,81.05,81.05,81.7,80.91,81.55,1327160,108057486.0,5608
20250610,603290,81.55,81.6,81.61,79.73,80.17,1824921,146798092.0,7721
20250611,603290,80.17,80.06,81.1,79.96,80.51,1222574,98767395.0,5773
20250612,603290,80.51,80.25,80.5,79.88,79.96,1461200,117032545.0,6309
20250613,603290,79.96,79.8,80.45,78.58,79.28,2966465,234458679.0,15075
20250616,603290,79.28,78.98,79.65,78.9,79.39,1265611,100360298.0,5642
20250617,603290,78.75,78.76,79.3,78.55,78.83,1073265,84695328.0,4945
20250618,603290,78.83,78.66,79.0,78.05,78.78,1192417,93705504.0,5301
20250619,603290,78.78,78.7,79.32,77.89,78.0,1654634,130141314.0,6830
20250620,603290,78.0,78.03,78.88,77.19,77.24,1570080,122258512.0,7036
20250623,603290,77.24,76.53,78.29,76.5,77.98,1400290,108922488.0,5702
20250624,603290,77.98,78.18,80.35,78.01,80.21,2595403,206582952.0,10809
20250625,603290,80.21,80.3,80.95,79.8,80.88,2409825,193746752.0,10180
20250626,603290,80.88,81.0,81.02,80.01,80.07,1776646,143038629.0,7675
20250627,603290,80.07,80.8,81.35,80.19,80.76,2251596,182127067.0,8960
20250630,603290,80.76,81.0,81.89,81.0,81.27,1739792,141573755.0,7630
20250701,603290,81.27,81.25,82.2,80.89,81.31,1795949,146367177.0,7606
