tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,603993,7.2,7.25,7.32,7.2,7.23,123244978,894996434.0,67232
20250604,603993,7.23,7.28,7.52,7.27,7.38,240916837,1787483312.0,125683
20250605,603993,7.38,7.37,7.45,7.27,7.3,139632603,1022148309.0,77447
20250606,603993,7.3,7.38,7.6,7.37,7.59,301645528,2273218977.0,142511
20250609,603993,7.59,7.54,7.57,7.42,7.5,197717716,1479556714.0,115582
20250610,603993,7.5,7.57,7.59,7.45,7.5,142911316,1072703235.0,77656
20250611,603993,7.5,7.49,7.76,7.47,7.73,254428478,1947337718.0,118181
20250612,603993,7.73,7.67,7.87,7.64,7.84,199498850,1551507646.0,116476
20250613,603993,7.84,7.85,7.93,7.77,7.91,203682510,1600596580.0,126710
20250616,603993,7.91,7.89,7.98,7.8,7.85,131848126,1037973576.0,87756
20250617,603993,7.85,7.85,7.89,7.81,7.82,84677066,663646234.0,62512
20250618,603993,7.82,7.83,7.86,7.73,7.82,105904777,826340240.0,67703
20250619,603993,7.82,7.81,7.86,7.71,7.75,105741203,822507337.0,68343
20250620,603993,7.75,7.77,7.9,7.73,7.78,125298578,978469762.0,80328
20250623,603993,7.78,7.81,7.95,7.79,7.85,122330913,960902460.0,80516
20250624,603993,7.85,7.88,8.03,7.88,7.89,182034720,1446937624.0,104519
20250625,603993,7.89,7.9,7.94,7.87,7.93,110833677,876134780.0,71408
20250626,603993,7.93,8.0,8.23,7.95,8.15,214137812,1738683676.0,121895
20250627,603993,7.9,8.09,8.42,8.02,8.3,402167801,3332383707.0,188576
20250630,603993,8.3,8.3,8.44,8.24,8.42,200819231,1679313998.0,123847
20250701,603993,8.42,8.52,8.53,8.3,8.52,157248360,1322958163.0,106954
