tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,601225,20.87,20.68,20.74,20.19,20.46,39342933,803476432.0,61321
20250604,601225,20.46,20.51,20.58,20.03,20.17,41850695,845423436.0,57327
20250605,601225,20.17,20.16,20.35,20.04,20.07,27080449,545865691.0,41106
20250606,601225,20.07,20.15,20.27,20.01,20.03,31438756,632316682.0,44961
20250609,601225,20.03,20.0,20.25,19.87,20.1,28018799,562693837.0,41428
20250610,601225,20.1,20.1,20.25,19.92,19.93,26849390,538077245.0,41728
20250611,601225,19.93,19.95,20.18,19.93,20.13,25588098,513292465.0,37816
20250612,601225,20.13,20.07,20.12,19.69,19.72,38794978,768888163.0,61621
20250613,601225,19.72,19.78,19.93,19.71,19.79,36511281,722553053.0,53229
20250616,601225,19.79,19.86,19.96,19.63,19.78,30694043,607667196.0,46372
20250617,601225,19.78,19.78,20.16,19.68,20.15,36605236,732445691.0,49661
20250618,601225,20.15,20.19,20.33,19.96,19.98,28729715,576250747.0,45502
20250619,601225,19.98,19.94,20.01,19.73,19.78,33101400,656050190.0,39950
20250620,601225,19.78,19.82,20.21,19.76,19.95,43685729,875018729.0,47824
20250623,601225,19.95,20.01,20.84,19.96,20.83,74868579,1532626560.0,77621
20250624,601225,20.83,20.6,20.87,20.23,20.71,66573572,1379479312.0,83135
20250625,601225,19.57,19.6,19.6,19.07,19.3,52765315,1015330820.0,81274
20250626,601225,19.3,19.3,19.59,19.03,19.07,49852322,959478317.0,69286
20250627,601225,19.07,19.15,19.43,19.1,19.3,40318493,775412513.0,50075
20250630,601225,19.3,19.28,19.34,19.15,19.24,30088983,577969134.0,40096
20250701,601225,19.24,19.2,19.32,19.05,19.25,27987278,537665747.0,42441
