tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,600276,54.74,54.74,55.78,54.25,54.88,43445035,2397345666.0,102381
20250604,600276,54.88,54.84,55.84,54.61,55.29,36859302,2038925051.0,89383
20250605,600276,55.29,55.1,55.1,53.55,53.88,49527267,2675359811.0,123719
20250606,600276,53.88,53.9,54.18,53.38,53.8,34453388,1849932993.0,93170
20250609,600276,53.8,54.0,55.79,53.78,54.36,65690582,3607525589.0,162950
20250610,600276,54.36,54.38,55.8,54.38,55.13,48073517,2654117466.0,116109
20250611,600276,55.13,55.0,55.81,54.55,54.71,37773566,2080608921.0,100201
20250612,600276,54.71,54.4,56.2,54.0,55.82,49318822,2730556453.0,105022
20250613,600276,55.82,55.69,56.06,53.56,53.89,66023830,3593704539.0,154094
20250616,600276,53.89,53.41,54.08,53.1,53.76,39224137,2100282375.0,109048
20250617,600276,53.76,54.0,54.21,51.6,51.84,69518032,3648258374.0,157025
20250618,600276,51.84,51.7,52.23,51.32,51.81,33409543,1728559051.0,87448
20250619,600276,51.81,51.84,52.39,51.31,51.58,37316694,1930536852.0,97780
20250620,600276,51.58,51.75,52.33,51.63,51.76,24060775,1249132876.0,65078
20250623,600276,51.76,51.68,52.18,51.2,51.96,31328106,1620281115.0,79251
20250624,600276,51.96,52.09,52.5,51.73,52.15,45103539,2347206997.0,109218
20250625,600276,52.15,52.15,53.03,51.31,52.95,53648196,2799316482.0,120418
20250626,600276,52.95,52.6,52.95,51.9,52.08,39226868,2050704854.0,87092
20250627,600276,52.08,51.91,52.07,51.67,51.95,28776507,1492711802.0,67105
20250630,600276,51.95,51.91,52.19,50.99,51.9,44535488,2292910157.0,102973
20250701,600276,51.9,51.89,52.74,51.8,52.46,39772496,2084478374.0,97212
