tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,2027,7.47,7.44,7.48,7.31,7.37,97715055,720016940.87,72942
20250604,2027,7.37,7.37,7.39,7.3,7.36,68378159,502119467.18,49584
20250605,2027,7.36,7.36,7.42,7.31,7.31,68401419,502356029.11,48224
20250606,2027,7.31,7.31,7.38,7.26,7.29,60124073,439719502.21,53163
20250609,2027,7.29,7.31,7.34,7.24,7.27,76221813,554327199.82,57885
20250610,2027,7.27,7.27,7.35,7.22,7.25,71997624,524492299.9,56709
20250611,2027,7.25,7.26,7.31,7.23,7.26,61886310,449656148.25,39355
20250612,2027,7.26,7.28,7.32,7.2,7.29,73069117,530518891.26,45841
20250613,2027,7.29,7.26,7.27,7.06,7.12,116791708,832951074.8,68428
20250616,2027,7.12,7.11,7.11,7.02,7.09,98482386,695509038.12,55732
20250617,2027,7.09,7.07,7.14,7.04,7.11,66883459,474112889.4,51905
20250618,2027,7.11,7.1,7.19,7.08,7.09,62564235,445656926.64,34199
20250619,2027,7.09,7.08,7.12,7.0,7.02,53555922,378064207.59,35417
20250620,2027,7.02,6.99,7.03,6.92,7.01,104845715,732093599.95,53580
20250623,2027,7.01,6.98,7.04,6.91,6.95,74536735,518420608.86,43909
20250624,2027,6.95,6.98,7.12,6.95,7.09,113567504,800241978.22,51037
20250625,2027,7.09,7.12,7.28,7.11,7.25,124576849,897455998.99,79799
20250626,2027,7.25,7.26,7.26,7.1,7.13,73668094,526209594.71,57401
20250627,2027,7.13,7.14,7.24,7.11,7.18,98041104,704288776.24,56809
20250630,2027,7.18,7.17,7.33,7.14,7.3,105670361,766058960.65,61597
20250701,2027,7.3,7.32,7.33,7.17,7.19,88574052,639215092.92,61442
