tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20250603,600588,13.05,12.94,13.21,12.8,13.04,18072993,236522251.0,28110
20250604,600588,13.04,13.14,13.28,13.06,13.2,21062571,277753490.0,26695
20250605,600588,13.2,13.26,13.65,13.21,13.62,50060901,675704230.0,61681
20250606,600588,13.62,13.62,13.8,13.5,13.71,35167295,480053321.0,44879
20250609,600588,13.71,13.75,14.99,13.75,14.46,85090496,1229583746.0,107770
20250610,600588,14.46,14.44,14.46,13.52,13.74,71966125,994486048.0,99671
20250611,600588,13.74,13.6,13.84,13.35,13.52,39969763,542869025.0,45639
20250612,600588,13.52,13.43,13.53,13.29,13.31,31644292,423293727.0,36705
20250613,600588,13.31,13.36,13.36,12.95,13.07,38801769,507659881.0,52764
20250616,600588,13.07,12.96,13.17,12.91,13.06,24788776,323569114.0,30880
20250617,600588,13.06,13.04,13.12,12.96,13.01,19240502,250466866.0,28254
20250618,600588,13.01,13.0,13.05,12.85,12.91,19410676,250833946.0,25766
20250619,600588,12.91,12.91,13.02,12.67,12.73,23699438,303763368.0,28626
20250620,600588,12.73,12.69,12.78,12.4,12.4,26135087,327192047.0,33469
20250623,600588,12.4,12.3,12.95,12.27,12.72,31105995,392137950.0,36879
20250624,600588,12.72,12.62,12.9,12.57,12.86,32940080,421907838.0,32795
20250625,600588,12.86,12.91,13.17,12.82,13.15,43255341,563950179.0,47502
20250626,600588,13.15,13.14,13.29,13.08,13.16,36571901,482403272.0,43404
20250627,600588,13.16,13.14,13.55,13.01,13.1,42244719,559823300.0,51530
20250630,600588,13.1,13.1,13.57,13.08,13.37,54250526,723376265.0,60802
20250701,600588,13.37,13.46,13.46,13.0,13.1,38728417,508395779.0,50133
